1059916873	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	193	193	19	4	-10.0	6	1	6	-1.41176470588236	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824043000	https://wupe.com/poison-bret-michaels-uvalde-shooting-victims-concert-invite/
1059916874	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			1	193	193	19	4	-10.0	2	1	2	-1.41176470588236	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824043000	https://wupe.com/poison-bret-michaels-uvalde-shooting-victims-concert-invite/
1059916875	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	130	130	13	3	-4.4	4	2	4	-3.19863556309211	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824043000	https://www.ctinsider.com/news/article/Primary-takeaways-DeSantis-rival-17394059.php
1059916876	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								LEG	SENATE						LEG			0	130	130	13	3	-4.4	4	2	4	-3.19863556309211	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824043000	https://www.ctinsider.com/news/article/Primary-takeaways-DeSantis-rival-17394059.php
1059916877	20220817	202208	2022	2022.6219	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-4.21303656597774	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824043000	https://www.necn.com/tag/scam/
1059916878	20220817	202208	2022	2022.6219	USAGOV	JOE BIDEN	USA					GOV													0	071	071	07	2	7.4	4	2	4	-2.59562841530055	1	Russia	RS	RS		60	100	RS	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824043000	https://greensboro.com/news/national/ap-news-in-brief-at-11-04-p-m-edt/article_b690e9a8-9a94-5f94-a824-2d90c06f52e3.html
1059916879	20220823	202208	2022	2022.6384	GOV	MINISTRY						GOV													0	010	010	01	1	0.0	10	1	10	-2.06185567010309	4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	0								4	Jamuna, Bangladesh (general), Bangladesh	BG	BG00	5811	25.1	89	-2722569	20220824043000	https://www.thedailystar.net/news/bangladesh/news/bpc-irregularities-js-committee-stunned-3101586
1059916880	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	043	043	04	1	2.8	8	1	4	-3.42592592592592	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220824043000	https://www.dailymail.co.uk/tvshowbiz/article-11140333/Today-host-Karl-Stefanovic-LAUGHS-Meghan-Markles-fire-scare-son-Archie.html
1059916881	20220824	202208	2022	2022.6411											ARG	ARGENTINA	ARG								1	031	031	03	1	5.2	4	1	4	-8.298755186722	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220824043000	https://www.trtworld.com/americas/argentina-s-kirchner-goes-on-offensive-over-corruption-charges-60077
1059916882	20220824	202208	2022	2022.6411											ARG	ARGENTINA	ARG								1	112	112	11	3	-2.0	2	1	2	-8.298755186722	0								1	United States	US	US		39.828175	-98.5795	US	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20220824043000	https://www.trtworld.com/americas/argentina-s-kirchner-goes-on-offensive-over-corruption-charges-60077
1059916883	20220824	202208	2022	2022.6411											ARG	ARGENTINA	ARG								1	112	112	11	3	-2.0	2	1	2	-8.298755186722	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824043000	https://www.trtworld.com/americas/argentina-s-kirchner-goes-on-offensive-over-corruption-charges-60077
1059916884	20220824	202208	2022	2022.6411											AUS	VICTORIA	AUS								1	040	040	04	1	1.0	10	1	10	1.8957345971564	0								0								0								20220824043000	https://home.nzcity.co.nz/news/article.aspx?id=360612&fm=psp,tst
1059916885	20220824	202208	2022	2022.6411											BGD	BHOLA	BGD								0	173	173	17	4	-5.0	4	1	4	-5.70652173913043	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	20220824043000	https://www.ndtv.com/india-news/cbi-raids-2-rjd-leaders-in-bihar-in-alleged-land-for-railways-jobs-case-3280980
1059916886	20220824	202208	2022	2022.6411											BGD	BHOLA	BGD								0	173	173	17	4	-5.0	6	1	6	-5.70652173913043	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20220824043000	https://www.ndtv.com/india-news/cbi-raids-2-rjd-leaders-in-bihar-in-alleged-land-for-railways-jobs-case-3280980
1059916887	20220824	202208	2022	2022.6411											BOLCOP	SANTA CRUZ	BOL					COP			1	0841	084	08	2	7.0	12	1	8	-2.33766233766234	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824043000	https://www.nagpurtoday.in/man-fleeing-with-friends-rs-13-lakh-cash-caught-in-train-by-rpf/08240845
1059916888	20220824	202208	2022	2022.6411											BOLCOP	SANTA CRUZ	BOL					COP			0	0841	084	08	2	7.0	2	1	2	-2.33766233766234	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	20220824043000	https://www.nagpurtoday.in/man-fleeing-with-friends-rs-13-lakh-cash-caught-in-train-by-rpf/08240845
1059916889	20220824	202208	2022	2022.6411											BRA	BRAZIL	BRA								0	042	042	04	1	1.9	10	1	10	6.45161290322581	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220824043000	https://www.pressreleasepoint.com/ak-networks-exclusively-offer-splashtops-secure-remote-access-and-support-solutions-brazil
1059916890	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	030	030	03	1	4.0	10	1	10	-0.67796610169492	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824043000	https://www.dawn.com/news/1706489/advance-purchases-petroleum-levy-blamed-for-higher-fuel-prices
1059916891	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	040	040	04	1	1.0	10	1	10	2.04081632653061	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824043000	https://www.marinelink.com/news/shell-unions-reach-deal-end-strike-498955
1059916892	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	4	1	4	-0.0628140703517601	0								3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20220824043000	https://www.kedm.org/npr-national-news/npr-national-news/2022-08-23/new-book-electable-explores-why-a-woman-still-hasnt-won-the-presidency-yet
1059916893	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	-0.0628140703517601	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824043000	https://www.kedm.org/npr-national-news/npr-national-news/2022-08-23/new-book-electable-explores-why-a-woman-still-hasnt-won-the-presidency-yet
1059916894	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	5	1	5	-2.96442687747035	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824043000	https://www.inforum.com/news/north-dakota/owner-of-glasser-images-files-for-bankruptcy
1059916895	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	057	057	05	1	8.0	10	1	10	-0.67796610169492	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824043000	https://www.dawn.com/news/1706489/advance-purchases-petroleum-levy-blamed-for-higher-fuel-prices
1059916896	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			0	061	061	06	2	6.4	10	1	10	6.81818181818182	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824043000	https://www.pressreleasepoint.com/usda-expands-local-foods-school-meals-through-cooperative-agreement-minnesota
1059916897	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	100	100	10	3	-5.0	10	1	10	-0.67796610169492	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824043000	https://www.dawn.com/news/1706489/advance-purchases-petroleum-levy-blamed-for-higher-fuel-prices
1059916898	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	046	046	04	1	7.0	4	1	4	-5.46218487394958	0								4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	4	Nadi, Western, Fiji	FJ	FJ05	40204	-17.8	177.417	-1191076	20220824043000	https://www.fijitimes.com/fiji-adopts-principle-of-cooperation-with-pacific-partners/
1059916899	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	8	1	8	-5.04201680672269	0								3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	3	Uvalde, Texas, United States	US	USTX	TX463	29.2097	-99.7862	1370541	20220824043000	https://abc17news.com/news/2022/08/23/uvalde-school-police-chiefs-fate-could-be-decided-at-wednesday-school-board-meeting/
1059916900	20220824	202208	2022	2022.6411											CVLEDU	COMMUNITY						CVL	EDU		1	042	042	04	1	1.9	1	1	1	2.86576168929111	0								3	Holyoke Community College, Massachusetts, United States	US	USMA		42.2029	-72.6204	606724	3	Holyoke Community College, Massachusetts, United States	US	USMA		42.2029	-72.6204	606724	20220824043000	https://www.gazettenet.com/Paper-City-Notes-Holyoke-St-Patrick-s-Parade-selects-grand-marshal-47713056
1059916901	20220824	202208	2022	2022.6411											CVLOPP	COMMUNITY						CVL	OPP		1	190	190	19	4	-10.0	5	1	5	-7.64248704663212	0								0								0								20220824043000	https://www.ksl.com/article/50462604/judge-orders-man-to-stand-trial-for-murder-in-crash-that-killed-salt-lake-business-owner
1059916902	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	020	020	02	1	3.0	10	1	10	-3.77733598409542	0								4	Bukit Timah, Singapore (general), Singapore	SN	SN00	18585	1.34028	103.776	-73130	4	Bukit Timah, Singapore (general), Singapore	SN	SN00	18585	1.34028	103.776	-73130	20220824043000	https://www.asiaone.com/singapore/stranger-danger-women-warn-man-hidden-camera-approaching-students-serangoon
1059916903	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			0	043	043	04	1	2.8	10	1	10	3.78578024007387	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824043000	https://www.graphic.com.gh/features/opinion/nsmq-star-from-ketasco-francisca-lamini-narrates-her-journey-to-harvard-medical-school.html
1059916904	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	6.66666666666667	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824043000	https://www.newburyportnews.com/opinion/letters_to_the_editor/more-about-human-rights-commissions-peace-prize/article_a3baa1e0-1e6c-11ed-b9a9-47b4c2d7ed84.html
1059916905	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	1.1378002528445	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220824043000	https://www.santafenewmexican.com/news/local_news/espa-ola-rally-urges-voters-to-support-education-ballot-measure-nov-8/article_c5ea5b72-2257-11ed-9d3f-eb5f9fdccaa4.html
1059916906	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-2.8023598820059	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824043000	https://www.beloitdailynews.com/opinion/opinion-value-trust-guide-college-enrollment/article_62322c46-21a7-11ed-b7cb-a3b07d03afb3.html
1059916907	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	130	130	13	3	-4.4	3	1	3	-3.13725490196079	0								4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	4	Kisumu, Nyanza, Kenya	KE	KE07	18585	-0.10221	34.7617	-2251539	20220824043000	https://www.standardmedia.co.ke/education/article/2001453902/return-cane-and-arrest-cases-of-students-unrests-says-cs-magoha
1059916908	20220824	202208	2022	2022.6411											ELI	RETIRED						ELI			0	043	043	04	1	2.8	5	1	5	-9.35828877005348	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20220824043000	https://www.ktvu.com/news/former-prison-dublin-warden-indicted-for-allegedly-having-sex-with-3-women-in-custody
1059916909	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	4	1	4	-0.5730659025788	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824043000	https://thebrunswicknews.com/news/local_news/abrams-discusses-environmental-policy-plans-during-st-simons-campaign-stop/article_c3f51aa8-63d4-5c7e-b9de-c215d9c3c22a.html
1059916910	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	040	040	04	1	1.0	6	1	6	0	0								1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20220824043000	https://www.koreaherald.com/view.php?ud=20220824000544
1059916911	20220824	202208	2022	2022.6411											GOV	PLANNING COMMISSION						GOV			0	042	042	04	1	1.9	10	1	10	1.48936170212766	0								3	City Of Bend, Oregon, United States	US	USOR		44.0559	-121.308	2409832	3	City Of Bend, Oregon, United States	US	USOR		44.0559	-121.308	2409832	20220824043000	https://www.bendbulletin.com/localstate/city-of-bend-proposes-changes-to-short-term-rentals/article_15b5a8c8-224e-11ed-856b-4b91d325ecf7.html
1059916912	20220824	202208	2022	2022.6411											GOV	MINIST						GOV			1	080	080	08	2	5.0	20	1	10	-1.85483870967742	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824043000	http://www.srilankaguardian.org/2022/08/lets-all-kill-tchaikovsky.html
1059916913	20220824	202208	2022	2022.6411											IND	NAGPUR	IND								1	173	173	17	4	-5.0	4	1	4	-2.33766233766234	0								4	Nagpur, Maharashtra, India	IN	IN16	17784	21.15	79.1	-2105396	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824043000	https://www.nagpurtoday.in/man-fleeing-with-friends-rs-13-lakh-cash-caught-in-train-by-rpf/08240845
1059916914	20220824	202208	2022	2022.6411											IND	NAGPUR	IND								1	173	173	17	4	-5.0	2	1	2	-2.33766233766234	0								4	Wardha, Maharashtra, India	IN	IN16	17765	20.3333	80.1	-2114679	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824043000	https://www.nagpurtoday.in/man-fleeing-with-friends-rs-13-lakh-cash-caught-in-train-by-rpf/08240845
1059916915	20220824	202208	2022	2022.6411											ITA	ITALY	ITA								0	060	060	06	2	6.0	3	1	3	3.55871886120996	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824043000	https://www.lancashiretelegraph.co.uk/news/20717774.haslingden-las-tapas-restaurant-set-close-september/
1059916916	20220824	202208	2022	2022.6411											JUD	LAWYER						JUD			1	190	190	19	4	-10.0	6	1	6	-2.96442687747035	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824043000	https://www.inforum.com/news/north-dakota/owner-of-glasser-images-files-for-bankruptcy
1059916917	20220824	202208	2022	2022.6411											KEN	KENYA	KEN								1	051	051	05	1	3.4	1	1	1	2.24299065420561	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824043000	https://www.standardmedia.co.ke/national/article/2001453920/up-in-smoke-wajackoyah-wamae-in-dramatic-split
1059916918	20220824	202208	2022	2022.6411											KEN	KENYA	KEN								0	112	112	11	3	-2.0	2	1	2	2.24299065420561	0								1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20220824043000	https://www.standardmedia.co.ke/national/article/2001453920/up-in-smoke-wajackoyah-wamae-in-dramatic-split
1059916919	20220824	202208	2022	2022.6411											LBN	TYRE	LBN								1	190	190	19	4	-10.0	5	1	5	-5.79150579150579	0								0								0								20220824043000	https://www.lancashiretelegraph.co.uk/news/20716604.farmers-urged-not-become-complacent-two-die-agricultural-incidents-lancashire/
1059916920	20220824	202208	2022	2022.6411											LEG	REPRESENTATIVES						LEG			0	020	020	02	1	3.0	3	1	3	0	0								3	Conneaut, Ohio, United States	US	USOH	OH007	41.9476	-80.5542	1077521	3	Conneaut, Ohio, United States	US	USOH	OH007	41.9476	-80.5542	1077521	20220824043000	https://www.starbeacon.com/news/local_news/council-briefed-on-ohio-supreme-court-railroad-decision/article_90e82816-22fa-11ed-9b01-8ba8db7e0b45.html
1059916921	20220824	202208	2022	2022.6411											LEG	REPRESENTATIVES						LEG			0	020	020	02	1	3.0	3	1	3	0	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220824043000	https://www.starbeacon.com/news/local_news/council-briefed-on-ohio-supreme-court-railroad-decision/article_90e82816-22fa-11ed-9b01-8ba8db7e0b45.html
1059916922	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			1	051	051	05	1	3.4	10	1	10	-2.07715133531157	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824043000	http://www.msn.com/en-us/news/politics/gen-z-activist-and-2020-election-skeptic-among-florida-primary-winners/ar-AA111ED5
1059916923	20220824	202208	2022	2022.6411											LEG	CONGRESS						LEG			0	052	052	05	1	3.5	1	1	1	-1.08843537414966	0								1	Iran	IR	IR		32	53	IR	1	Iraq	IZ	IZ		33	44	IZ	20220824043000	https://www.wfmj.com/story/47139585/nadler-defeats-maloney-in-battle-of-top-house-democrats
1059916924	20220824	202208	2022	2022.6411											LKA	SRI LANKA	LKA								1	020	020	02	1	3.0	2	1	2	8.95238095238095	0								4	Kiri Vehera, Uva, Sri Lanka	CE	CE35	25850	6.4237	81.3295	10979326	4	Kiri Vehera, Uva, Sri Lanka	CE	CE35	25850	6.4237	81.3295	10979326	20220824043000	http://www.colombopage.com/archive_22B/Aug24_1661309851CH.php
1059916925	20220824	202208	2022	2022.6411											MIL	AIR FORCE						MIL			1	112	112	11	3	-2.0	2	1	2	-8.03212851405622	0								3	Hill Air Force Base, Utah, United States	US	USUT		41.1236	-111.973	2443179	3	Hill Air Force Base, Utah, United States	US	USUT		41.1236	-111.973	2443179	20220824043000	https://www.ksl.com/article/50462863/hill-afb-airman-accused-of-building-setting-off-explosives-at-us-base-in-syria
1059916926	20220824	202208	2022	2022.6411											MIL	AIRMAN						MIL			1	112	112	11	3	-2.0	5	1	5	-8.03212851405622	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824043000	https://www.ksl.com/article/50462863/hill-afb-airman-accused-of-building-setting-off-explosives-at-us-base-in-syria
1059916927	20220824	202208	2022	2022.6411											MIL	MILITARY FORCE						MIL			0	130	130	13	3	-4.4	6	1	6	-2.98598415600244	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824043000	https://www.goshennews.com/opinion/another-opinion-political-bravery-is-needed-in-the-united-states/article_9a5a8bf6-2317-11ed-b84a-97ee5068416a.html
1059916928	20220824	202208	2022	2022.6411											MNCCAN	TESCO	CAN					MNC			0	051	051	05	1	3.4	5	1	5	1.45772594752186	0								0								0								20220824043000	https://www.hexham-courant.co.uk/news/20683848.macmillan-cancer-support-fundraiser-held-adam-eve-prudhoe/
1059916929	20220824	202208	2022	2022.6411											MNCUSAMED	GOOGLE	USA					MNC	MED		0	061	061	06	2	6.4	5	1	5	0	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824043000	https://www.nbcphiladelphia.com/news/national-international/amazon-keeps-growing-and-so-does-its-cache-of-data-on-you/3343406/
1059916930	20220824	202208	2022	2022.6411											MYS	MALAYSIA	MYS								0	040	040	04	1	1.0	4	1	4	-2.80748663101605	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824043000	https://www.therakyatpost.com/news/malaysia/2022/08/24/najib-stays-active-on-social-media-despite-being-in-prison-leaves-heartfelt-message-for-his-family/
