1059887025	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		0	114	114	11	3	-2.0	8	2	8	-5.81081081081081	3	Brooklyn, Michigan, United States	US	USMI	MI075	42.1059	-84.2483	622035	3	Brooklyn, Michigan, United States	US	USMI	MI075	42.1059	-84.2483	622035	3	Brooklyn, Michigan, United States	US	USMI	MI075	42.1059	-84.2483	622035	20220824000000	https://greensboro.com/news/national/2-men-convicted-in-plot-to-kidnap-michigan-gov-whitmer-more-than-100-classified-trump/article_090657a8-8980-5233-a8ae-46c0ee73632d.html
1059887026	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		1	114	114	11	3	-2.0	4	1	4	-7.30503455083909	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824000000	https://www.bendbulletin.com/ap/whistleblower-accuses-twitter-of-cybersecurity-negligence/article_5d1f1d5f-511f-521c-9532-3aad6c08a8ce.html
1059887027	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	2	1	2	-5.45625587958608	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824000000	https://www.yahoo.com/now/ukraine-marks-tense-independence-day-232604301.html
1059887028	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								RUS	RUSSIA	RUS								0	130	130	13	3	-4.4	2	1	2	-5.45625587958608	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824000000	https://www.yahoo.com/now/ukraine-marks-tense-independence-day-232604301.html
1059887029	20220725	202207	2022	2022.5616	USAGOV	THE WHITE HOUSE	USA					GOV			RUS	MOSCOW	RUS								0	130	130	13	3	-4.4	2	1	2	-5.45625587958608	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824000000	https://www.yahoo.com/now/ukraine-marks-tense-independence-day-232604301.html
1059887030	20220725	202207	2022	2022.5616	USAGOV	THE WHITE HOUSE	USA					GOV			RUS	MOSCOW	RUS								0	130	130	13	3	-4.4	2	1	2	-5.45625587958608	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824000000	https://www.yahoo.com/now/ukraine-marks-tense-independence-day-232604301.html
1059887031	20220817	202208	2022	2022.6219	JOR	JORDAN	JOR																		1	110	110	11	3	-2.0	4	1	4	-2.16867469879518	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20220824000000	https://www.wral.com/election-board-moves-nc-senate-candidate-protest-forward/20429580/
1059887032	20220817	202208	2022	2022.6219	JOR	JORDAN	JOR								USA	UNITED STATES	USA								1	110	110	11	3	-2.0	6	1	6	-2.16867469879518	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	1	Jordan	JO	JO		31	36	JO	20220824000000	https://www.wral.com/election-board-moves-nc-senate-candidate-protest-forward/20429580/
1059887033	20220817	202208	2022	2022.6219	USAGOV	THE WHITE HOUSE	USA					GOV			USA	UNITED STATES	USA								1	084	084	08	2	7.0	12	1	12	-1.87211122029334	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824000000	https://newstalk1400online.iheart.com/content/2022-08-23-wyoming-reports-first-monkeypox-case-as-outbreak-spreads-to-all-50-states/
1059887034	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	033	033	03	1	5.2	6	1	6	-5.60747663551402	0								5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20220824000000	https://www.thesouthafrican.com/news/breaking-foot-and-mouth-disease-outbreak-needs-livestock-farmers-23-august-2022/
1059887035	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	040	040	04	1	1.0	5	1	5	3.64464692482916	0								3	Steele County, Minnesota, United States	US	USMN		44.0333	-93.1335	659518	3	Steele County, Minnesota, United States	US	USMN		44.0333	-93.1335	659518	20220824000000	https://www.southernminn.com/faribault_daily_news/news/soil-health-topic-of-upcoming-field-day-events/article_4f9006bc-22f6-11ed-8131-efb07c1abd68.html
1059887036	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	16	2	16	-5.81081081081081	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220824000000	https://greensboro.com/news/national/2-men-convicted-in-plot-to-kidnap-michigan-gov-whitmer-more-than-100-classified-trump/article_090657a8-8980-5233-a8ae-46c0ee73632d.html
1059887037	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								0	042	042	04	1	1.9	4	2	4	-5.81081081081081	0								1	United Kingdom	UK	UK		54	-4	UK	1	Belgium	BE	BE		50.833333	4	BE	20220824000000	https://greensboro.com/news/national/2-men-convicted-in-plot-to-kidnap-michigan-gov-whitmer-more-than-100-classified-trump/article_090657a8-8980-5233-a8ae-46c0ee73632d.html
1059887038	20220824	202208	2022	2022.6411											BGR	BULGARIAN	BGR								0	036	036	03	1	4.0	16	2	16	-5.81081081081081	0								4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824000000	https://greensboro.com/news/national/2-men-convicted-in-plot-to-kidnap-michigan-gov-whitmer-more-than-100-classified-trump/article_090657a8-8980-5233-a8ae-46c0ee73632d.html
1059887039	20220824	202208	2022	2022.6411											BGR	BULGARIAN	BGR								0	036	036	03	1	4.0	4	2	4	-5.81081081081081	0								1	Belgium	BE	BE		50.833333	4	BE	1	United Kingdom	UK	UK		54	-4	UK	20220824000000	https://greensboro.com/news/national/2-men-convicted-in-plot-to-kidnap-michigan-gov-whitmer-more-than-100-classified-trump/article_090657a8-8980-5233-a8ae-46c0ee73632d.html
1059887040	20220824	202208	2022	2022.6411											BRA	BRAZIL	BRA								1	043	043	04	1	2.8	6	1	6	0.99800399201597	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220824000000	https://www.bozemandailychronicle.com/ap_news/international/bolsonaro-welcomes-emperors-heart-for-brazil-bicentennial/article_c7575764-f4c4-588c-94d7-7b380e92d2db.html
1059887041	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	036	036	03	1	4.0	5	1	5	4.14746543778802	0								0								0								20220824000000	https://www.woodworkingnetwork.com/iwf/iwf-news/challengers-award-winners-announced-iwf-2022
1059887042	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	8	1	8	0.371747211895911	0								1	Poland	PL	PL		52	20	PL	1	Poland	PL	PL		52	20	PL	20220824000000	https://www.republic-online.com/readitfee/news/hiring-a-remote-worker-it-takes-more-than-an-internet-connection/article_b7f18102-21ee-5d3b-ac21-36e76c6204d6.html
1059887043	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	043	043	04	1	2.8	5	1	5	-5.83333333333333	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824000000	https://thebrunswicknews.com/ap/national/met-opera-drops-vaccine-requirement-still-mandates-masks/article_fed0e817-1174-53ee-b343-407ea6c80092.html
1059887044	20220824	202208	2022	2022.6411											CAN	ONTARIO	CAN								1	042	042	04	1	1.9	5	1	5	-1.66073546856465	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824000000	https://windsorstar.com:443/news/politics/time-to-end-ontarios-legal-cannabis-monopoly-industry-says
1059887045	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	042	042	04	1	1.9	5	1	5	-2.81543274244004	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20220824000000	https://www.bendbulletin.com/localstate/crimeandjustice/canadian-woman-who-allegedly-faked-the-deaths-of-herself-son-returning-canada/article_479c178e-e20e-5e14-8b7a-3109134233e2.html
1059887046	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	042	042	04	1	1.9	5	1	5	-2.81543274244004	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220824000000	https://www.bendbulletin.com/localstate/crimeandjustice/canadian-woman-who-allegedly-faked-the-deaths-of-herself-son-returning-canada/article_479c178e-e20e-5e14-8b7a-3109134233e2.html
1059887047	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	043	043	04	1	2.8	10	1	10	-5.14563106796116	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824000000	https://www.dailymail.co.uk/health/article-11139197/Gay-bisexual-men-having-sex-worried-catching-monkeypox.html
1059887048	20220824	202208	2022	2022.6411											CAN	CANADIAN	CAN								0	0841	084	08	2	7.0	5	1	5	-2.81543274244004	0								4	Whitecap, Saskatchewan, Canada	CA	CA11	154724	51.8833	-106.733	-575871	4	Whitecap, Saskatchewan, Canada	CA	CA11	154724	51.8833	-106.733	-575871	20220824000000	https://www.bendbulletin.com/localstate/crimeandjustice/canadian-woman-who-allegedly-faked-the-deaths-of-herself-son-returning-canada/article_479c178e-e20e-5e14-8b7a-3109134233e2.html
1059887049	20220824	202208	2022	2022.6411											CAN	CALGARY	CAN								1	190	190	19	4	-10.0	5	1	5	-2.95857988165681	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824000000	https://calgary.ctvnews.ca/firefighters-battle-industrial-blaze-in-northeast-calgary-1.6039254
1059887050	20220824	202208	2022	2022.6411											CHR	ARCHDIOCESE				CHR					0	020	020	02	1	3.0	10	1	10	0.33955857385399	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824000000	https://regina.ctvnews.ca/sask-indigenous-advocates-questioning-decision-to-release-catholic-entities-from-raising-funds-for-residential-school-survivors-1.6039478
1059887051	20220824	202208	2022	2022.6411											COP	POLICE OFFICER						COP			0	112	112	11	3	-2.0	10	1	10	-2.75590551181102	0								4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	20220824000000	https://www.bulatlat.com/2022/08/24/nothing-wrong-in-helping-kids-on-first-day-of-school-says-child-rights-group/
1059887052	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	112	112	11	3	-2.0	3	1	3	-6.3257065948856	0								3	Forsyth County, North Carolina, United States	US	USNC		36.1335	-80.2331	1008552	3	Forsyth County, North Carolina, United States	US	USNC		36.1335	-80.2331	1008552	20220824000000	https://www.caledonianrecord.com/news/national/appeals-panel-blocks-laws-use-in-nc-campaign-ad-prosecution/article_55cff28f-38cc-5cc4-8c03-4f704ad9c12c.html
1059887053	20220824	202208	2022	2022.6411											COP	DETECTIVE						COP			0	112	112	11	3	-2.0	3	1	3	-10.7508532423208	0								3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	3	Atlanta, Georgia, United States	US	USGA	GA121	33.749	-84.388	351615	20220824000000	https://www.rockdalenewtoncitizen.com/news/former-louisville-detective-pleads-guilty-to-federal-charges-in-breonna-taylor-case/article_56b363b5-18a2-5755-bacd-158efe2416f9.html
1059887054	20220824	202208	2022	2022.6411											COP	DETECTIVE						COP			0	112	112	11	3	-2.0	3	1	3	-13.0341880341881	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824000000	https://www.komu.com/news/nationworld/former-louisville-detective-pleads-guilty-to-federal-charges-in-breonna-taylor-case/article_f2559460-3a43-5908-837d-924c4defed61.html
1059887055	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			0	120	120	12	3	-4.0	10	1	10	-3.51758793969849	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824000000	http://theconversation.com/trumps-mar-a-lago-lawsuit-spotlights-how-difficult-search-warrants-are-to-challenge-by-a-criminal-suspect-or-an-ex-president-until-charges-are-brought-189271
1059887056	20220824	202208	2022	2022.6411											CVL	TRAVELLER						CVL			1	014	014	01	1	0.0	2	1	2	2.85714285714286	0								5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	5	Kerala, Kerala, India	IN	IN13	17699	10	76.5	-2100307	20220824000000	https://www.theedgemarkets.com/article/report-malaysia-keen-increase-number-flights-kerala-says-santhara
1059887057	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	6	1	6	-3.05676855895197	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824000000	https://www.bendbulletin.com/localstate/crimeandjustice/hillsboro-man-shot-by-police-in-critical-condition-family-says/article_1cf17819-6de5-5cb8-9ea0-89c5c96e687b.html
1059887058	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	040	040	04	1	1.0	10	1	10	-4.79166666666667	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824000000	https://q1077.com/burn-bans-being-lifted-in-east-texas-thanks-to-plentiful-rainfall/
1059887059	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	5	1	5	-2.34260614934114	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824000000	https://www.stuff.co.nz/national/129654967/nelson-floods-leave-rai-valley-residents-stuck-all-over-the-rohe
1059887060	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	111	111	11	3	-2.0	10	1	10	-7.38255033557047	0								0								0								20220824000000	http://www.baltimoresun.com/maryland/harford/aegis/cng-ag-harford-sheriff-investigates-aberdeen-weekend-shooting-20220823-wqkqikh3y5hsdinluezkilqdda-story.html
1059887061	20220824	202208	2022	2022.6411											CVL	HUNTER						CVL			1	112	112	11	3	-2.0	6	1	6	-6.72645739910314	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824000000	https://www.wdrb.com/news/crime-reports/lexington-nurse-suspended-charged-with-murder-in-may-death-of-elderly-patient/article_2af93cce-2314-11ed-8035-b7ea09653d4a.html
1059887062	20220824	202208	2022	2022.6411											CVL	HUNTER						CVL			0	173	173	17	4	-5.0	6	1	6	-6.72645739910314	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824000000	https://www.wdrb.com/news/crime-reports/lexington-nurse-suspended-charged-with-murder-in-may-death-of-elderly-patient/article_2af93cce-2314-11ed-8035-b7ea09653d4a.html
1059887063	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	020	020	02	1	3.0	6	1	6	-1.81623931623932	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824000000	https://www.pentictonherald.ca/news/national_news/quebec/article_b6e60bcf-e98c-5ff0-8e62-96baa82534e1.html
1059887064	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	030	030	03	1	4.0	6	1	6	3.14465408805031	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824000000	https://www.thebatavian.com/press-release/as-school-year-approaches-common-ground-health-encourages-parents-ensure-immunizations
1059887065	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	6	1	6	3.14465408805031	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824000000	https://www.thebatavian.com/press-release/as-school-year-approaches-common-ground-health-encourages-parents-ensure-immunizations
1059887066	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	10	1	10	4.80769230769231	0								0								0								20220824000000	https://www.myplainview.com/news/local/article/A-first-look-at-Plainview-North-and-Central-17393437.php
1059887067	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	042	042	04	1	1.9	30	3	30	0.814584439149963	0								0								0								20220824000000	https://www.komu.com/news/midmissourinews/battle-high-students-say-they-feel-safer-with-student-resource-officers-around-as-new-year/article_b29ccc02-230c-11ed-afe9-a381823953be.html
1059887068	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-2.75590551181102	0								4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	20220824000000	https://www.bulatlat.com/2022/08/24/nothing-wrong-in-helping-kids-on-first-day-of-school-says-child-rights-group/
1059887069	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	042	042	04	1	1.9	5	1	5	-1.95530726256983	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220824000000	https://www.chronicle.com/article/what-to-know-about-fraternities-cutting-ties-with-their-colleges
1059887070	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-4.09448818897638	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824000000	https://gothamist.com/news/oklahoma-teacher-suspended-after-promoting-brooklyn-public-librarys-anti-censorship-campaign
1059887071	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.03337969401947	0								4	Epping Forest, Essex, United Kingdom	UK	UKE4	40114	51.65	0.05	-2595651	4	Epping Forest, Essex, United Kingdom	UK	UKE4	40114	51.65	0.05	-2595651	20220824000000	https://www.eppingforestguardian.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059887072	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	4	Halstead, Essex, United Kingdom	UK	UKE4	40132	51.95	0.633333	-2598018	20220824000000	https://www.halsteadgazette.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059887073	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Stourbridge, Dudley, United Kingdom	UK	UKD7	40136	52.4667	-2.13333	-2608883	4	Stourbridge, Dudley, United Kingdom	UK	UKD7	40136	52.4667	-2.13333	-2608883	20220824000000	https://www.stourbridgenews.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059887074	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	043	043	04	1	2.8	4	1	4	-1.24045801526718	0								3	San Juan Elementary School, California, United States	US	USCA		33.7347	-117.811	248887	3	San Juan Elementary School, California, United States	US	USCA		33.7347	-117.811	248887	20220824000000	https://www.latimes.com/science/newsletter/2022-08-23/coronavirus-today-whats-wrong-with-the-cdc-coronavirus-today
1059887075	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-0.51948051948052	0								3	Manley High School, Illinois, United States	US	USIL		41.8706	-87.6992	412890	3	Manley High School, Illinois, United States	US	USIL		41.8706	-87.6992	412890	20220824000000	https://www.zerohedge.com/political/fk-wirepoints-says-chicago-teachers-union-when-confronted-facts-school-district-itself
1059887076	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	3	1	3	3.77358490566037	0								3	North Harford High School, Maryland, United States	US	USMD		39.6756	-76.4002	586238	3	North Harford High School, Maryland, United States	US	USMD		39.6756	-76.4002	586238	20220824000000	http://www.baltimoresun.com/maryland/harford/aegis/cng-ag-noa-blanken-harford-public-schools-board-student-rep-2022-23-20220823-g2bszgo6gjgsxc4dgkfnmdkauq-story.html
1059887077	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	043	043	04	1	2.8	5	1	5	-1.95530726256983	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220824000000	https://www.chronicle.com/article/what-to-know-about-fraternities-cutting-ties-with-their-colleges
1059887078	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	20	2	20	-4.03344991411195	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824000000	https://www.hillingdontimes.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059887079	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	3	1	3	0.97765363128492	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824000000	https://www.myplainview.com/news/local/article/Wayland-embarks-on-114th-year-with-annual-17393529.php
1059887080	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	3.24543610547667	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20220824000000	https://vermontbiz.com/news/2022/august/24/uvm-new-students-bring-superb-academic-credentials-global-mindset
1059887081	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			1	046	046	04	1	7.0	10	1	10	2.23214285714286	0								0								0								20220824000000	https://qctimes.com/business/dr-richard-bush-appointed-vp-of-economic-and-workforce-development-at-black-hawk-college/article_e2e8e883-0810-5cdd-9aea-858b49573609.html
1059887082	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	051	051	05	1	3.4	20	2	20	3.63521811308679	0								0								0								20220824000000	https://herald-zeitung.com/community_alert/new-braunfels-comal-isds-welcome-students-back-to-school/article_1a18437a-2330-11ed-a957-cb4c09c9bf98.html
1059887083	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	051	051	05	1	3.4	5	1	5	-1.95530726256983	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220824000000	https://www.chronicle.com/article/what-to-know-about-fraternities-cutting-ties-with-their-colleges
