1059927584	20210824	202108	2021	2021.6411											USA	UNITED STATES	USA								1	043	043	04	1	2.8	1	1	1	1.55865463494668	0								3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927585	20210824	202108	2021	2021.6411	EDU	SCHOOL						EDU			USA	PORTLAND	USA								1	042	042	04	1	1.9	2	1	2	1.55865463494668	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927586	20210824	202108	2021	2021.6411	GOV	GOVERNMENT						GOV													1	051	051	05	1	3.4	10	1	10	2.12765957446809	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824063000	https://www.thecabin.net/vanburen/state-capitol-week-in-review/article_b8e49a67-dea3-52d9-ad0b-70db8347bdd0.html
1059927587	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	1	1	1	1.55865463494668	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	0								3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927588	20210824	202108	2021	2021.6411	USA	PORTLAND	USA								EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	1.55865463494668	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927589	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	4	1	4	1.55865463494668	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927590	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	1.55865463494668	3	Tillamook, Oregon, United States	US	USOR	OR057	45.4562	-123.844	1151220	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927591	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								USAEDU	UNITED STATES	USA					EDU			1	043	043	04	1	2.8	1	1	1	1.55865463494668	3	Tillamook, Oregon, United States	US	USOR	OR057	45.4562	-123.844	1151220	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927592	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	1.55865463494668	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927593	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.55865463494668	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	3	Tillamook, Oregon, United States	US	USOR	OR057	45.4562	-123.844	1151220	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927594	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	1.55865463494668	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Tillamook, Oregon, United States	US	USOR	OR057	45.4562	-123.844	1151220	3	Parkrose, Utah, United States	US	USUT	UT035	40.7874	-111.943	1454228	20220824063000	https://www.heraldandnews.com/news/schools-hope-to-overcome-staff-shortages-with-millions-in-wage-bonus-incentives/article_0e4f18ea-2310-11ed-b21f-6f79fd974dce.html
1059927595	20220817	202208	2022	2022.6219											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-3.80848748639826	0								3	Yellowstone National Park, Wyoming, United States	US	USWY		44.7666	-110.234	1609331	3	Yellowstone National Park, Wyoming, United States	US	USWY		44.7666	-110.234	1609331	20220824063000	https://www.dailymail.co.uk/news/article-11140549/Arizona-woman-29-dead-swept-away-flash-floods-Zion-National-Park-Utah.html
1059927596	20220817	202208	2022	2022.6219	AUSEDU	MELBOURNE	AUS					EDU			CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	-4.04432132963989	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927597	20220817	202208	2022	2022.6219	AUSEDU	MELBOURNE	AUS					EDU			CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-4.04432132963989	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927598	20220817	202208	2022	2022.6219	AUSEDU	MELBOURNE	AUS					EDU			CHN	CHINA	CHN								1	0833	083	08	2	5.0	5	1	5	-4.04432132963989	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927599	20220817	202208	2022	2022.6219	AUSEDU	MELBOURNE	AUS					EDU			CHN	CHINA	CHN								1	0833	083	08	2	5.0	2	1	2	-4.04432132963989	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927600	20220817	202208	2022	2022.6219	AUSEDU	MELBOURNE	AUS					EDU			CHN	CHINA	CHN								1	0833	083	08	2	5.0	3	1	3	-4.04432132963989	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927601	20220817	202208	2022	2022.6219	CHN	CHINA	CHN								AUSEDU	MELBOURNE	AUS					EDU			1	043	043	04	1	2.8	2	1	2	-4.04432132963989	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927602	20220817	202208	2022	2022.6219	CHN	CHINA	CHN								AUSEDU	MELBOURNE	AUS					EDU			1	043	043	04	1	2.8	3	1	3	-4.04432132963989	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Xinjiang, Jiangxi, China	CH	CH03	13167	27.7481	116.274	11065838	20220824063000	https://www.sbs.com.au/news/article/deeply-unsettling-why-this-chinese-australian-feels-unsafe-after-speaking-out-about-chinas-treatment-of-uyghurs/7i7vl71w6
1059927603	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		0	120	120	12	3	-4.0	2	1	2	-2.1505376344086	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824063000	https://www.metrotimes.com/news/the-republican-party-is-destroying-itself-in-its-drift-to-the-far-right-30887209
