1060003045	20210824	202108	2021	2021.6411											USA	UNITED STATES	USA								1	060	060	06	2	6.0	2	1	2	0.57720057720057	0								3	Cheshire County, New Hampshire, United States	US	USNH		42.9334	-72.2662	873176	3	Cheshire County, New Hampshire, United States	US	USNH		42.9334	-72.2662	873176	20220824163000	https://www.nhbr.com/developer-of-former-troy-mills-moving-ahead-with-plan-for-housing-commercial-space/
1060003046	20210824	202108	2021	2021.6411	BRA	BRAZIL	BRA								USA	UNITED STATES	USA								1	186	186	18	4	-10.0	4	1	4	2.29885057471264	1	Brazil	BR	BR		-10	-55	BR	1	United States	US	US		39.828175	-98.5795	US	1	Brazil	BR	BR		-10	-55	BR	20220824163000	https://www.bloomberg.com/news/articles/2022-08-24/arcelormittal-sees-doubling-of-brazil-steel-demand-within-decade
1060003047	20210824	202108	2021	2021.6411	CAN	CANADA	CAN								EDU	STUDENT						EDU			0	020	020	02	1	3.0	2	1	2	2.16450216450216	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824163000	https://www.stthomastimesjournal.com:443/news/local-news/western-university-stands-firm-on-masks-covid-vaccines-for-students
1060003048	20210824	202108	2021	2021.6411	CVL	VILLAGER						CVL			ZWEGOVMIL	EMMERSON MNANGAGWA	ZWE					GOV	MIL		0	130	130	13	3	-4.4	10	1	10	-1.10192837465565	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824163000	https://www.newzimbabwe.com/chamisa-says-uzumba-has-never-known-independence-notes-massive-intimidation-24-hour-surveillance-of-villagers-by-zanu-pf/
1060003049	20210824	202108	2021	2021.6411	EDU	SCHOOL						EDU			USA	CONNECTICUT	USA								1	043	043	04	1	2.8	5	1	5	-1.24223602484472	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220824163000	https://www.wshu.org/2022-08-23/connecticut-education-head-on-back-to-school-it-is-absolutely-calmer-compared-to-last-year
1060003050	20210824	202108	2021	2021.6411	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	6	1	6	3.00300300300301	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	20220824163000	https://www.inverness-courier.co.uk/news/national/kalush-orchestra-make-appeal-for-azovstal-fighters-on-ukrainian-independence-day-56368/
1060003051	20210824	202108	2021	2021.6411	GBR	UNITED KINGDOM	GBR								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	6	1	6	3.00300300300301	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	20220824163000	https://www.inverness-courier.co.uk/news/national/kalush-orchestra-make-appeal-for-azovstal-fighters-on-ukrainian-independence-day-56368/
1060003052	20210824	202108	2021	2021.6411	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	2	1	2	3.00300300300301	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	20220824163000	https://www.inverness-courier.co.uk/news/national/kalush-orchestra-make-appeal-for-azovstal-fighters-on-ukrainian-independence-day-56368/
1060003053	20210824	202108	2021	2021.6411	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	043	043	04	1	2.8	2	1	2	3.00300300300301	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	4	Glastonbury, Somerset, United Kingdom	UK	UKM3	40129	51.1467	-2.71444	-2597059	20220824163000	https://www.inverness-courier.co.uk/news/national/kalush-orchestra-make-appeal-for-azovstal-fighters-on-ukrainian-independence-day-56368/
1060003054	20210824	202108	2021	2021.6411	RUS	RUSSIA	RUS								UKR	UKRAINE	UKR								0	051	051	05	1	3.4	2	1	2	3.00300300300301	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824163000	https://www.inverness-courier.co.uk/news/national/kalush-orchestra-make-appeal-for-azovstal-fighters-on-ukrainian-independence-day-56368/
