1060032487	20210824	202108	2021	2021.6411	GOVMIL	DEFENCE MINIST						GOV	MIL		UZB	UZBEKISTAN	UZB								0	043	043	04	1	2.8	4	1	4	0.91575091575091	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824201500	https://www.indiatoday.in/india/story/india-supports-peaceful-secure-stable-afghanistan-rajnath-singh-1992190-2022-08-24
1060032488	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								COP	LAW ENFORCEMENT OFFICER						COP			1	042	042	04	1	1.9	12	3	12	-2.31843675204516	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220824201500	https://www.chron.com/news/article/Jackley-readies-to-take-AG-s-office-looking-for-17395761.php
1060032489	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	051	051	05	1	3.4	2	1	2	-2.33333333333333	3	Fairchild Air Force Base, Washington, United States	US	USWA	WA063	47.6185	-117.656	2443324	3	Fairchild Air Force Base, Washington, United States	US	USWA		47.6185	-117.656	2443324	3	Fairchild Air Force Base, Washington, United States	US	USWA		47.6185	-117.656	2443324	20220824201500	https://www.military.com/daily-news/2022/08/24/base-neighborhood-named-army-officer-changed-because-of-his-brutal-acts-against-native-americans.html
1060032490	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								nai	NATIVE AMERICAN			nai						0	051	051	05	1	3.4	2	1	2	-2.33333333333333	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824201500	https://www.military.com/daily-news/2022/08/24/base-neighborhood-named-army-officer-changed-because-of-his-brutal-acts-against-native-americans.html
1060032491	20210824	202108	2021	2021.6411	UZB	UZBEKISTAN	UZB								GOVMIL	DEFENCE MINIST						GOV	MIL		0	042	042	04	1	1.9	4	1	4	0.91575091575091	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824201500	https://www.indiatoday.in/india/story/india-supports-peaceful-secure-stable-afghanistan-rajnath-singh-1992190-2022-08-24
1060032492	20220725	202207	2022	2022.5616											COP	POLICE						COP			1	051	051	05	1	3.4	1	1	1	-1.84331797235023	0								3	Ridgewood, Pennsylvania, United States	US	USPA	PA079	41.2773	-75.8127	1185052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824201500	https://dailyvoice.com/new-jersey/southpassaic/news/loved-ones-say-aching-goodbye-to-6-year-old-waldwick-superhero/841574/
1060032493	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			1	051	051	05	1	3.4	2	1	2	-1.84331797235023	3	Ridgewood, Pennsylvania, United States	US	USPA	PA079	41.2773	-75.8127	1185052	3	Ridgewood, Pennsylvania, United States	US	USPA	PA079	41.2773	-75.8127	1185052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824201500	https://dailyvoice.com/new-jersey/southpassaic/news/loved-ones-say-aching-goodbye-to-6-year-old-waldwick-superhero/841574/
1060032494	20220725	202207	2022	2022.5616	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-1.84331797235023	3	Ridgewood, Pennsylvania, United States	US	USPA	PA079	41.2773	-75.8127	1185052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824201500	https://dailyvoice.com/new-jersey/southpassaic/news/loved-ones-say-aching-goodbye-to-6-year-old-waldwick-superhero/841574/
1060032495	20220817	202208	2022	2022.6219											USACOP	CHICAGO	USA					COP			0	111	111	11	3	-2.0	6	1	6	-6.17283950617284	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032496	20220817	202208	2022	2022.6219	COP	TROOPER						COP			EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	5.54272517321016	0								0								0								20220824201500	https://kdhnews.com/fort_hood_herald/troopers-welcome-children-to-their-first-day-of-school/article_bfdc3250-232e-11ed-9f88-3770ae449e7f.html
1060032497	20220817	202208	2022	2022.6219	EDU	STUDENT						EDU			COP	TROOPER						COP			1	042	042	04	1	1.9	10	1	10	5.54272517321016	0								0								0								20220824201500	https://kdhnews.com/fort_hood_herald/troopers-welcome-children-to-their-first-day-of-school/article_bfdc3250-232e-11ed-9f88-3770ae449e7f.html
1060032498	20220817	202208	2022	2022.6219	SWE	STOCKHOLM	SWE								UKR	UKRAINIAN	UKR								1	020	020	02	1	3.0	4	1	4	-4.58715596330275	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824201500	https://katcountry989.com/2022/08/24/google-to-roll-out-anti-disinformation-campaign-in-some-eu-countries/
1060032499	20220817	202208	2022	2022.6219	SWE	STOCKHOLM	SWE								UKRREF	UKRAINIAN	UKR					REF			1	020	020	02	1	3.0	6	1	6	-4.58715596330275	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824201500	https://katcountry989.com/2022/08/24/google-to-roll-out-anti-disinformation-campaign-in-some-eu-countries/
1060032500	20220817	202208	2022	2022.6219	USA	THE US	USA																		0	173	173	17	4	-5.0	5	1	5	-5.36672629695886	4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	0								4	Tashkent, Toshkent Shahri, Uzbekistan	UZ	UZ13	37316	41.3167	69.25	-2579372	20220824201500	https://www.weeklyblitz.net/opinion/gulnara-karimova-a-villain-and-enemy-of-uzbekistan/
1060032501	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								COP	POLICE						COP			1	010	010	01	1	0.0	8	1	8	-6.65322580645161	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032502	20220817	202208	2022	2022.6219	USACOP	UNITED STATES	USA					COP			GOV	AUTHORITIES						GOV			0	0214	021	02	1	3.4	2	1	2	-6.17283950617284	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032503	20220817	202208	2022	2022.6219	USACOP	UNITED STATES	USA					COP			GOV	AUTHORITIES						GOV			0	0214	021	02	1	3.4	2	1	2	-6.17283950617284	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032504	20220817	202208	2022	2022.6219	USACOP	NEW YORK STATE	USA					COP			USA	NEW YORK	USA								1	010	010	01	1	0.0	2	1	2	-6.65322580645161	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032505	20220817	202208	2022	2022.6219	USACOP	NEW YORK STATE	USA					COP			USA	NEW YORK	USA								1	060	060	06	2	6.0	2	1	2	-6.65322580645161	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032506	20220817	202208	2022	2022.6219	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	111	111	11	3	-2.0	2	1	2	-6.17283950617284	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032507	20220817	202208	2022	2022.6219	USACOP	UNITED STATES	USA					COP			USA	CHICAGO	USA								0	111	111	11	3	-2.0	2	1	2	-6.17283950617284	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032508	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	012	012	01	1	-0.4	8	1	8	-3.66492146596858	0								4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	20220824201500	https://www.circleofblue.org/2022/world/living-in-a-critical-state-the-price-of-a-south-african-towns-dirty-water/
1060032509	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	040	040	04	1	1.0	8	1	8	-3.66492146596858	0								4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	4	Brandfort, Free State, South Africa	SF	SF03	77325	-28.7001	26.4597	-1215103	20220824201500	https://www.circleofblue.org/2022/world/living-in-a-critical-state-the-price-of-a-south-african-towns-dirty-water/
1060032510	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	3.19426336375489	0								3	Dekalb, Iowa, United States	US	USIA	IA053	40.8397	-93.8533	466368	3	Dekalb, Iowa, United States	US	USIA	IA053	40.8397	-93.8533	466368	20220824201500	https://www.prnewswire.com:443/news-releases/yield-potential-when-it-matters-most-field-data-reinforces-competitive-advantage-of-nk-seeds-2023-field-forged-series-lineup-301611944.html
1060032511	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	033	033	03	1	5.2	5	1	5	0.63091482649843	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824201500	https://www.armoneyandpolitics.com/forge-institute-small-business-grant/
1060032512	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			0	042	042	04	1	1.9	10	1	10	3.72960372960373	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220824201500	https://www.finanznachrichten.de/nachrichten-2022-08/56890680-investor-events-invitation-fall-investor-series-at-the-vancouver-club-sept-6th-oct-5th-and-nov-28th-296.htm
1060032513	20220824	202208	2022	2022.6411											BUS	PRODUCER						BUS			1	046	046	04	1	7.0	3	1	3	4.76190476190476	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824201500	https://tvnewscheck.com/journalism/article/kimberlea-bingham-named-managing-editor-of-wcvb-bostons-chronicle/
1060032514	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	5	1	5	4.07925407925408	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824201500	https://www.finanznachrichten.de/nachrichten-2022-08/56890781-tau-announces-two-investments-in-innovative-eco-friendly-textile-dyeing-technology-008.htm
1060032515	20220824	202208	2022	2022.6411											CAN	ONTARIO	CAN								1	036	036	03	1	4.0	3	1	3	2.07336523125996	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220824201500	https://winnipegsun.com/news/provincial/manitoba-inks-three-out-of-province-deals-for-hip-knee-replacements
1060032516	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	051	051	05	1	3.4	8	1	8	4.17910447761194	0								4	Cranbrook, British Columbia, Canada	CA	CA02	12549	49.5167	-115.767	-563126	4	Cranbrook, British Columbia, Canada	CA	CA02	12549	49.5167	-115.767	-563126	20220824201500	https://www.e-know.ca/regions/cranbrook/moir-centennial-trail-work-party-a-huge-success/
1060032517	20220824	202208	2022	2022.6411											CHN	WUHAN	CHN								1	130	130	13	3	-4.4	2	1	2	-4.50070323488045	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	20220824201500	https://drleonardcoldwell.com/2022/08/24/idaho-doctor-warns-about-covid-19-vaccines-causing-spike-in-cancer-diagnoses-2/
1060032518	20220824	202208	2022	2022.6411											CHN	WUHAN	CHN								1	130	130	13	3	-4.4	2	1	2	-4.50070323488045	0								4	Wuhan, Hubei, China	CH	CH12	13124	30.5833	114.267	-1930776	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824201500	https://drleonardcoldwell.com/2022/08/24/idaho-doctor-warns-about-covid-19-vaccines-causing-spike-in-cancer-diagnoses-2/
1060032519	20220824	202208	2022	2022.6411											CHN	WUHAN	CHN								1	130	130	13	3	-4.4	6	1	6	-4.50070323488045	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824201500	https://drleonardcoldwell.com/2022/08/24/idaho-doctor-warns-about-covid-19-vaccines-causing-spike-in-cancer-diagnoses-2/
1060032520	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	5	1	5	0.15220700152207	0								3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	3	Columbus, Ohio, United States	US	USOH	OH049	39.9612	-82.9988	1080996	20220824201500	https://www.publishersweekly.com:443/pw/by-topic/industry-news/religion/article/90165-christian-retailers-gather-at-right-sized-cpe.html
1060032521	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	042	042	04	1	1.9	5	1	5	0.15220700152207	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824201500	https://www.publishersweekly.com:443/pw/by-topic/industry-news/religion/article/90165-christian-retailers-gather-at-right-sized-cpe.html
1060032522	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	043	043	04	1	2.8	10	1	10	0.15220700152207	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824201500	https://www.publishersweekly.com:443/pw/by-topic/industry-news/religion/article/90165-christian-retailers-gather-at-right-sized-cpe.html
1060032523	20220824	202208	2022	2022.6411											CHRCTH865	UKRAINIAN CATHOLIC CHURCH				CHR	CTH				1	042	042	04	1	1.9	1	1	1	0.30441400304414	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824201500	https://www.candgnews.com/news/we-are-not-alone-crowd-gathers-to-hold-candlelight-vigil-for-ukraine-before-ukrainian-independence-day-629
1060032524	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	033	033	03	1	5.2	10	1	10	-0.43668122270743	0								1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20220824201500	https://www.cbsnews.com/baltimore/news/hogan-announces-series-of-security-upgrades-for-little-italy/
1060032525	20220824	202208	2022	2022.6411											COP	DETECTIVE						COP			0	043	043	04	1	2.8	2	1	2	-6.17283950617284	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824201500	http://www.msn.com/en-us/news/crime/man-charged-with-murder-in-hit-and-run-that-killed-3-outside-chicago-gay-bar/ar-AA113NtG
1060032526	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	060	060	06	2	6.0	1	1	1	-6.65322580645161	0								3	New Square, New York, United States	US	USNY		41.1368	-74.0379	971939	3	New Square, New York, United States	US	USNY		41.1368	-74.0379	971939	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032527	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	060	060	06	2	6.0	1	1	1	-6.65322580645161	0								3	Town Of Woodbury, New York, United States	US	USNY		41.3309	-74.1015	979653	3	Town Of Woodbury, New York, United States	US	USNY		41.3309	-74.1015	979653	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032528	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	060	060	06	2	6.0	2	1	2	-6.65322580645161	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Town Of Woodbury, New York, United States	US	USNY		41.3309	-74.1015	979653	20220824201500	https://wpdh.com/update-1-dead-5-injured-when-ny-man-passes-rabbis-cadillac-woodbury-orange-county-rockland-county/
1060032529	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	020	020	02	1	3.0	2	1	2	-3.21782178217822	0								3	Morgantown, Arizona, United States	US	USAZ	AZ012	33.627	-114.438	42946	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824201500	https://foreignaffairs.co.nz/2022/08/25/mil-osi-security-security-news-mon-metro-drug-task-force-seizes-rainbow-fentanyl/
1060032530	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			1	042	042	04	1	1.9	6	1	6	4.55840455840455	0								4	Uppsala, Uppsala Lan, Sweden	SW	SW21	26184	59.85	17.6333	-2532413	4	Uppsala, Uppsala Lan, Sweden	SW	SW21	26184	59.85	17.6333	-2532413	20220824201500	https://www.echopress.com/news/loraine-jensen-receives-fulbright-specialist-award-to-compsweden-at-uppsala-university
1060032531	20220824	202208	2022	2022.6411											CVL	NEIGHBORHOOD						CVL			1	042	042	04	1	1.9	3	1	3	-4.92307692307692	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220824201500	https://www.postandcourier.com/columbia/news/fatal-shooting-during-columbia-area-home-invasion-ruled-self-defense/article_89c2dd54-23bf-11ed-a2e8-8f886dba436f.html
1060032532	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	071	071	07	2	7.4	4	1	4	2.47376311844078	0								3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220824201500	https://www.gillettenewsrecord.com/news/wyoming/article_9f7a5fa0-d951-5958-8c44-dc1d6b27ff3d.html
1060032533	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	071	071	07	2	7.4	1	1	1	2.47376311844078	0								3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220824201500	https://www.gillettenewsrecord.com/news/wyoming/article_9f7a5fa0-d951-5958-8c44-dc1d6b27ff3d.html
1060032534	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	3	1	3	2.47376311844078	0								3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	3	Jackson Hole, Oregon, United States	US	USOR		43.1904	-117.646	1122361	20220824201500	https://www.gillettenewsrecord.com/news/wyoming/article_9f7a5fa0-d951-5958-8c44-dc1d6b27ff3d.html
1060032535	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	1	1	1	2.47376311844078	0								3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	3	Grand Teton National Park, Wyoming, United States	US	USWY		43.8333	-110.701	1597571	20220824201500	https://www.gillettenewsrecord.com/news/wyoming/article_9f7a5fa0-d951-5958-8c44-dc1d6b27ff3d.html
1060032536	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	100	100	10	3	-5.0	1	1	1	2.47376311844078	0								3	Teton Village, Wyoming, United States	US	USWY		43.588	-110.828	1603585	3	Teton Village, Wyoming, United States	US	USWY		43.588	-110.828	1603585	20220824201500	https://www.gillettenewsrecord.com/news/wyoming/article_9f7a5fa0-d951-5958-8c44-dc1d6b27ff3d.html
1060032537	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	112	112	11	3	-2.0	10	1	10	-2.33333333333333	0								3	Fairchild Air Force Base, Washington, United States	US	USWA		47.6185	-117.656	2443324	3	Fairchild Air Force Base, Washington, United States	US	USWA		47.6185	-117.656	2443324	20220824201500	https://www.military.com/daily-news/2022/08/24/base-neighborhood-named-army-officer-changed-because-of-his-brutal-acts-against-native-americans.html
1060032538	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	0841	084	08	2	7.0	2	1	2	-3.2994923857868	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824201500	https://www.liverpoolecho.co.uk/news/liverpool-news/beatles-were-arrested-suspicion-arson-24843404
1060032539	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	036	036	03	1	4.0	5	1	5	1.77083333333333	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824201500	https://www.chattanoogan.com/2022/8/24/454636/TSU-Houses-Record-5000-Plus-Students.aspx
