1059888632	20210824	202108	2021	2021.6411											USA	UNITED STATES	USA								1	040	040	04	1	1.0	6	1	6	4.0133779264214	0								3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888633	20210824	202108	2021	2021.6411											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	4.0133779264214	0								3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888634	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	6	1	6	4.0133779264214	3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	0								3	Deseret, Utah, United States	US	USUT	UT027	39.2869	-112.653	1427343	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888635	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	0								3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888636	20210824	202108	2021	2021.6411	USA	UTAH	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	010	010	01	1	0.0	2	1	2	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888637	20210824	202108	2021	2021.6411	USA	UTAH	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	084	084	08	2	7.0	2	1	2	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888638	20210824	202108	2021	2021.6411	USA	UTAH	USA								EDUEDU	UNIVERSITY						EDU	EDU		1	0841	084	08	2	7.0	2	1	2	4.0133779264214	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888639	20210824	202108	2021	2021.6411	USA	UTAH	USA								USAEDU	UNITED STATES	USA					EDU			1	010	010	01	1	0.0	1	1	1	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888640	20210824	202108	2021	2021.6411	USA	UTAH	USA								USAEDU	UNITED STATES	USA					EDU			1	010	010	01	1	0.0	1	1	1	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888641	20210824	202108	2021	2021.6411	USA	UTAH	USA								USAEDU	UNITED STATES	USA					EDU			1	084	084	08	2	7.0	2	1	2	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888642	20210824	202108	2021	2021.6411	USA	UTAH	USA								USAEDU	UNITED STATES	USA					EDU			1	0841	084	08	2	7.0	2	1	2	4.0133779264214	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888643	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UTAH	USA								1	010	010	01	1	0.0	1	1	1	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888644	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UNITED STATES	USA								1	010	010	01	1	0.0	5	1	5	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888645	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UTAH	USA								1	084	084	08	2	7.0	6	1	6	4.0133779264214	3	Utah State University, Utah, United States	US	USUT	UT005	41.741	-111.813	1446896	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Utah State University, Utah, United States	US	USUT		41.741	-111.813	1446896	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888646	20210824	202108	2021	2021.6411	USAEDU	UNITED STATES	USA					EDU			USA	UTAH	USA								1	0841	084	08	2	7.0	6	1	6	4.0133779264214	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824001500	https://www.deseret.com/utah/2022/8/23/23318877/utah-womens-equality-ranking
1059888647	20220725	202207	2022	2022.5616	GOV	CHIEF EXECUTIVE						GOV			BUS	CARMAKER						BUS			0	0874	087	08	2	10.0	3	1	3	-7.75047258979206	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824001500	https://www.indiagazette.com/news/272663610/former-security-chief-claims-twitter-poses-security-risks-for-users
1059888648	20220725	202207	2022	2022.5616	GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS												1	114	114	11	3	-2.0	6	1	6	-7.41608118657299	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20220824001500	https://www.kxly.com/i/former-twitter-security-chief-files-whistleblower-complaints/
1059888649	20220725	202207	2022	2022.5616	ISR	ISRAEL	ISR								USAGOV	JOE BIDEN	USA					GOV			0	043	043	04	1	2.8	4	1	4	-2.78776978417266	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824001500	https://www.necn.com/tag/israel/
1059888650	20220725	202207	2022	2022.5616	USA	CALIFORNIA	USA																		1	190	190	19	4	-10.0	5	1	5	-3.18471337579618	3	Klamath River, California, United States	US	USCA	CA093	41.8612	-122.826	1682307	0								3	Klamath River, California, United States	US	USCA		41.8612	-122.826	1682307	20220824001500	https://www.capitalpress.com/ag_sectors/timber/lawsuit-electrical-equipment-sparked-deadly-california-fire/article_a20edb2e-7b54-5780-8cfc-3f4d18aa78c0.html
1059888651	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								BUS	CARMAKER						BUS			0	0874	087	08	2	10.0	2	1	2	-7.75047258979206	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824001500	https://www.indiagazette.com/news/272663610/former-security-chief-claims-twitter-poses-security-risks-for-users
1059888652	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	4	1	4	-2.78776978417266	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220824001500	https://www.necn.com/tag/israel/
1059888653	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			ISR	ISRAEL	ISR								0	036	036	03	1	4.0	1	1	1	-2.78776978417266	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824001500	https://www.necn.com/tag/israel/
1059888654	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	4	1	4	-2.78776978417266	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824001500	https://www.necn.com/tag/israel/
1059888655	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			ISR	ISRAEL	ISR								0	042	042	04	1	1.9	1	1	1	-2.78776978417266	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824001500	https://www.necn.com/tag/israel/
1059888656	20220817	202208	2022	2022.6219											ZWE	HARARE	ZWE								0	080	080	08	2	5.0	2	1	2	-6.39431616341031	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824001500	http://www.newsdzezimbabwe.co.uk/2022/08/high-court-tightens-screws-on-wadyajena.html
1059888657	20220817	202208	2022	2022.6219	BUS	AIRLINE						BUS													1	040	040	04	1	1.0	6	1	6	-7.71513353115727	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824001500	http://www.msn.com/en-us/travel/news/incredibly-frustrating-airline-delays-cause-summer-travel-nightmares/ar-AA111m0a
1059888658	20220817	202208	2022	2022.6219	CVL	VOTER						CVL			JUD	JUDGE						JUD			0	010	010	01	1	0.0	6	1	6	-1.9790454016298	3	Maricopa County, Arizona, United States	US	USAZ	AZ013	33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	3	Maricopa County, Arizona, United States	US	USAZ		33.5	-112.501	37026	20220824001500	https://www.fbherald.com/news/governor-wants-high-court-to-toss-3-arizona-initiatives/article_a023e068-d636-5b4c-b3b6-9059653b2e7f.html
1059888659	20220817	202208	2022	2022.6219	CVL	VOTER						CVL			JUD	JUDGE						JUD			0	010	010	01	1	0.0	4	1	4	-1.9790454016298	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824001500	https://www.fbherald.com/news/governor-wants-high-court-to-toss-3-arizona-initiatives/article_a023e068-d636-5b4c-b3b6-9059653b2e7f.html
1059888660	20220817	202208	2022	2022.6219	GOVAGR	AGRICULTURE MINIST						GOV	AGR		UKR	UKRAINE	UKR								0	061	061	06	2	6.4	10	1	10	-1.98675496688742	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824001500	https://www.hellenicshippingnews.com/ukraines-key-food-exports-have-fallen-by-almost-half-since-russian-war/
1059888661	20220817	202208	2022	2022.6219	JUD	MAGISTRATE						JUD			ZWE	HARARE	ZWE								0	080	080	08	2	5.0	8	1	8	-6.39431616341031	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824001500	http://www.newsdzezimbabwe.co.uk/2022/08/high-court-tightens-screws-on-wadyajena.html
1059888662	20220817	202208	2022	2022.6219	JUD	MAGISTRATE						JUD			ZWE	HARARE	ZWE								0	081	081	08	2	5.0	8	1	8	-6.39431616341031	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20220824001500	http://www.newsdzezimbabwe.co.uk/2022/08/high-court-tightens-screws-on-wadyajena.html
1059888663	20220817	202208	2022	2022.6219	LAB	EMPLOYEE						LAB			JUD	LAWYER						JUD			1	010	010	01	1	0.0	5	1	5	1.34680134680134	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20220824001500	https://www.sheltonherald.com/news/article/Shelton-considers-86-apartment-plan-for-Todd-Road-17392653.php
1059888664	20220817	202208	2022	2022.6219	TWN	TAIWAN	TWN								CAN	CANADA	CAN								1	010	010	01	1	0.0	2	1	2	-3.63036303630363	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220824001500	https://www.cbc.ca/news/politics/china-taiwan-canada-diplomatic-relations-parliamentarian-fall-trip-1.6560219
1059888665	20220817	202208	2022	2022.6219	TWN	TAIWAN	TWN								CAN	CANADIAN	CAN								1	013	013	01	1	0.4	3	1	3	-3.63036303630363	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20220824001500	https://www.cbc.ca/news/politics/china-taiwan-canada-diplomatic-relations-parliamentarian-fall-trip-1.6560219
1059888666	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	1	1	1	-10.668380462725	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20220824001500	https://www.dailymail.co.uk/news/article-11139595/Whitey-Bulger-murdered-just-SIX-MINUTES-day-violent-prison.html
1059888667	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								BUS	AIRLINE						BUS			1	040	040	04	1	1.0	4	1	4	-7.71513353115727	3	San Diego, California, United States	US	USCA	CA073	32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824001500	http://www.msn.com/en-us/travel/news/incredibly-frustrating-airline-delays-cause-summer-travel-nightmares/ar-AA111m0a
1059888668	20220824	202208	2022	2022.6411											AFG	KABUL	AFG								1	040	040	04	1	1.0	3	1	3	0.78125	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824001500	https://www.wishtv.com/news/local-news/gold-star-family-speaks-out-prior-to-one-year-anniversary-of-sons-death-in-afghanistan-bombing/
1059888669	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-1.270207852194	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20220824001500	https://www.dailymaverick.co.za/article/2022-08-24-gunned-down-a-year-ago-devastated-family-pay-tribute-to-babita-deokaran-while-murder-masterminds-remain-free/
