1059884763	20220823	202208	2022	2022.6384											BUS	COMPANY						BUS			1	040	040	04	1	1.0	2	1	2	2.22222222222222	0								3	Lone Mountain, Montana, United States	US	USMT		45.278	-111.45	786481	3	Lone Mountain, Montana, United States	US	USMT		45.278	-111.45	786481	20220823233000	https://www.kxlf.com/news/montana-news/the-exclusive-one-only-resort-comes-to-big-sky-to-provide-luxury-as-well-as-jobs-across-montana
1059884764	20220823	202208	2022	2022.6384											BUS	CORPORATION						BUS			0	042	042	04	1	1.9	10	1	10	4.35643564356436	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220823233000	https://www.stilwelldemocrat.com/community/bennett-named-nsu-s-second-fulbright-recipient-in-university-history/article_f469c83c-225e-11ed-a5cd-87c05233ff8a.html
1059884765	20220823	202208	2022	2022.6384											BUS	COMPANY						BUS			0	112	112	11	3	-2.0	10	1	10	0.72992700729927	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220823233000	https://www.dailyrecordnews.com/all_access/looking-back-locals-check-out-new-1923-buick/article_9490859d-e908-5369-bed4-5f8ab637373a.html
1059884766	20220823	202208	2022	2022.6384											CHE	SWITZERLAND	CHE								0	014	014	01	1	0.0	2	1	2	2.39852398523985	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220823233000	https://www.lakeshoreadvance.com:443/news/fall-fair-competitor-primed-for-labour-day-weekend-event
1059884767	20220823	202208	2022	2022.6384											CHE	SWITZERLAND	CHE								1	051	051	05	1	3.4	4	1	4	2.39852398523985	0								4	Kincardine, Ontario, Canada	CA	CA08	12643	44.1667	-81.6333	-567260	4	Kincardine, Ontario, Canada	CA	CA08	12643	44.1667	-81.6333	-567260	20220823233000	https://www.lakeshoreadvance.com:443/news/fall-fair-competitor-primed-for-labour-day-weekend-event
1059884768	20220823	202208	2022	2022.6384											COP	PRISON						COP			0	036	036	03	1	4.0	10	1	10	-3.33716915995397	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220823233000	https://www.malaymail.com/news/malaysia/2022/08/24/life-in-prison-for-najib-what-it-means-and-can-he-seek-release-lawyers-explain/24398
1059884769	20220823	202208	2022	2022.6384											COP	PRISON						COP			0	040	040	04	1	1.0	10	1	10	-3.33716915995397	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220823233000	https://www.malaymail.com/news/malaysia/2022/08/24/life-in-prison-for-najib-what-it-means-and-can-he-seek-release-lawyers-explain/24398
1059884770	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	190	190	19	4	-10.0	2	1	2	-4.67532467532467	0								3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	20220823233000	https://www.wwltv.com/article/news/crime/bogalusa-mayor-calls-for-calm-after-woman-killed-in-drive-by-shooting-tuesday/289-214d5d29-0c59-4ae5-b540-a64f0c1fa969
1059884771	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	193	193	19	4	-10.0	2	1	2	-4.67532467532467	0								3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	20220823233000	https://www.wwltv.com/article/news/crime/bogalusa-mayor-calls-for-calm-after-woman-killed-in-drive-by-shooting-tuesday/289-214d5d29-0c59-4ae5-b540-a64f0c1fa969
1059884772	20220823	202208	2022	2022.6384											CRM	CRIMINAL						CRM			0	043	043	04	1	2.8	5	1	5	-3.33716915995397	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220823233000	https://www.malaymail.com/news/malaysia/2022/08/24/life-in-prison-for-najib-what-it-means-and-can-he-seek-release-lawyers-explain/24398
1059884773	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	2	1	2	-3.0664395229983	0								3	Oakland City Hall, California, United States	US	USCA		37.8052	-122.272	1661749	3	Oakland City Hall, California, United States	US	USCA		37.8052	-122.272	1661749	20220823233000	https://news.yahoo.com/vigil-rally-held-lili-xu-225544770.html
1059884774	20220823	202208	2022	2022.6384											CVL	CIVILIAN						CVL			0	043	043	04	1	2.8	5	1	5	-3.33716915995397	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220823233000	https://www.malaymail.com/news/malaysia/2022/08/24/life-in-prison-for-najib-what-it-means-and-can-he-seek-release-lawyers-explain/24398
1059884775	20220823	202208	2022	2022.6384											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.01662049861496	0								4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	4	Twickenham, Richmond upon Thames, United Kingdom	UK	UKL1	40133	51.4333	-0.316667	-2610350	20220823233000	https://www.richmondandtwickenhamtimes.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059884776	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	2	1	2	-3.3271719038817	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20220823233000	https://www.washingtonpost.com/education/2022/08/23/fairfax-county-counselor-solicitation-minor/
1059884777	20220823	202208	2022	2022.6384											ELI	ACTOR						ELI			1	020	020	02	1	3.0	6	1	6	2.60115606936417	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220823233000	https://www.comingsoon.net/movies/news/1236149-daniel-kaluuya-thinks-not-being-in-black-panther-2-is-best-for-story
1059884778	20220823	202208	2022	2022.6384											GOV	JUNTA						GOV			0	040	040	04	1	1.0	8	1	8	-2.81280310378274	0								4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220823233000	https://www.rfa.org/english/news/myanmar/heat-08232022184518.html
1059884779	20220823	202208	2022	2022.6384											HLH	DOCTOR						HLH			0	014	014	01	1	0.0	3	1	3	-4.70035252643948	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220823233000	https://www.webmd.com/mental-health/addiction/news/20220823/pandemic-personal-stressors-problem-drinking
1059884780	20220823	202208	2022	2022.6384											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	3	1	3	-1.84615384615385	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20220823233000	https://www.vernonmorningstar.com/news/kamloops-kelowna-air-ambulance-paramedics-now-equipped-for-life-saving-transfusions/
1059884781	20220823	202208	2022	2022.6384											IGOUNOIAE	IAEA		UNO				IGO			0	100	100	10	3	-5.0	5	1	5	-2.92682926829269	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220823233000	https://news.topwirenews.com/2022/08/23/russia-and-ukraine-argue-at-the-united-nations-about-the-dangers-of-nuclear-power-plants-international-news-news-report-by-afr/
1059884782	20220823	202208	2022	2022.6384											IND	DELHI	IND								1	081	081	08	2	5.0	1	1	1	-8.86699507389162	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220823233000	https://timesofindia.indiatimes.com/india/satyendars-wife-gets-bail-in-ed-case/articleshow/93740516.cms
1059884783	20220823	202208	2022	2022.6384											IRN	IRAN	IRN								0	042	042	04	1	1.9	2	1	2	-3.36605890603086	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	20220823233000	https://news.topwirenews.com/2022/08/23/the-us-says-iran-has-eased-calls-for-a-nuclear-deal/
1059884784	20220823	202208	2022	2022.6384											ITA	ITALY	ITA								0	043	043	04	1	2.8	9	1	9	-1.12540192926045	0								4	Monza, Lombardia, Italy	IT	IT09	18363	45.5833	9.26667	-122630	4	Monza, Lombardia, Italy	IT	IT09	18363	45.5833	9.26667	-122630	20220823233000	https://news.topwirenews.com/2022/08/23/ready-or-not-italys-meloni-starts-election-campaign/
1059884785	20220823	202208	2022	2022.6384											JPN	SAITAMA	JPN								1	043	043	04	1	2.8	1	1	1	-1.75131348511384	0								4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	20220823233000	https://www.fandompost.com/2022/08/23/3rd-one-punch-man-anime-season-announced-2/
1059884786	20220823	202208	2022	2022.6384											JPN	SAITAMA	JPN								1	043	043	04	1	2.8	1	1	1	-1.75131348511384	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Saitama, Saitama, Japan	JA	JA34	35988	35.8955	139.677	10274344	20220823233000	https://www.fandompost.com/2022/08/23/3rd-one-punch-man-anime-season-announced-2/
1059884787	20220823	202208	2022	2022.6384											JUD	COUNSEL						JUD			0	043	043	04	1	2.8	10	1	10	-3.33716915995397	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220823233000	https://www.malaymail.com/news/malaysia/2022/08/24/life-in-prison-for-najib-what-it-means-and-can-he-seek-release-lawyers-explain/24398
1059884788	20220823	202208	2022	2022.6384											LEG	SENATOR						LEG			1	042	042	04	1	1.9	10	1	10	-0.8	0								3	Cape May, New Jersey, United States	US	USNJ		38.9351	-74.906	875189	3	Cape May, New Jersey, United States	US	USNJ		38.9351	-74.906	875189	20220823233000	https://pressofatlanticcity.com/news/state-and-regional/republican-senators-hear-from-opponents-of-new-sex-ed-standards/article_bccd5f10-2308-11ed-80a7-2390fcc88963.html
1059884789	20220823	202208	2022	2022.6384											LEG	LAWMAKER						LEG			1	130	130	13	3	-4.4	2	1	2	-3.92523364485981	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220823233000	https://www.nytimes.com/2022/08/23/business/irs-security-review.html
1059884790	20220823	202208	2022	2022.6384											LEG	LAWMAKER						LEG			1	130	130	13	3	-4.4	8	1	8	-3.92523364485981	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220823233000	https://www.nytimes.com/2022/08/23/business/irs-security-review.html
1059884791	20220823	202208	2022	2022.6384											MDV	MALE	MDV								1	020	020	02	1	3.0	5	1	5	-0.56390977443609	0								3	Greenwich, Connecticut, United States	US	USCT	CT001	41.0265	-73.6285	207503	3	Greenwich, Connecticut, United States	US	USCT	CT001	41.0265	-73.6285	207503	20220823233000	https://www.greenwichtime.com/news/article/Greenwich-Police-investigate-suspicious-17393056.php
1059884792	20220823	202208	2022	2022.6384											MED	MEDIA						MED			0	046	046	04	1	7.0	6	1	6	1.24113475177305	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220823233000	https://www.postindependent.com/news/polis-touts-recently-passed-ag-bill-benefiting-colorado-growers-while-conserving-more-water/
1059884793	20220823	202208	2022	2022.6384											MED	MAGAZINE						MED			0	112	112	11	3	-2.0	5	1	5	1.54559505409582	0								1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20220823233000	https://www.dailymail.co.uk/tvshowbiz/article-11139605/Nicole-Kidman-magazine-cover-sends-social-media-meltdown.html
1059884794	20220823	202208	2022	2022.6384											MEX	MEXICAN	MEX								0	192	192	19	4	-9.5	4	1	4	3.57142857142857	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220823233000	http://www.msn.com/en-us/travel/tripideas/15-fun-things-to-do-in-eureka-springs-ar/ar-AA111gTX
1059884795	20220823	202208	2022	2022.6384											MIL	ARMY						MIL			1	036	036	03	1	4.0	10	1	10	5.55014605647517	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220823233000	https://breakingdefense.com/2022/08/the-hx3-common-tactical-truck-next-gen-excellence-for-military-customers-today/
1059884796	20220823	202208	2022	2022.6384											MNCUSA	BOEING	USA					MNC			1	042	042	04	1	1.9	3	1	3	0.99750623441396	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220823233000	https://www.seattlemet.com/travel-and-outdoors/2022/08/washington-state-travel-innovations-boeing-planes-hydroplane
1059884797	20220823	202208	2022	2022.6384											NGOUSA	CARNEGIE ENDOWMENT FOR INTERNATIONAL PEACE	USA					NGO			0	014	014	01	1	0.0	1	1	1	-3.36605890603086	0								3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	20220823233000	https://news.topwirenews.com/2022/08/23/the-us-says-iran-has-eased-calls-for-a-nuclear-deal/
1059884798	20220823	202208	2022	2022.6384											NLD	AMSTERDAM	NLD								0	042	042	04	1	1.9	2	1	2	4.95750708215297	0								1	Belgium	BE	BE		50.833333	4	BE	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220823233000	https://www.grandrapidsmn.com/news/aaa-discovery-crew-travel-contest-for-8th-grade-students-began-aug-23/article_5df72e0a-2324-11ed-bfaa-7f37f1aa1451.html
1059884799	20220823	202208	2022	2022.6384											REF	REFUGEE						REF			1	043	043	04	1	2.8	10	1	10	1.16009280742459	0								4	Yesha, HaDarom, Israel	IS	IS01	18315	31.2473	34.4028	-781749	4	Yesha, HaDarom, Israel	IS	IS01	18315	31.2473	34.4028	-781749	20220823233000	https://www.israelnationalnews.com/news/358649
1059884800	20220823	202208	2022	2022.6384											RUS	MOSCOW	RUS								1	036	036	03	1	4.0	10	1	10	-0.52910052910052	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220823233000	https://www.rough-polished.com/en/expertise/126678.html
1059884801	20220823	202208	2022	2022.6384											TCD	CHAD	TCD								1	042	042	04	1	1.9	4	1	4	0	0								1	Chad	CD	CD		15	19	CD	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220823233000	https://www.1490wosh.com/news/chad-wolf-to-newsmax-cnn-hosts-talk-over-trump-affiliated-guests/
1059884802	20220823	202208	2022	2022.6384											UKRGOV	UKRAINE	UKR					GOV			0	0841	084	08	2	7.0	4	1	4	-2.92682926829269	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220823233000	https://news.topwirenews.com/2022/08/23/russia-and-ukraine-argue-at-the-united-nations-about-the-dangers-of-nuclear-power-plants-international-news-news-report-by-afr/
1059884803	20220823	202208	2022	2022.6384											UKRGOV	UKRAINE	UKR					GOV			0	0841	084	08	2	7.0	1	1	1	-2.92682926829269	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220823233000	https://news.topwirenews.com/2022/08/23/russia-and-ukraine-argue-at-the-united-nations-about-the-dangers-of-nuclear-power-plants-international-news-news-report-by-afr/
1059884804	20220823	202208	2022	2022.6384											UKRREF	UKRAINIAN	UKR					REF			1	042	042	04	1	1.9	2	1	2	-0.82644628099174	0								1	Ukraine	UP	UP		49	32	UP	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	20220823233000	https://www.bristolpost.co.uk/news/bristol-news/it-just-breaks-heart-hundreds-7499264
1059884805	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	-3.36605890603086	0								3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	3	Carnegie Endowment For International Peace, District of Columbia, United States	US	USDC		38.899	-77.038	531785	20220823233000	https://news.topwirenews.com/2022/08/23/the-us-says-iran-has-eased-calls-for-a-nuclear-deal/
1059884806	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								0	020	020	02	1	3.0	5	1	5	-8.27067669172932	0								3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	20220823233000	https://www.wxow.com/news/caledonia-city-administrator-arrested-on-dui-charges/article_f13ea492-22ff-11ed-90a5-f322ab4471c3.html
1059884807	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	0.761904761904758	0								3	Lee County, Florida, United States	US	USFL		26.567	-81.8831	295758	3	Lee County, Florida, United States	US	USFL		26.567	-81.8831	295758	20220823233000	https://www.news-press.com/story/news/politics/elections/2022/08/23/lee-county-election-results-2022-florida-primary/10324118002/
1059884808	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	-8.27067669172932	0								3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	20220823233000	https://www.wxow.com/news/caledonia-city-administrator-arrested-on-dui-charges/article_f13ea492-22ff-11ed-90a5-f322ab4471c3.html
1059884809	20220823	202208	2022	2022.6384											USA	TENNESSEE	USA								1	042	042	04	1	1.9	10	1	10	0.932400932400929	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220823233000	https://www.nytimes.com/2022/08/23/style/tiny-modern-love-stories-i-rewrote-my-identity.html
1059884810	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	042	042	04	1	1.9	1	1	1	4.00616332819723	0								3	Savoonga, Alaska, United States	US	USAK	AK180	63.6942	-170.479	1409106	1	Mexico	MX	MX		23	-102	MX	20220823233000	https://rrobserver.com/rrhs-teacher-about-to-retire-hopes-for-more-interest-in-research/
1059884811	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	042	042	04	1	1.9	6	1	6	4.90341753343239	0								3	Kittitas County, Washington, United States	US	USWA		47.1165	-120.685	1531926	3	Kittitas County, Washington, United States	US	USWA		47.1165	-120.685	1531926	20220823233000	https://www.dailyrecordnews.com/all_access/grants-obtained-for-child-care-substance-abuse-mental-health/article_e89024be-2323-11ed-bc51-bb0eab5a7058.html
1059884812	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	4.61538461538461	0								3	Choteau, Montana, United States	US	USMT	MT099	47.8125	-112.184	800592	3	Choteau, Montana, United States	US	USMT	MT099	47.8125	-112.184	800592	20220823233000	http://www.choteauacantha.com/news/article_eda32112-2324-11ed-bc5c-934c5cff3b02.html
1059884813	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	046	046	04	1	7.0	8	1	8	1.39372822299652	0								3	Sanibel, Florida, United States	US	USFL	FL071	26.449	-82.0223	290637	3	Sanibel, Florida, United States	US	USFL	FL071	26.449	-82.0223	290637	20220823233000	https://www.captivasanibel.com/2022/08/23/sanibel-library-to-present-next-lecture-in-virtual-series-4/
1059884814	20220823	202208	2022	2022.6384											USA	AMERICAN	USA								0	046	046	04	1	7.0	10	1	10	2.3936170212766	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220823233000	https://www.cbsnews.com/philadelphia/news/purple-heart-frank-humes-magnolia/
1059884815	20220823	202208	2022	2022.6384											USA	THE US	USA								1	061	061	06	2	6.4	10	1	10	5.07246376811594	0								4	San Juan Del Rio, Queréro de Arteaga, Mexico	MX	MX22	20887	20.3833	-100	-1698284	4	San Juan Del Rio, Queréro de Arteaga, Mexico	MX	MX22	20887	20.3833	-100	-1698284	20220823233000	https://www.powderbulksolids.com/facilities/ppg-injects-11m-powder-coatings-plant-expansion
1059884816	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	2	1	2	-8.27067669172932	0								3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	3	Caledonia, Arkansas, United States	US	USAR	AR139	33.0557	-92.6538	57490	20220823233000	https://www.wxow.com/news/caledonia-city-administrator-arrested-on-dui-charges/article_f13ea492-22ff-11ed-90a5-f322ab4471c3.html
1059884817	20220823	202208	2022	2022.6384											USA	SAN FRANCISCO	USA								1	190	190	19	4	-10.0	10	1	10	-4.13223140495867	0								3	Alamo Square, California, United States	US	USCA		37.7763	-122.435	218060	3	Alamo Square, California, United States	US	USCA		37.7763	-122.435	218060	20220823233000	https://www.ktvu.com/news/100-firefighters-battling-massive-san-francisco-apartment-building-fire
1059884818	20220823	202208	2022	2022.6384											USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.67532467532467	0								3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	3	Bogalusa, Louisiana, United States	US	USLA	LA117	30.791	-89.8487	543002	20220823233000	https://www.wwltv.com/article/news/crime/bogalusa-mayor-calls-for-calm-after-woman-killed-in-drive-by-shooting-tuesday/289-214d5d29-0c59-4ae5-b540-a64f0c1fa969
