1059980495	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS													0	122	122	12	3	-4.0	10	1	10	-1.61630358397752	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824134500	https://www.prnewswire.com/news-releases/kaleyra-responds-to-demonstrably-false-assertions-from-tcr-acquisition-about-kaleyras-subsidiary-the-campaign-registry-301611638.html
1059980496	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	036	036	03	1	4.0	10	1	10	4.74137931034483	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	20220824134500	https://www.investegate.co.uk/goldstone-resources--grl-/rns/result-of-agm/202208241405001118X/
1059980497	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	046	046	04	1	7.0	10	1	10	4.74137931034483	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	20220824134500	https://www.investegate.co.uk/goldstone-resources--grl-/rns/result-of-agm/202208241405001118X/
1059980498	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			CAN	CANADA	CAN								1	020	020	02	1	3.0	2	1	2	-6.50406504065041	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824134500	https://economictimes.indiatimes.com/news/international/us/sherriffs-deputy-highway-patrol-trooper-killed-in-helicopter-crash-in-tennessee/articleshow/93757645.cms
1059980499	20220824	202208	2022	2022.6411	BUS	BANK						BUS			CANCVL	CANADA	CAN					CVL			1	036	036	03	1	4.0	8	1	8	-0.72992700729926	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	20220824134500	https://www.country94.ca/2022/08/24/grand-manans-only-bank-closes-today/
1059980500	20220824	202208	2022	2022.6411	BUS	BANK						BUS			CVL	RESIDENTS						CVL			1	036	036	03	1	4.0	2	1	2	-0.72992700729926	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	4	Grand Manan, New Brunswick, Canada	CA	CA04	12595	44.7	-66.8	-565490	20220824134500	https://www.country94.ca/2022/08/24/grand-manans-only-bank-closes-today/
1059980501	20220824	202208	2022	2022.6411	BUS	BANK						BUS			CVLBUS	COMMUNITY						CVL	BUS		1	013	013	01	1	0.4	5	1	5	3.6144578313253	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824134500	https://www.americanbanker.com/creditunions/news/ussco-federal-credit-union-chief-bolts-for-bank-job
1059980502	20220824	202208	2022	2022.6411	BUS	MANUFACTURER						BUS			DEU	GERMANY	DEU								1	010	010	01	1	0.0	6	1	6	1.04712041884816	4	Auvergne, Haute-Normandie, France	FR	FRA7	16276	48.8823	0.729027	-1409439	4	Auvergne, Haute-Normandie, France	FR	FRA7	16276	48.8823	0.729027	-1409439	4	Auvergne, Haute-Normandie, France	FR	FRA7	16276	48.8823	0.729027	-1409439	20220824134500	https://www.railjournal.com/fleet/official-launch-for-evb-hydrogen-fleet-passenger-services/
1059980503	20220824	202208	2022	2022.6411	BUS	BANK						BUS			DEU	GERMANY	DEU								0	042	042	04	1	1.9	1	1	1	-1.75685172171469	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980504	20220824	202208	2022	2022.6411	BUS	BANK						BUS			DEU	GERMANY	DEU								0	042	042	04	1	1.9	1	1	1	-1.75685172171469	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980505	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	SCOTLAND	GBR								1	042	042	04	1	1.9	10	1	10	5.33333333333333	4	Barrhead, East Renfrewshire, United Kingdom	UK	UKU7	40176	55.7833	-4.38333	-2589333	4	Barrhead, East Renfrewshire, United Kingdom	UK	UKU7	40176	55.7833	-4.38333	-2589333	4	Barrhead, East Renfrewshire, United Kingdom	UK	UKU7	40176	55.7833	-4.38333	-2589333	20220824134500	https://www.dailyrecord.co.uk/in-your-area/renfrewshire/barrhead-travel-relaunches-bespoke-modern-27820510
1059980506	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			GBR	WALES	GBR								1	042	042	04	1	1.9	6	1	6	4.73251028806584	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220824134500	https://www.gazettelive.co.uk/news/teesside-news/stunning-images-middlesbroughs-coolest-biggest-24841810
1059980507	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			GBR	WALES	GBR								1	042	042	04	1	1.9	2	1	2	4.73251028806584	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	20220824134500	https://www.gazettelive.co.uk/news/teesside-news/stunning-images-middlesbroughs-coolest-biggest-24841810
1059980508	20220824	202208	2022	2022.6411	BUS	BANK						BUS			GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	2	1	2	-1.75685172171469	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980509	20220824	202208	2022	2022.6411	BUS	COMPANIES						BUS			GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	4.73251028806584	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	4	Middlesbrough, Redcar and Cleveland, United Kingdom	UK	UKK9	40100	54.5728	-1.16278	-2603029	20220824134500	https://www.gazettelive.co.uk/news/teesside-news/stunning-images-middlesbroughs-coolest-biggest-24841810
1059980510	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	2	1	2	-6.38766519823789	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824134500	https://www.arabnews.com/node/2149351/media
1059980511	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GHA	GHANA	GHA								1	043	043	04	1	2.8	5	1	5	4.74137931034483	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	20220824134500	https://www.investegate.co.uk/goldstone-resources--grl-/rns/result-of-agm/202208241405001118X/
1059980512	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			GHA	GHANA	GHA								1	173	173	17	4	-5.0	10	1	10	4.74137931034483	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	4	Akrokerri, Ghana (general), Ghana	GH	GH00	190606	6.29859	-1.6254	-2068997	20220824134500	https://www.investegate.co.uk/goldstone-resources--grl-/rns/result-of-agm/202208241405001118X/
1059980513	20220824	202208	2022	2022.6411	BUS	CREDIT UNION						BUS			GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	3.6144578313253	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824134500	https://www.americanbanker.com/creditunions/news/ussco-federal-credit-union-chief-bolts-for-bank-job
1059980514	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			HLH	SURGEON						HLH			0	046	046	04	1	7.0	10	1	10	0.498338870431891	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824134500	https://apnews.com/press-release/newmediawire/health-travel-turkey-london-9d3754772b357895ae5bfec8c81ddb20
1059980515	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			JPN	JAPAN	JPN								0	043	043	04	1	2.8	2	1	2	0.06325110689437	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824134500	https://www.marketwatch.com/press-release/fosfomycin-trometamol-powder-market-size-key-players-analysis-business-opportunity-assessment-and-comprehensive-growth-drivers-forecast-till-2028-2022-08-24
1059980516	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	010	010	01	1	0.0	8	1	8	-1.61630358397752	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824134500	https://www.prnewswire.com/news-releases/kaleyra-responds-to-demonstrably-false-assertions-from-tcr-acquisition-about-kaleyras-subsidiary-the-campaign-registry-301611638.html
1059980517	20220824	202208	2022	2022.6411	BUS	INDUSTRY						BUS			USA	MICHIGAN	USA								1	036	036	03	1	4.0	10	1	10	-2.66666666666667	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824134500	https://www.record-eagle.com/news/local_news/northern-michigan-wineries-brace-for-invasive-lanternfly/article_c40b65a8-225c-11ed-b3bc-579c3ef89210.html
1059980518	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	1.03950103950104	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824134500	https://willamette.edu/news/library/2022/08/saraa-green-mba.html
1059980519	20220824	202208	2022	2022.6411	BUS	BANK						BUS			USA	UNITED STATES	USA								1	046	046	04	1	7.0	2	1	2	3.6144578313253	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Johnstown, Pennsylvania, United States	US	USPA	PA075	40.2784	-76.3163	1178131	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824134500	https://www.americanbanker.com/creditunions/news/ussco-federal-credit-union-chief-bolts-for-bank-job
1059980520	20220824	202208	2022	2022.6411	BUS	BANK						BUS			USA	PENNSYLVANIA	USA								1	046	046	04	1	7.0	1	1	1	3.6144578313253	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824134500	https://www.americanbanker.com/creditunions/news/ussco-federal-credit-union-chief-bolts-for-bank-job
1059980521	20220824	202208	2022	2022.6411	BUS	COMPANY						BUS			USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	4.05797101449275	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220824134500	https://apnews.com/press-release/pr-newswire/religion-philanthropy-raleigh-6b15e9d330fa6195f33cb080c8e7091c
1059980522	20220824	202208	2022	2022.6411	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	071	071	07	2	7.4	2	1	2	1.03950103950104	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824134500	https://willamette.edu/news/library/2022/08/saraa-green-mba.html
1059980523	20220824	202208	2022	2022.6411	BUS	BANK						BUS			USABUS	UNITED STATES	USA					BUS			1	046	046	04	1	7.0	2	1	2	3.6144578313253	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	3	Johnstown, Pennsylvania, United States	US	USPA	PA075	40.2784	-76.3163	1178131	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220824134500	https://www.americanbanker.com/creditunions/news/ussco-federal-credit-union-chief-bolts-for-bank-job
1059980524	20220824	202208	2022	2022.6411	CAN	CANADA	CAN																		1	062	062	06	2	7.4	2	1	2	0	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824134500	https://mishpacha.com/grand-finale/
1059980525	20220824	202208	2022	2022.6411	CAN	OTTAWA	CAN								CVL	RESIDENTS						CVL			1	017	017	01	1	0.0	8	1	8	2.85714285714286	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824134500	https://www.recorder.ca:443/news/local-news/diverse-cultures-of-upper-ottawa-valley-residents-celebrated-at-pembrokes-multicultural-festival
1059980526	20220824	202208	2022	2022.6411	CAN	CANADIAN	CAN								FRA	FRENCH	FRA								1	120	120	12	3	-4.0	8	1	8	-1.65745856353591	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824134500	https://thechronicle.com.gh/canadian-pm-unsurprised-by-decline-of-french-language-in-quebec/
1059980527	20220824	202208	2022	2022.6411	CAN	CANADA	CAN								GOV	PRIME MINISTER						GOV			0	100	100	10	3	-5.0	2	1	2	-6.50406504065041	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824134500	https://economictimes.indiatimes.com/news/international/us/sherriffs-deputy-highway-patrol-trooper-killed-in-helicopter-crash-in-tennessee/articleshow/93757645.cms
1059980528	20220824	202208	2022	2022.6411	CANCVL	CANADA	CAN					CVL			BUS	BANK						BUS			1	036	036	03	1	4.0	8	1	8	-0.72992700729926	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824134500	https://www.country94.ca/2022/08/24/grand-manans-only-bank-closes-today/
1059980529	20220824	202208	2022	2022.6411	CANEDU	SASKATCHEWAN	CAN					EDU													0	030	030	03	1	4.0	10	1	10	2.72479564032698	0								0								0								20220824134500	https://www.cjme.com/2022/08/24/stf-disappointed-provincial-windfall-wont-be-reinvested-into-classrooms/
1059980530	20220824	202208	2022	2022.6411	CANGOV	CANADA	CAN					GOV													1	012	012	01	1	-0.4	5	1	5	-1.65745856353591	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824134500	https://thechronicle.com.gh/canadian-pm-unsurprised-by-decline-of-french-language-in-quebec/
1059980531	20220824	202208	2022	2022.6411	CANGOV	CANADA	CAN					GOV			DEU	GERMAN	DEU								0	036	036	03	1	4.0	6	1	4	0	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059980532	20220824	202208	2022	2022.6411	CANGOV	CANADA	CAN					GOV			DEU	GERMANY	DEU								0	042	042	04	1	1.9	2	1	2	0	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059980533	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	043	043	04	1	2.8	4	1	4	-3.42261904761905	1	China	CH	CH		35	105	CH	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824134500	https://www.newburyportnews.com/news/local_news/invasive-pest-killing-citys-ash-trees/article_4e90e2e0-22f6-11ed-abb3-8f421bcdc8d4.html
1059980534	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	110	110	11	3	-2.0	3	1	3	-3.1496062992126	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220824134500	https://www.wionews.com/india-news/indias-large-scale-support-for-sri-lanka-is-not-feasible-and-must-be-cautious-ex-indian-high-commissioner-509812
1059980535	20220824	202208	2022	2022.6411	CHN	CHINA	CHN																		1	110	110	11	3	-2.0	1	1	1	-3.1496062992126	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	0								1	Ukraine	UP	UP		49	32	UP	20220824134500	https://www.wionews.com/india-news/indias-large-scale-support-for-sri-lanka-is-not-feasible-and-must-be-cautious-ex-indian-high-commissioner-509812
1059980536	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								CHNCRM	CHINA	CHN					CRM			1	181	181	18	4	-9.0	1	1	1	-1.3840830449827	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980537	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								CHNCRM	CHINA	CHN					CRM			1	181	181	18	4	-9.0	1	1	1	-1.3840830449827	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980538	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-1.3840830449827	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980539	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-1.3840830449827	1	China	CH	CH		35	105	CH	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	1	China	CH	CH		35	105	CH	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980540	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	181	181	18	4	-9.0	1	1	1	-1.3840830449827	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980541	20220824	202208	2022	2022.6411	CHN	CHINESE	CHN								USA	UNITED STATES	USA								1	181	181	18	4	-9.0	1	1	1	-1.3840830449827	1	China	CH	CH		35	105	CH	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	1	China	CH	CH		35	105	CH	20220824134500	https://wdrv.com/right-here-waiting-for-another-book-richard-marx-has-even-more-stories-to-tell/
1059980542	20220824	202208	2022	2022.6411	CHR	CHRISTIAN				CHR					USA	TENNESSEE	USA								1	014	014	01	1	0.0	3	1	3	0	3	Hillsdale, Tennessee, United States	US	USTN	TN111	36.4462	-86.0586	1287845	3	Hillsdale, Tennessee, United States	US	USTN	TN111	36.4462	-86.0586	1287845	3	Hillsdale, Tennessee, United States	US	USTN	TN111	36.4462	-86.0586	1287845	20220824134500	https://www.nashvillescene.com/arts_culture/adviceking/advice-king-i-dont-identify-with-the-tn-gops-version-of-christianity/article_b47b20a8-2318-11ed-baf7-339fab00867e.html
1059980543	20220824	202208	2022	2022.6411	CHRPRO	METHODIST CHURCH				CHR	PRO														1	010	010	01	1	0.0	5	1	5	-0.53333333333333	0								0								0								20220824134500	https://www.gazettelive.co.uk/news/teesside-news/plans-submitted-demolish-redundant-church-24840432
1059980544	20220824	202208	2022	2022.6411	CHRPRO	METHODIST CHURCH				CHR	PRO				CAN	VANCOUVER	CAN								1	010	010	01	1	0.0	5	1	5	-0.53333333333333	0								0								0								20220824134500	https://www.gazettelive.co.uk/news/teesside-news/plans-submitted-demolish-redundant-church-24840432
1059980545	20220824	202208	2022	2022.6411	COD	DEMOCRATIC REPUBLIC OF CONGO	COD																		1	043	043	04	1	2.8	5	1	5	-4.14507772020726	1	Congo	CF	CF		-1	15	CF	0								1	Congo	CF	CF		-1	15	CF	20220824134500	https://www.voanews.com/a/ebola-vaccinations-in-east-congo-to-start-on-thursday-after-new-case-/6714506.html
1059980546	20220824	202208	2022	2022.6411	COL	COLOMBIA	COL								COP	POLICE OFFICER						COP			1	173	173	17	4	-5.0	10	1	10	-7.59162303664922	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220824134500	https://www.ghanaiantimes.com.gh/colombian-police-officers-held-over-killing-of-youths/
1059980547	20220824	202208	2022	2022.6411	COL	COLOMBIA	COL								MIL	COLONEL						MIL			0	173	173	17	4	-5.0	2	1	2	-7.59162303664922	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220824134500	https://www.ghanaiantimes.com.gh/colombian-police-officers-held-over-killing-of-youths/
1059980548	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP													0	013	013	01	1	0.4	3	1	3	0.65359477124183	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824134500	https://www.her.ie/news/missing-student-nurse-owami-davies-found-alive-and-well-562736
1059980549	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP													0	013	013	01	1	0.4	2	1	2	0.65359477124183	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20220824134500	https://www.her.ie/news/missing-student-nurse-owami-davies-found-alive-and-well-562736
1059980550	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	020	020	02	1	3.0	2	1	2	-10.1226993865031	4	Gilboa, Ha?afon, Israel	IS	IS03	18314	32.5472	35.3583	-779892	0								4	Gilboa, Ha?afon, Israel	IS	IS03	18314	32.5472	35.3583	-779892	20220824134500	https://www.israelnationalnews.com/news/358677
1059980551	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	020	020	02	1	3.0	3	1	3	-10.1226993865031	4	Rishon Lezion, HaMerkaz, Israel	IS	IS02	18311	31.9642	34.8044	-781232	0								4	Rishon Lezion, HaMerkaz, Israel	IS	IS02	18311	31.9642	34.8044	-781232	20220824134500	https://www.israelnationalnews.com/news/358677
1059980552	20220824	202208	2022	2022.6411	COP	PRISON						COP													0	043	043	04	1	2.8	6	1	6	-6.34517766497462	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824134500	https://www.necn.com/tag/whitey-bulger/
1059980553	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	090	090	09	2	-2.0	2	1	2	0.65359477124183	4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	0								4	Croydon, Croydon, United Kingdom	UK	UKC8	40133	51.3833	-0.1	-2593790	20220824134500	https://www.her.ie/news/missing-student-nurse-owami-davies-found-alive-and-well-562736
1059980554	20220824	202208	2022	2022.6411	COP	DETECTIVE						COP													0	090	090	09	2	-2.0	3	1	3	0.65359477124183	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20220824134500	https://www.her.ie/news/missing-student-nurse-owami-davies-found-alive-and-well-562736
1059980555	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	090	090	09	2	-2.0	10	2	10	-7.44126139256854	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824134500	https://www.nbcnews.com/news/us-news/aclu-news-organizations-sue-arizona-law-banning-filming-8-feet-law-enf-rcna44560
1059980556	20220824	202208	2022	2022.6411	COP	PRISON						COP													0	115	115	11	3	-2.0	3	1	3	-6.34517766497462	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824134500	https://www.necn.com/tag/whitey-bulger/
1059980557	20220824	202208	2022	2022.6411	COP	PRISON						COP													0	115	115	11	3	-2.0	1	1	1	-6.34517766497462	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824134500	https://www.necn.com/tag/whitey-bulger/
