1059972318	20210824	202108	2021	2021.6411	AUT	AUSTRIA	AUT								GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972319	20210824	202108	2021	2021.6411	AUT	AUSTRIAN	AUT								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	United Kingdom	UK	UK		54	-4	UK	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972320	20210824	202108	2021	2021.6411	AUT	AUSTRIAN	AUT								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972321	20210824	202108	2021	2021.6411	AUT	AUSTRIAN	AUT								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	8	1	8	-4.9800796812749	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972322	20210824	202108	2021	2021.6411	AUT	AUSTRIAN	AUT								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	France	FR	FR		46	2	FR	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972323	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	France	FR	FR		46	2	FR	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972324	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	China	CH	CH		35	105	CH	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972325	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								AUT	AUSTRIA	AUT								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972326	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								DEU	GERMANY	DEU								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972327	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								DEU	GERMANY	DEU								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	China	CH	CH		35	105	CH	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972328	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								DEU	GERMANY	DEU								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972329	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								FRA	FRANCE	FRA								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972330	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								FRA	FRANCE	FRA								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	China	CH	CH		35	105	CH	1	France	FR	FR		46	2	FR	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972331	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								FRA	FRANCE	FRA								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	1	China	CH	CH		35	105	CH	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972332	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972333	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	China	CH	CH		35	105	CH	1	United Kingdom	UK	UK		54	-4	UK	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972334	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972335	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972336	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972337	20210824	202108	2021	2021.6411	CHN	CHINA	CHN								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972338	20210824	202108	2021	2021.6411	CVL	VOTER						CVL			LEG	SENATE						LEG			0	051	051	05	1	3.4	10	1	10	-0.23866348448687	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220824124500	https://www.apr.org/news/2022-08-24/alabama-democrats-life-after-the-2018-midterms-an-apr-40th-anniversary-encore-presentation
1059972339	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	8	1	8	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972340	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	1	France	FR	FR		46	2	FR	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972341	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								CHN	CHINA	CHN								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	China	CH	CH		35	105	CH	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972342	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972343	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972344	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	China	CH	CH		35	105	CH	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972345	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972346	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972347	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972348	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	United Kingdom	UK	UK		54	-4	UK	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972349	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972350	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972351	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Germany	GM	GM		51.5	10.5	GM	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972352	20210824	202108	2021	2021.6411	DEU	GERMANY	DEU								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	Russia	RS	RS		60	100	RS	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972353	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	France	FR	FR		46	2	FR	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972354	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								AUT	AUSTRIA	AUT								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	China	CH	CH		35	105	CH	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972355	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								AUT	AUSTRIAN	AUT								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	France	FR	FR		46	2	FR	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972356	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972357	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972358	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								CHN	CHINA	CHN								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	France	FR	FR		46	2	FR	1	China	CH	CH		35	105	CH	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972359	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								DEU	GERMANY	DEU								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972360	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								DEU	GERMANY	DEU								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	China	CH	CH		35	105	CH	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972361	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								DEU	GERMANY	DEU								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972362	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972363	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	1	China	CH	CH		35	105	CH	1	France	FR	FR		46	2	FR	1	Germany	GM	GM		51.5	10.5	GM	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972364	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								GBR	BRITAIN	GBR								0	046	046	04	1	7.0	6	1	6	-4.9800796812749	1	France	FR	FR		46	2	FR	1	United Kingdom	UK	UK		54	-4	UK	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
1059972365	20210824	202108	2021	2021.6411	FRA	FRANCE	FRA								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-4.9800796812749	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	1	Russia	RS	RS		60	100	RS	20220824124500	https://www.presstv.ir/Detail/2022/08/24/687938/Iran-AEOI--Mohammad-Eslami-Israel-psychological-warfare-destroy-nuclear-program-IAEA-accusations
