1060035502	20210824	202108	2021	2021.6411											MEDBUS	MEDIA						MED	BUS		1	192	192	19	4	-9.5	2	1	2	1.45985401459854	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824204500	https://wiky.com/2022/08/24/blackstone-among-bidders-for-pink-floyds-catalog-sources/
1060035503	20210824	202108	2021	2021.6411	GOV	MAYOR						GOV			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-10.5263157894737	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824204500	https://redstate.com/jeffc/2022/08/24/california-county-re-arrested-70-percent-of-criminals-released-under-ridiculous-criminal-justice-policy-n617194
1060035504	20210824	202108	2021	2021.6411	IRN	IRANIAN	IRN								IRNSPY	IRANIAN	IRN					SPY			0	010	010	01	1	0.0	12	2	12	-4.55311100135659	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824204500	https://www.nhpr.org/2022-08-24/exiled-writers-reflect-on-freedom-of-speech-in-america-in-light-of-rushdie-attack
1060035505	20210824	202108	2021	2021.6411	IRNSPY	IRAN	IRN					SPY			IRN	IRANIAN	IRN								0	010	010	01	1	0.0	4	2	4	-4.55311100135659	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824204500	https://www.nhpr.org/2022-08-24/exiled-writers-reflect-on-freedom-of-speech-in-america-in-light-of-rushdie-attack
1060035506	20210824	202108	2021	2021.6411	LEG	GENERAL ASSEMBLY						LEG													0	129	129	12	3	-5.0	3	1	3	-2.89855072463768	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824204500	https://www.somdnews.com/enterprise/news/local/st-marys-police-accountability-board-appoints-two-members-to-charging-committee/article_7df90c49-862e-50b0-a2df-f2a4807693dd.html
1060035507	20210824	202108	2021	2021.6411	LEG	GENERAL ASSEMBLY						LEG			USA	UNITED STATES	USA								0	129	129	12	3	-5.0	2	1	2	-2.89855072463768	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824204500	https://www.somdnews.com/enterprise/news/local/st-marys-police-accountability-board-appoints-two-members-to-charging-committee/article_7df90c49-862e-50b0-a2df-f2a4807693dd.html
1060035508	20210824	202108	2021	2021.6411	MEDBUS	MEDIA						MED	BUS		USA	UNITED STATES	USA								1	192	192	19	4	-9.5	4	1	4	1.45985401459854	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824204500	https://wiky.com/2022/08/24/blackstone-among-bidders-for-pink-floyds-catalog-sources/
1060035509	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	020	020	02	1	3.0	1	1	1	-10.5263157894737	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20220824204500	https://redstate.com/jeffc/2022/08/24/california-county-re-arrested-70-percent-of-criminals-released-under-ridiculous-criminal-justice-policy-n617194
1060035510	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	020	020	02	1	3.0	1	1	1	-10.5263157894737	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824204500	https://redstate.com/jeffc/2022/08/24/california-county-re-arrested-70-percent-of-criminals-released-under-ridiculous-criminal-justice-policy-n617194
1060035511	20210824	202108	2021	2021.6411	USAGOV	UNITED STATES	USA					GOV													0	020	020	02	1	3.0	2	1	2	-10.5263157894737	3	San Francisco, California, United States	US	USCA	CA075	37.7749	-122.419	277593	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824204500	https://redstate.com/jeffc/2022/08/24/california-county-re-arrested-70-percent-of-criminals-released-under-ridiculous-criminal-justice-policy-n617194
1060035512	20210824	202108	2021	2021.6411	USAMED	UNITED STATES	USA					MED			USA	UNITED STATES	USA								1	192	192	19	4	-9.5	4	1	4	1.45985401459854	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20220824204500	https://wiky.com/2022/08/24/blackstone-among-bidders-for-pink-floyds-catalog-sources/
1060035513	20220725	202207	2022	2022.5616	AFG	KABUL	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			0	190	190	19	4	-10.0	10	1	10	-9.51396070320577	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824204500	https://gandhara.rferl.org/a/afghanistan-taliban-islamic-state-khorasan-clerics/32003122.html
1060035514	20220725	202207	2022	2022.5616	ESP	SAN SEBASTIAN	ESP								MEX	MEXICO	MEX								1	036	036	03	1	4.0	2	1	2	3.1390134529148	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824204500	https://www.screendaily.com/news/urban-sales-boards-san-sebastian-title-spare-keys-first-trailer-exclusive/5173750.article
