1059998371	20220725	202207	2022	2022.5616	GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		USAGOV	THE WHITE HOUSE	USA					GOV			0	040	040	04	1	1.0	3	1	3	-5.79470198675497	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824160000	https://news.yahoo.com/senators-call-blinken-classify-u-153244009.html
1059998372	20220725	202207	2022	2022.5616	JUD	FEDERAL JUDGE						JUD													0	110	110	11	3	-2.0	6	1	6	-3.72596153846154	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20220824160000	https://thefederalist.com/2022/08/24/if-this-fbi-spys-scorched-earth-legal-strategy-backfires-hell-finally-pay-for-russia-hoaxing/
1059998373	20220725	202207	2022	2022.5616	JUD	FEDERAL JUDGE						JUD			RUS	RUSSIA	RUS								0	081	081	08	2	5.0	2	1	2	-3.72596153846154	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824160000	https://thefederalist.com/2022/08/24/if-this-fbi-spys-scorched-earth-legal-strategy-backfires-hell-finally-pay-for-russia-hoaxing/
1059998374	20220725	202207	2022	2022.5616	JUD	FEDERAL JUDGE						JUD			RUS	RUSSIA	RUS								0	081	081	08	2	5.0	2	1	2	-3.72596153846154	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824160000	https://thefederalist.com/2022/08/24/if-this-fbi-spys-scorched-earth-legal-strategy-backfires-hell-finally-pay-for-russia-hoaxing/
1059998375	20220725	202207	2022	2022.5616	JUD	FEDERAL JUDGE						JUD			RUS	RUSSIA	RUS								0	120	120	12	3	-4.0	2	1	2	-3.72596153846154	4	Cambridge, Cambridgeshire, United Kingdom	UK	UKC3	40098	52.2	0.116667	-2591658	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824160000	https://thefederalist.com/2022/08/24/if-this-fbi-spys-scorched-earth-legal-strategy-backfires-hell-finally-pay-for-russia-hoaxing/
1059998376	20220725	202207	2022	2022.5616	JUD	FEDERAL JUDGE						JUD			RUS	RUSSIA	RUS								0	120	120	12	3	-4.0	2	1	2	-3.72596153846154	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824160000	https://thefederalist.com/2022/08/24/if-this-fbi-spys-scorched-earth-legal-strategy-backfires-hell-finally-pay-for-russia-hoaxing/
1059998377	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								USAGOV	THE WHITE HOUSE	USA					GOV			0	040	040	04	1	1.0	1	1	1	-5.79470198675497	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824160000	https://news.yahoo.com/senators-call-blinken-classify-u-153244009.html
1059998378	20220817	202208	2022	2022.6219											CVL	CONSTITUENT						CVL			1	040	040	04	1	1.0	10	1	10	0	0								4	Caithness, Highland, United Kingdom	UK	UKV3	40172	58.4167	-3.5	-2591558	4	Caithness, Highland, United Kingdom	UK	UKV3	40172	58.4167	-3.5	-2591558	20220824160000	https://www.johnogroat-journal.co.uk/news/edward-mountain-rural-communities-need-more-support-from-go-285254/
1059998379	20220817	202208	2022	2022.6219	CVL	CONSTITUENT						CVL													1	040	040	04	1	1.0	10	1	10	0	4	Caithness, Highland, United Kingdom	UK	UKV3	40172	58.4167	-3.5	-2591558	0								4	Caithness, Highland, United Kingdom	UK	UKV3	40172	58.4167	-3.5	-2591558	20220824160000	https://www.johnogroat-journal.co.uk/news/edward-mountain-rural-communities-need-more-support-from-go-285254/
1059998380	20220817	202208	2022	2022.6219	GOV	EXTERNAL AFFAIRS MINIST						GOV			RUS	RUSSIAN	RUS								0	052	052	05	1	3.5	2	1	2	-2.50965250965251	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	1	Russia	RS	RS		60	100	RS	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824160000	https://www.business-standard.com/article/economy-policy/india-s-crude-oil-imports-from-us-dip-by-one-million-tonnes-in-june-quarter-122082401240_1.html
1059998381	20220817	202208	2022	2022.6219	MEX	MEXICAN	MEX								USA	MISSOURI	USA								1	043	043	04	1	2.8	8	1	8	3.57142857142857	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	20220824160000	https://www.fortbendstar.com/culture/review-casa-vaqueros-provides-not-one-but-two-good-meals/article_4de12776-23ad-11ed-bde0-0f51e91689a2.html
1059998382	20220817	202208	2022	2022.6219	USA	LOS ANGELES	USA								LEG	LEGISLATURE						LEG			1	051	051	05	1	3.4	3	1	3	1.50150150150151	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	20220824160000	https://thefederalist.com/2022/08/24/no-the-state-shouldnt-cut-parents-out-of-medical-decisions-for-minors/
1059998383	20220817	202208	2022	2022.6219	USA	LOS ANGELES	USA								LEG	LEGISLATURE						LEG			1	051	051	05	1	3.4	2	1	2	1.50150150150151	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220824160000	https://thefederalist.com/2022/08/24/no-the-state-shouldnt-cut-parents-out-of-medical-decisions-for-minors/
1059998384	20220817	202208	2022	2022.6219	USA	MISSOURI	USA								MEX	MEXICAN	MEX								1	042	042	04	1	1.9	8	1	8	3.57142857142857	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	4	Vaqueros, Chihuahua, Mexico	MX	MX06	19741	31.0167	-107.9	-1681744	20220824160000	https://www.fortbendstar.com/culture/review-casa-vaqueros-provides-not-one-but-two-good-meals/article_4de12776-23ad-11ed-bde0-0f51e91689a2.html
1059998385	20220817	202208	2022	2022.6219	USALEG	CALIFORNIA	USA					LEG			LEG	LEGISLATURE						LEG			1	051	051	05	1	3.4	3	1	3	1.50150150150151	3	Loudoun County, Virginia, United States	US	USVA	VA107	39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	3	Loudoun County, Virginia, United States	US	USVA		39.0834	-77.6497	1480141	20220824160000	https://thefederalist.com/2022/08/24/no-the-state-shouldnt-cut-parents-out-of-medical-decisions-for-minors/
1059998386	20220823	202208	2022	2022.6384	UKRGOV	UKRAINE	UKR					GOV			UKR	KIEV	UKR								1	112	112	11	3	-2.0	1	1	1	-7.57097791798107	4	Dugina, Kurskaya Oblast', Russia	RS	RS41	25068	51.5604	34.4917	-2904278	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220824160000	https://tass.com/society/1497793
1059998387	20220823	202208	2022	2022.6384	USA	HAWAII	USA								COPCOP	POLICE						COP	COP		1	193	193	19	4	-10.0	10	1	10	-4.26540284360189	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824160000	https://www.kwxx.com/2022/08/24/hilo-officer-involved-shooting-under-investigation/
1059998388	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	020	020	02	1	3.0	4	1	4	-6.88172043010753	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20220824160000	https://www.news24.com/news24/southafrica/news/slain-doctors-family-still-awaiting-answers-5-months-after-he-was-gunned-down-in-his-soweto-surgery-20220824
1059998389	20220824	202208	2022	2022.6411											AFRHLH	AFRICA	AFR					HLH			1	193	193	19	4	-10.0	8	1	4	-6.88172043010753	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20220824160000	https://www.news24.com/news24/southafrica/news/slain-doctors-family-still-awaiting-answers-5-months-after-he-was-gunned-down-in-his-soweto-surgery-20220824
1059998390	20220824	202208	2022	2022.6411											BDI	BURUNDI	BDI								1	043	043	04	1	2.8	5	1	5	0.78740157480315	0								1	Burundi	BY	BY		-3.5	30	BY	1	Burundi	BY	BY		-3.5	30	BY	20220824160000	https://african.business/2022/08/apo-newsfeed/bahrain-burundi-minister-of-foreign-affairs-and-development-cooperation-visits-muhammad-bin-mubarak-academy/
1059998391	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	3	1	3	-0.18832391713748	0								1	China	CH	CH		35	105	CH	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824160000	https://thefederalist.com/2022/08/24/trump-is-right-mitch-mcconnell-and-elaine-chao-spent-decades-getting-rich-on-china/
1059998392	20220824	202208	2022	2022.6411											BUS	BOSS						BUS			1	061	061	06	2	6.4	10	1	10	4.01891252955083	0								4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	4	Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54	-1.5	-2612324	20220824160000	https://www.yorkpress.co.uk/news/20740387.legacy-grand-york-opens-120-tasting-menu/
1059998393	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			0	061	061	06	2	6.4	10	1	10	-2.71002710027101	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20220824160000	https://www.usatoday.com/story/opinion/2022/08/24/big-tech-spying-students-school/7835243001/
1059998394	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	112	112	11	3	-2.0	4	1	4	-8.43537414965987	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824160000	https://www.forbes.com/sites/thomasbrewster/2022/08/24/jack-dorsey-block-sued-for-negligent-cyber-security-after-cash-app-breach/
1059998395	20220824	202208	2022	2022.6411											CAN	NEWFOUNDLAND AND LABRADOR	CAN								1	057	057	05	1	8.0	10	1	10	3.8961038961039	0								4	Port Aux Basques, Newfoundland, Canada	CA	CA05	12610	47.5667	-59.15	-562398	4	Port Aux Basques, Newfoundland, Canada	CA	CA05	12610	47.5667	-59.15	-562398	20220824160000	https://fuelcellsworks.com/news/fortescue-future-industries-to-work-with-miawpukek-first-nation-on-proposed-newfoundland-and-labrador-green-hydrogen-project/
1059998396	20220824	202208	2022	2022.6411											CHEBUS	SWITZERLAND	CHE					BUS			1	046	046	04	1	7.0	5	1	5	-0.251889168765741	0								1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20220824160000	https://caribbean.loopnews.com/content/pm-rowley-hold-talks-methanol-oil-producers-switzerland
1059998397	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	046	046	04	1	7.0	4	1	4	-0.18832391713748	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824160000	https://thefederalist.com/2022/08/24/trump-is-right-mitch-mcconnell-and-elaine-chao-spent-decades-getting-rich-on-china/
1059998398	20220824	202208	2022	2022.6411											COP	LAW ENFORCEMENT OFFICER						COP			1	111	111	11	3	-2.0	2	1	2	-4.85436893203883	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824160000	https://www.newsweek.com/marjorie-taylor-greene-swatted-prank-call-police-response-1736587
1059998399	20220824	202208	2022	2022.6411											CRM	DRUG DEALER						CRM			1	173	173	17	4	-5.0	2	1	2	-6.85714285714286	0								4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	20220824160000	https://www.eadt.co.uk/news/crime/suffolk-county-lines-drug-dealer-in-haverhill-jailed-9231596
1059998400	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			0	010	010	01	1	0.0	4	1	4	1.75038051750381	0								3	Marion County, Florida, United States	US	USFL		29.2497	-82.0415	306922	3	Marion County, Florida, United States	US	USFL		29.2497	-82.0415	306922	20220824160000	https://www.ocala.com/story/news/politics/elections/local/2022/08/23/who-won-seats-marion-county-school-board-2022-election/10280671002/
1059998401	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	6	1	6	1.75038051750381	0								3	Edward Waters College, Florida, United States	US	USFL		30.3452	-81.684	294325	3	Edward Waters College, Florida, United States	US	USFL		30.3452	-81.684	294325	20220824160000	https://www.ocala.com/story/news/politics/elections/local/2022/08/23/who-won-seats-marion-county-school-board-2022-election/10280671002/
1059998402	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	1	1	1	7.23809523809524	0								3	Manasquan, New Jersey, United States	US	USNJ	NJ025	40.1262	-74.0493	878065	3	Manasquan, New Jersey, United States	US	USNJ	NJ025	40.1262	-74.0493	878065	20220824160000	https://centraljersey.com/2022/08/24/red-bank-children-receive-backpacks-school-supplies-during-lunch-break-event/
1059998403	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	070	070	07	2	7.0	4	1	4	7.23809523809524	0								3	Monmouth County, New Jersey, United States	US	USNJ		40.3001	-74.1663	882910	3	Monmouth County, New Jersey, United States	US	USNJ		40.3001	-74.1663	882910	20220824160000	https://centraljersey.com/2022/08/24/red-bank-children-receive-backpacks-school-supplies-during-lunch-break-event/
1059998404	20220824	202208	2022	2022.6411											DEU	GERMAN	DEU								1	010	010	01	1	0.0	2	1	2	-4.06091370558376	0								4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220824160000	http://www.fosspatents.com/search?updated-max=2022-08-11T09:26:00+02:00&max-results=7
1059998405	20220824	202208	2022	2022.6411											DEU	GERMAN	DEU								1	0874	087	08	2	10.0	2	1	2	-4.06091370558376	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824160000	http://www.fosspatents.com/search?updated-max=2022-08-11T09:26:00+02:00&max-results=7
1059998406	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	030	030	03	1	4.0	2	1	2	1.75038051750381	0								3	Marion County, Florida, United States	US	USFL		29.2497	-82.0415	306922	3	Marion County, Florida, United States	US	USFL		29.2497	-82.0415	306922	20220824160000	https://www.ocala.com/story/news/politics/elections/local/2022/08/23/who-won-seats-marion-county-school-board-2022-election/10280671002/
1059998407	20220824	202208	2022	2022.6411											EDU	LECTURER						EDU			0	030	030	03	1	4.0	10	1	10	5.53505535055351	0								2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20220824160000	https://today.emich.edu/story/story/12138
1059998408	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	036	036	03	1	4.0	10	1	10	5.4575986565911	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824160000	https://www.digitaljournal.com/tech-science/how-to-get-the-most-out-of-the-2022-weavesphere-tech-conference/article
1059998409	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	042	042	04	1	1.9	10	1	10	-3.07941653160454	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824160000	https://www.wyomingnews.com/laramieboomerang/laramieboomerang/news/university-begins-fall-term-with-relaxed-approach-to-covid-19/article_41135eda-223e-11ed-9c24-83c607be6330.html
1059998410	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	112	112	11	3	-2.0	3	1	3	-6.92307692307692	0								3	Pickens County, Georgia, United States	US	USGA		34.4668	-84.4499	1673011	3	Pickens County, Georgia, United States	US	USGA		34.4668	-84.4499	1673011	20220824160000	https://www.fox5atlanta.com/news/georgia-school-district-fires-bus-driver-charged-with-dui-with-kids-on-board-suspends-second-driver
1059998411	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	112	112	11	3	-2.0	2	1	2	-6.92307692307692	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824160000	https://www.fox5atlanta.com/news/georgia-school-district-fires-bus-driver-charged-with-dui-with-kids-on-board-suspends-second-driver
1059998412	20220824	202208	2022	2022.6411											EGYGOV	EGYPTIAN	EGY					GOV			0	020	020	02	1	3.0	6	1	6	-12.4748490945674	0								4	Mansoura, Ad Daqahliyah, Egypt	EG	EG01	61666	31.0364	31.3807	-290560	4	Mansoura, Ad Daqahliyah, Egypt	EG	EG01	61666	31.0364	31.3807	-290560	20220824160000	https://www.middleeasteye.net/news/egypt-dozens-protest-gamassa-prison-death-inmates
1059998413	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	040	040	04	1	1.0	5	1	5	8.92193308550186	0								4	Lake Como, Lombardia, Italy	IT	IT09	18360	46	9.28333	-116053	4	Lake Como, Lombardia, Italy	IT	IT09	18360	46	9.28333	-116053	20220824160000	https://www.thenews.com.pk/latest/985115-jennifer-lopez-ben-affleck-enjoy-second-honeymoon-in-italy-see-pics
1059998414	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								1	030	030	03	1	4.0	5	1	5	5.83657587548639	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824160000	https://www.townandcountrymag.com/style/fashion-trends/a40800177/how-to-shop-souvenir-jewelry/
1059998415	20220824	202208	2022	2022.6411											GBR	SCOTLAND	GBR								1	036	036	03	1	4.0	5	1	5	-4.58333333333334	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824160000	https://www.theguardian.com/uk-news/2022/aug/24/why-refuse-workers-strike-bin-council-scotland
1059998416	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	4	1	4	-1.01382488479263	0								4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	4	Brighton, Brighton and Hove, United Kingdom	UK	UKB6	40137	50.8333	-0.15	-2590884	20220824160000	https://www.dailymail.co.uk/news/article-11142051/Woman-takes-DNA-test-joke-discover-half-brother-knew-about.html
1059998417	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	040	040	04	1	1.0	1	1	1	-1.01382488479263	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824160000	https://www.dailymail.co.uk/news/article-11142051/Woman-takes-DNA-test-joke-discover-half-brother-knew-about.html
1059998418	20220824	202208	2022	2022.6411											GBR	MANCHESTER	GBR								1	046	046	04	1	7.0	10	1	10	3.51966873706004	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220824160000	https://wobm.com/ixp/392/p/fun-bags-cornhole-nj/
1059998419	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	8	1	8	-6.85714285714286	0								4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	4	Haverhill, Suffolk, United Kingdom	UK	UKN5	40132	52.0833	0.433333	-2598312	20220824160000	https://www.eadt.co.uk/news/crime/suffolk-county-lines-drug-dealer-in-haverhill-jailed-9231596
1059998420	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	030	030	03	1	4.0	6	1	6	0.29325513196481	0								4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20220824160000	https://www.ynetnews.com/article/hj50usxji
1059998421	20220824	202208	2022	2022.6411											GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	1	1	1	-5.17799352750809	0								3	Battle Creek, Michigan, United States	US	USMI		42.3212	-85.1797	620755	3	Battle Creek, Michigan, United States	US	USMI		42.3212	-85.1797	620755	20220824160000	https://www.wnmufm.org/people/dustin-dwyer
1059998422	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	042	042	04	1	1.9	10	1	10	-6.49350649350649	0								1	Ethiopia	ET	ET		8	38	ET	1	Ethiopia	ET	ET		8	38	ET	20220824160000	https://english.ahram.org.eg/NewsContent/2/10/473796/World/Africa/Ethiopia-says-air-force-downed-plane-carrying-arms.aspx
1059998423	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	046	046	04	1	7.0	3	1	3	-1.18694362017804	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220824160000	https://www.iol.co.za/the-star/news/taxi-industry-says-it-was-never-invited-to-take-part-in-the-national-shut-down-by-unions-acbe50bc-236b-499e-8159-4328d6cdcca6
1059998424	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	050	050	05	1	3.5	3	1	3	-1.18694362017804	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220824160000	https://www.iol.co.za/the-star/news/taxi-industry-says-it-was-never-invited-to-take-part-in-the-national-shut-down-by-unions-acbe50bc-236b-499e-8159-4328d6cdcca6
1059998425	20220824	202208	2022	2022.6411											GOV	KING						GOV			1	130	130	13	3	-4.4	6	1	6	2.2911051212938	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824160000	https://www.womenshealthmag.com/beauty/a40971361/3-skincare-ingredients-to-add-to-your-hair-routine/
