1059994891	20210824	202108	2021	2021.6411	MIL	MILITARY						MIL			TCD	CHAD	TCD								1	190	190	19	4	-10.0	2	1	2	-4.86111111111111	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220824153000	https://english.ahram.org.eg/NewsContentMulti/473397/Multimedia.aspx
1059994892	20210824	202108	2021	2021.6411	MIL	MILITARY						MIL			TCDELI	CHAD	TCD					ELI			1	190	190	19	4	-10.0	1	1	1	-4.86111111111111	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220824153000	https://english.ahram.org.eg/NewsContentMulti/473397/Multimedia.aspx
1059994893	20210824	202108	2021	2021.6411	MIL	MILITARY						MIL			TCDGOVELI	IDRISS DEBY	TCD					GOV	ELI		1	190	190	19	4	-10.0	3	1	3	-4.86111111111111	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	4	Ndjamena, (CD04), Chad	CD	CD04	12482	12.1085	15.0482	-1101785	20220824153000	https://english.ahram.org.eg/NewsContentMulti/473397/Multimedia.aspx
1059994894	20210824	202108	2021	2021.6411	TCD	CHAD	TCD																		0	013	013	01	1	0.4	1	1	1	1.08191653786708	4	Poitiers, Poitou-Charentes, France	FR	FRB7	16319	46.5833	0.333333	-1458949	0								4	Poitiers, Poitou-Charentes, France	FR	FRB7	16319	46.5833	0.333333	-1458949	20220824153000	https://www.rfi.fr/en/science-environment/20220824-oldest-human-relative-walked-upright-7-mn-years-ago-study
1059994895	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								EDU	COLLEGE						EDU			0	010	010	01	1	0.0	2	1	2	-1.8970189701897	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824153000	https://missouriindependent.com/2022/08/24/missouris-new-voter-id-law-faces-lawsuit-claiming-its-unconstitutional/
1059994896	20220817	202208	2022	2022.6219											GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	3	1	3	-0.63157894736842	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994897	20220817	202208	2022	2022.6219											GOV	GOVERNOR						GOV			0	141	141	14	3	-6.5	3	1	3	-0.63157894736842	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994898	20220817	202208	2022	2022.6219											USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0.6631299734748	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/flynn-knight-face-november-runoff-polk-county-judge-race/7872394001/
1059994899	20220817	202208	2022	2022.6219	CANCOP	CALGARY	CAN					COP													0	193	193	19	4	-10.0	2	1	2	-8.93854748603352	1	Ecuador	EC	EC		-2	-77.5	EC	0								1	Ecuador	EC	EC		-2	-77.5	EC	20220824153000	https://www.cbc.ca/news/canada/calgary/evergreen-shooting-fatal-nakita-baron-talal-fouani-charges-1.6560646
1059994900	20220817	202208	2022	2022.6219	CANCOP	CALGARY	CAN					COP													0	193	193	19	4	-10.0	8	1	8	-8.93854748603352	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20220824153000	https://www.cbc.ca/news/canada/calgary/evergreen-shooting-fatal-nakita-baron-talal-fouani-charges-1.6560646
1059994901	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU			CVLEDU	COMMUNITY						CVL	EDU		0	111	111	11	3	-2.0	10	1	10	-0.77120822622108	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824153000	https://www.nwitimes.com/news/local/lake/gary/watch-now-starting-school-year-with-a-clean-slate-anti-violence-rally-held-in-gary/article_3db11e6f-544d-5ca0-9369-74fbe33ae785.html
1059994902	20220817	202208	2022	2022.6219	GOV	GOVERNOR						GOV													0	043	043	04	1	2.8	3	1	3	-0.63157894736842	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994903	20220817	202208	2022	2022.6219	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994904	20220817	202208	2022	2022.6219	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994905	20220817	202208	2022	2022.6219	GOV	GOVERNOR						GOV			USA	UNITED STATES	USA								0	043	043	04	1	2.8	2	1	2	-0.63157894736842	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994906	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	042	042	04	1	1.9	2	1	2	0.6631299734748	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	0								3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/flynn-knight-face-november-runoff-polk-county-judge-race/7872394001/
1059994907	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994908	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994909	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	042	042	04	1	1.9	2	1	2	-0.63157894736842	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994910	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994911	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	2	1	2	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994912	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	051	051	05	1	3.4	2	1	2	-0.63157894736842	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994913	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	141	141	14	3	-6.5	4	1	4	-0.63157894736842	3	Polk School, Texas, United States	US	USTX	TX113	32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	3	Polk School, Texas, United States	US	USTX		32.841	-96.8311	1344320	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994914	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								GOV	GOVERNOR						GOV			0	141	141	14	3	-6.5	2	1	2	-0.63157894736842	3	Polk County, Florida, United States	US	USFL	FL105	27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	3	Polk County, Florida, United States	US	USFL		27.9586	-81.7081	295747	20220824153000	https://www.theledger.com/story/news/politics/elections/2022/08/23/nolte-ousts-fortney-polk-school-board-miller-headed-runoff/7865690001/
1059994915	20220823	202208	2022	2022.6384	IND	GUJARAT	IND																		1	017	017	01	1	0.0	4	1	4	0	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824153000	https://www.telegraphindia.com/india/efforts-will-be-made-till-last-moment-to-persuade-rahul-gandhi-to-take-over-reins-of-congress-again-ashok-gehlot/cid/1882190
1059994916	20220823	202208	2022	2022.6384	IND	GUJARAT	IND																		1	017	017	01	1	0.0	5	1	5	0.20618556701031	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20220824153000	http://www.bhatkallys.com/national-news/nobody-knows-what-will-be-decided-ashok-gehlot-on-congress-president-speculation/
1059994917	20220823	202208	2022	2022.6384	NGODEV	DEVELOPMENT AGENC						NGO	DEV		GOV	GOVERNMENT						GOV			1	010	010	01	1	0.0	5	1	5	3.08641975308642	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220824153000	https://www.thisdaylive.com/index.php/2022/08/24/94-countries-jostle-for-edo-international-film-festival/
1059994918	20220823	202208	2022	2022.6384	NGODEV	DEVELOPMENT AGENC						NGO	DEV		NGA	BENIN CITY	NGA								1	010	010	01	1	0.0	5	1	5	3.08641975308642	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20220824153000	https://www.thisdaylive.com/index.php/2022/08/24/94-countries-jostle-for-edo-international-film-festival/
1059994919	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	036	036	03	1	4.0	10	1	10	2.9796511627907	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20220824153000	https://www.premiumtimesng.com/promoted/550376-uae-development-role-in-africa-with-special-focus-on-renewable-energy.html
1059994920	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	051	051	05	1	3.4	2	1	2	-0.41288191577209	0								1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20220824153000	https://www.npr.org/sections/goatsandsoda/2022/08/24/1113585846/how-educating-girls-and-women-hcan-fight-climate-change
1059994921	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	080	080	08	2	5.0	2	1	2	-0.41288191577209	0								1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20220824153000	https://www.npr.org/sections/goatsandsoda/2022/08/24/1113585846/how-educating-girls-and-women-hcan-fight-climate-change
1059994922	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								0	043	043	04	1	2.8	1	1	1	2.16450216450217	0								4	Buzet, Waals Gewest, Belgium	BE	BE14	5854	50.5379	4.36705	-1955710	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824153000	https://www.abqjournal.com/2526901/teen-pilot-sets-age-record-for-solo-flight-around-world.html
1059994923	20220824	202208	2022	2022.6411											BGR	BULGARIA	BGR								1	042	042	04	1	1.9	6	1	6	2.16450216450217	0								4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	20220824153000	https://www.abqjournal.com/2526901/teen-pilot-sets-age-record-for-solo-flight-around-world.html
1059994924	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	014	014	01	1	0.0	10	1	10	-1.18343195266272	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220824153000	https://katcountry989.com/2022/08/24/kellogg-taps-company-veteran-to-head-cereal-business-spinoff/
1059994925	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			0	036	036	03	1	4.0	10	1	10	0.79710144927537	0								4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bangalore, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220824153000	https://www.prnewswire.com:443/news-releases/cloud-management-platform-market-size-to-grow-usd-23-896-08-million-by-2028-at-a-cagr-of-13-56--valuates-reports-301611541.html
1059994926	20220824	202208	2022	2022.6411											BUS	INVESTOR						BUS			1	045	045	04	1	5.0	10	1	10	4.15841584158416	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824153000	https://sflcn.com/why-south-floridians-are-being-drawn-to-nfts/
1059994927	20220824	202208	2022	2022.6411											BUS	CORPORATION						BUS			1	046	046	04	1	7.0	10	1	10	-3.46534653465347	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220824153000	https://www.thehindu.com/news/cities/Madurai/councillors-unite-in-demanding-better-ugd-system-during-council-meeting/article65806436.ece
1059994928	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	046	046	04	1	7.0	10	1	10	4.69924812030075	0								3	University Of Maryland, Maryland, United States	US	USMD		38.9859	-76.9386	598205	3	University Of Maryland, Maryland, United States	US	USMD		38.9859	-76.9386	598205	20220824153000	https://energy.einnews.com/pr_news/587354351/quantum-catalyzer-q-cat-expands-with-state-of-the-art-lab-and-office-space-in-u-of-maryland-discovery-district
1059994929	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	062	062	06	2	7.4	6	1	6	2.50696378830084	0								4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	4	Oslo, Oslo, Norway	NO	NO12	23413	59.9167	10.75	-273837	20220824153000	https://katcountry989.com/2022/08/24/securitas-sets-sales-target-for-tech-and-solutions-unit-shares-fall/
1059994930	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	062	062	06	2	7.4	4	1	4	2.50696378830084	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20220824153000	https://katcountry989.com/2022/08/24/securitas-sets-sales-target-for-tech-and-solutions-unit-shares-fall/
1059994931	20220824	202208	2022	2022.6411											CAN	ALBERTA	CAN								0	036	036	03	1	4.0	6	1	6	0.93652445369407	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824153000	https://www.cbc.ca/news/canada/calgary/canada-germany-natural-gas-1.6560271
1059994932	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	042	042	04	1	1.9	5	1	5	0.93652445369407	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220824153000	https://www.cbc.ca/news/canada/calgary/canada-germany-natural-gas-1.6560271
1059994933	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	042	042	04	1	1.9	9	1	9	0.20134228187919	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824153000	https://www.finanznachrichten.de/nachrichten-2022-08/56889021-first-phosphate-corp-first-phosphate-announces-closing-of-oversubscribed-private-placement-financing-buys-out-nsr-initiates-43-101-and-metallurgy-296.htm
1059994934	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	043	043	04	1	2.8	18	3	18	2.61903392833184	0								4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220824153000	https://www.newstimes.com/news/article/Teen-pilot-sets-age-record-for-solo-flight-around-17394801.php
1059994935	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	120	120	12	3	-4.0	2	1	2	-0.98522167487684	0								4	Saguenay, Quebec, Canada	CA	CA10	12787	51	-64	-572662	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824153000	http://www.msn.com/en-us/news/canada/canada-just-missed-possibly-one-of-the-greatest-opportunities-in-its-history/ar-AA1133aT
1059994936	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	120	120	12	3	-4.0	2	1	2	-0.98522167487684	0								4	Saguenay, Quebec, Canada	CA	CA10	12787	51	-64	-572662	4	Saguenay, Quebec, Canada	CA	CA10	12787	51	-64	-572662	20220824153000	http://www.msn.com/en-us/news/canada/canada-just-missed-possibly-one-of-the-greatest-opportunities-in-its-history/ar-AA1133aT
1059994937	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	036	036	03	1	4.0	2	1	2	-5.36585365853658	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220824153000	https://www.theverge.com/2022/8/24/23319687/global-droughts-reveal-artifacts-ancient-history-dinosaur-tracks
1059994938	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	195	195	19	4	-10.0	10	1	10	-6.94087403598972	0								4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	4	Chongqing, Chongqing, China	CH	CH33	13004	29.5628	106.553	-1900774	20220824153000	https://www.newsweek.com/helicopters-race-extinguish-raging-wildfires-china-drought-worsens-1736525
1059994939	20220824	202208	2022	2022.6411											CHRPRO	EPISCOPAL				CHR	PRO				1	036	036	03	1	4.0	5	1	5	2.2883295194508	0								0								0								20220824153000	https://www.tahoedailytribune.com/news/knitters-guild-of-incline-village-celebrates-20-years/
1059994940	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	036	036	03	1	4.0	5	1	5	-6.85358255451714	0								4	Rushcutters Bay, New South Wales, Australia	AS	AS02	154637	-33.8652	151.218	-1598671	4	Rushcutters Bay, New South Wales, Australia	AS	AS02	154637	-33.8652	151.218	-1598671	20220824153000	https://www.sundayworld.com/news/world-news/gpo-girl-faces-new-charges-for-allegedly-posing-as-child-sex-trafficking-victim/2147456485.html
1059994941	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	173	173	17	4	-5.0	6	2	6	-7.27272727272727	0								4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	4	Tirana, Tirane, Albania	AL	AL50	4124	41.3275	19.8189	-108649	20220824153000	https://www.chron.com/news/article/2-Russians-1-Ukrainian-face-espionage-charges-in-17394946.php
1059994942	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-4.4776119402985	0								4	Kannur, Kerala, India	IN	IN13	17698	11.8667	75.3653	-2092528	4	Kannur, Kerala, India	IN	IN13	17698	11.8667	75.3653	-2092528	20220824153000	https://www.thehindu.com/news/national/kerala/sdpi-rss-clash-police-arrest-five-in-kannur/article65806011.ece
1059994943	20220824	202208	2022	2022.6411											COP	DEPUTY						COP			1	190	190	19	4	-10.0	2	1	2	-5.47945205479452	0								3	Marion County, Tennessee, United States	US	USTN		35.1501	-85.6333	1639770	3	Marion County, Tennessee, United States	US	USTN		35.1501	-85.6333	1639770	20220824153000	https://www.heraldpalladium.com/news/national/2-officers-killed-in-helicopter-crash-in-tennessee/article_24f4247c-724d-5067-9ceb-84ecea960ff1.html
1059994944	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			1	010	010	01	1	0.0	1	1	1	0.33277870216306	0								3	Village Of Arlington, Wisconsin, United States	US	USWI		43.3386	-89.3768	1582713	3	Village Of Arlington, Wisconsin, United States	US	USWI		43.3386	-89.3768	1582713	20220824153000	https://www.hngnews.com/poynette_press/news/government/poynette-explores-picking-up-arlington-wastewater-treatment/article_99bcd504-23ae-11ed-81f2-cfc5de479dd9.html
1059994945	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	017	017	01	1	0.0	10	1	5	-0.18315018315018	0								4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20220824153000	https://armenpress.am/eng/news/1090969/
