1059946436	20210824	202108	2021	2021.6411											USAGUM	GUAM	USA								0	042	042	04	1	1.9	5	1	5	-3.02571860816944	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	1	Guam	GQ	GQ		13.2613	145.096	GQ	20220824093000	https://www.kuam.com/story/47150153/this-is-the-first-time-that-ive-broken-my-silence
1059946437	20210824	202108	2021	2021.6411	KEN	KENYA	KEN																		1	017	017	01	1	0.0	4	1	4	3.26797385620915	4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	0								4	Nyeri, Central, Kenya	KE	KE01	18585	-0.420132	36.9476	-2260131	20220824093000	https://techmoran.com/2020/12/22/huawei-digitruck-hits-1-celebrates-training-of-1500-youth/
1059946438	20210824	202108	2021	2021.6411	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI												0	010	010	01	1	0.0	3	1	3	-6.00292825768667	4	Surakarta, Jawa Tengah, Indonesia	ID	ID07	18585	-7.55611	110.832	-2698531	0								5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20220824093000	http://tnlivenews.in/indonesias-new-draft-criminal-code-restrains-political-dissent-eff/
1059946439	20210824	202108	2021	2021.6411	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI												0	022	022	02	1	3.2	3	1	3	-6.00292825768667	4	Surakarta, Jawa Tengah, Indonesia	ID	ID07	18585	-7.55611	110.832	-2698531	0								5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20220824093000	http://tnlivenews.in/indonesias-new-draft-criminal-code-restrains-political-dissent-eff/
1059946440	20210824	202108	2021	2021.6411	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		IDN	INDONESIA	IDN								0	010	010	01	1	0.0	2	1	2	-6.00292825768667	4	Surakarta, Jawa Tengah, Indonesia	ID	ID07	18585	-7.55611	110.832	-2698531	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20220824093000	http://tnlivenews.in/indonesias-new-draft-criminal-code-restrains-political-dissent-eff/
1059946441	20210824	202108	2021	2021.6411	NGOHRIAMN	AMNESTY INTERNATIONAL		AMN				NGO	HRI		IDN	INDONESIA	IDN								0	022	022	02	1	3.2	2	1	2	-6.00292825768667	4	Surakarta, Jawa Tengah, Indonesia	ID	ID07	18585	-7.55611	110.832	-2698531	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	5	Central Java, Jawa Tengah, Indonesia	ID	ID07	18585	-7.5	110	-2679924	20220824093000	http://tnlivenews.in/indonesias-new-draft-criminal-code-restrains-political-dissent-eff/
1059946442	20210824	202108	2021	2021.6411	USAGUM	GUAM	USA																		0	043	043	04	1	2.8	5	1	5	-3.02571860816944	1	Guam	GQ	GQ		13.2613	145.096	GQ	0								1	Guam	GQ	GQ		13.2613	145.096	GQ	20220824093000	https://www.kuam.com/story/47150153/this-is-the-first-time-that-ive-broken-my-silence
1059946443	20210824	202108	2021	2021.6411	sco	SCOTTISH			sco						scoGOV	SCOTTISH			sco			GOV			0	043	043	04	1	2.8	5	1	5	-2.54545454545455	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824093000	https://www.dailyrecord.co.uk/news/politics/bin-strikes-union-chief-hits-27818064
1059946444	20210824	202108	2021	2021.6411	scoGOV	SCOTTISH			sco			GOV			sco	SCOTTISH			sco						0	042	042	04	1	1.9	5	1	5	-2.54545454545455	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824093000	https://www.dailyrecord.co.uk/news/politics/bin-strikes-union-chief-hits-27818064
1059946445	20220817	202208	2022	2022.6219	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	2	1	2	2.5945945945946	3	Anthony School, Illinois, United States	US	USIL	IL031	41.7167	-87.56	403539	0								3	Anthony School, Illinois, United States	US	USIL		41.7167	-87.56	403539	20220824093000	https://www.thestarpress.com/story/news/local/2022/08/24/innovation-connector-in-muncie-seeks-3-million-grant-to-triple-size/65414366007/
1059946446	20220817	202208	2022	2022.6219	BUS	BUSINESS						BUS													1	071	071	07	2	7.4	6	1	6	2.5945945945946	3	White River, Indiana, United States	US	USIN	IN051	38.3942	-87.7531	445956	0								3	White River, Indiana, United States	US	USIN		38.3942	-87.7531	445956	20220824093000	https://www.thestarpress.com/story/news/local/2022/08/24/innovation-connector-in-muncie-seeks-3-million-grant-to-triple-size/65414366007/
1059946447	20220817	202208	2022	2022.6219	BUS	BUSINESS						BUS			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	2.5945945945946	3	Anthony School, Illinois, United States	US	USIL	IL031	41.7167	-87.56	403539	3	Anthony School, Illinois, United States	US	USIL		41.7167	-87.56	403539	3	Anthony School, Illinois, United States	US	USIL		41.7167	-87.56	403539	20220824093000	https://www.thestarpress.com/story/news/local/2022/08/24/innovation-connector-in-muncie-seeks-3-million-grant-to-triple-size/65414366007/
1059946448	20220817	202208	2022	2022.6219	HLHGOV	HOSPITAL						HLH	GOV		COP	POLICE						COP			0	0841	084	08	2	7.0	6	1	6	-5.34716679968076	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824093000	https://www.dawn.com/news/1706558/islamabad-police-seeks-7-day-extension-of-shahbaz-gills-physical-remand
1059946449	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	013	013	01	1	0.4	4	1	4	2.5945945945946	3	Anthony School, Illinois, United States	US	USIL	IL031	41.7167	-87.56	403539	3	Anthony School, Illinois, United States	US	USIL		41.7167	-87.56	403539	3	Anthony School, Illinois, United States	US	USIL		41.7167	-87.56	403539	20220824093000	https://www.thestarpress.com/story/news/local/2022/08/24/innovation-connector-in-muncie-seeks-3-million-grant-to-triple-size/65414366007/
1059946450	20220817	202208	2022	2022.6219	USA	NORTH DAKOTA	USA								JUD	COURT JUDGE						JUD			0	172	172	17	4	-5.0	5	1	5	-8.6120401337793	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824093000	https://www.usatoday.com/story/news/nation/2022/08/24/abortion-trigger-bans-texas-tennessee-idaho-roe/10341496002/
1059946451	20220823	202208	2022	2022.6384											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-4.13943355119826	0								4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	1	Albania	AL	AL		41	20	AL	20220824093000	https://www.dailymail.co.uk/news/article-11140885/France-says-Britain-owes-8-4million-beach-patrols-say-migrant-flash-mobs-overwhelm-them.html
1059946452	20220823	202208	2022	2022.6384											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-4.13943355119826	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824093000	https://www.dailymail.co.uk/news/article-11140885/France-says-Britain-owes-8-4million-beach-patrols-say-migrant-flash-mobs-overwhelm-them.html
1059946453	20220823	202208	2022	2022.6384											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	1	1	1	-4.13943355119826	0								1	Ghana	GH	GH		8	-2	GH	1	Niger	NG	NG		16	8	NG	20220824093000	https://www.dailymail.co.uk/news/article-11140885/France-says-Britain-owes-8-4million-beach-patrols-say-migrant-flash-mobs-overwhelm-them.html
1059946454	20220823	202208	2022	2022.6384	AZE	AZERBAIJANI	AZE								LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	2	1	2	0.72115384615385	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20220824093000	https://armenpress.am/eng/news/1090952.html
1059946455	20220823	202208	2022	2022.6384	AZEMED	AZERBAIJANI	AZE					MED			LAB	EMPLOYEE						LAB			1	010	010	01	1	0.0	3	1	3	0.72115384615385	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	20220824093000	https://armenpress.am/eng/news/1090952.html
1059946456	20220823	202208	2022	2022.6384	CVL	RESIDENTS						CVL			MIL	MILITARY PERSONNEL						MIL			1	190	190	19	4	-10.0	2	1	2	-6.09137055837564	4	Nuaso, Ghana (general), Ghana	GH	GH00	190612	6.15816	0.032432	-2076876	4	Nuasu, Ghana (general), Ghana	GH	GH00	190645	5.93254	-2.60003	-2077068	4	Nuasu, Ghana (general), Ghana	GH	GH00	190645	5.93254	-2.60003	-2077068	20220824093000	https://www.ghanaiantimes.com.gh/military-nuaso-residents-clash-again-over-prepaid-meters/
1059946457	20220823	202208	2022	2022.6384	CVL	RESIDENTS						CVL			MIL	MILITARY PERSONNEL						MIL			1	190	190	19	4	-10.0	2	1	2	-6.09137055837564	4	Nuasu, Ghana (general), Ghana	GH	GH00	190645	5.93254	-2.60003	-2077068	4	Nuasu, Ghana (general), Ghana	GH	GH00	190645	5.93254	-2.60003	-2077068	4	Nuasu, Ghana (general), Ghana	GH	GH00	190645	5.93254	-2.60003	-2077068	20220824093000	https://www.ghanaiantimes.com.gh/military-nuaso-residents-clash-again-over-prepaid-meters/
1059946458	20220823	202208	2022	2022.6384	GBR	UNITED KINGDOM	GBR																		0	043	043	04	1	2.8	1	1	1	-4.13943355119826	4	Dover, Kent, United Kingdom	UK	UKG5	40117	51.1333	1.3	-2594561	0								1	Albania	AL	AL		41	20	AL	20220824093000	https://www.dailymail.co.uk/news/article-11140885/France-says-Britain-owes-8-4million-beach-patrols-say-migrant-flash-mobs-overwhelm-them.html
