1059908640	20220823	202208	2022	2022.6384	USA	UNITED STATES	USA								GOVDEV	PUBLIC SERVICE COMMISSION						GOV	DEV		1	043	043	04	1	2.8	2	1	2	0.670241286863273	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824030000	https://www.wisbusiness.com/2022/state-could-see-over-1-billion-in-broadband-help-from-federal-infrastructure-law/
1059908641	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-3.78109452736318	0								4	Siyaya, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.9648	31.7639	-1283694	4	Siyaya, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.9648	31.7639	-1283694	20220824030000	https://www.moneyweb.co.za/news/south-africa/prasa-whistleblower-speaks-out/
1059908642	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	0211	021	02	1	3.4	2	1	2	-1.51057401812688	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824030000	https://www.watoday.com.au/money/super-and-retirement/how-natural-gas-producers-and-bhp-divide-investors-20220819-p5bb9a.html
1059908643	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	-2.94882914137034	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824030000	https://www.dailymail.co.uk/news/article-11139925/Teen-TikTok-star-double-shooting-returns-Lebanon.html
1059908644	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	040	040	04	1	1.0	2	1	2	3.41880341880342	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824030000	https://www.moneyweb.co.za/mineweb/aveng-positions-for-stronger-growth/
1059908645	20220824	202208	2022	2022.6411											AUS	SYDNEY	AUS								0	043	043	04	1	2.8	6	1	6	-2.94882914137034	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824030000	https://www.dailymail.co.uk/news/article-11139925/Teen-TikTok-star-double-shooting-returns-Lebanon.html
1059908646	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	046	046	04	1	7.0	9	3	9	-1.54585335283058	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824030000	https://www.smh.com.au/national/a-holocaust-survivor-s-lesson-in-optimism-20210507-p57q03.html
1059908647	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	10	1	10	2.93040293040293	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824030000	https://www.valdostadailytimes.com/news/business/adding-and-replacing-alpine-investors-announces-sale-of-mindful-a-leading-contact-center-callback-technology/article_3fa29461-7284-54b9-89cb-260a4c52b5ee.html
1059908648	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	10	1	10	0.17825311942959	0								4	Sai Kung, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3833	114.267	-1353830	4	Sai Kung, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3833	114.267	-1353830	20220824030000	http://www.chinadaily.com.cn/a/202208/24/WS63056a8ea310fd2b29e73de2.html
1059908649	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	040	040	04	1	1.0	4	1	4	1.30718954248366	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824030000	https://montrealgazette.com:443/news/quebec/anglade
1059908650	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	0.70671378091873	0								4	Surprise Creek, Canada (general), Canada	CA	CA00	25042	68.2333	-140.433	-574379	4	Surprise Creek, Canada (general), Canada	CA	CA00	25042	68.2333	-140.433	-574379	20220824030000	https://www.mining.com/press-release/?id=63055c0bcd54fe793a8ea82b
1059908651	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	050	050	05	1	3.5	4	1	4	-4.03587443946188	0								4	Fort Frances, Ontario, Canada	CA	CA08	30027	48.6167	-93.4167	-564798	4	Fort Frances, Ontario, Canada	CA	CA08	30027	48.6167	-93.4167	-564798	20220824030000	https://www.nationalobserver.com/2022/08/23/news/canada-ontario-compensate-mitaanjigamiing-first-nation-more-century-after-dam
1059908652	20220824	202208	2022	2022.6411											CAN	ALBERTA	CAN								1	061	061	06	2	6.4	5	1	5	2.65486725663717	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824030000	https://edmonton.ctvnews.ca/day-of-the-national-flag-of-ukraine-celebrated-in-edmonton-1.6039746
1059908653	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	010	010	01	1	0.0	1	1	1	4.11124546553809	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824030000	http://en.people.cn/n3/2022/0824/c90000-10138798.html
1059908654	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	042	042	04	1	1.9	1	1	1	4.11124546553809	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20220824030000	http://en.people.cn/n3/2022/0824/c90000-10138798.html
1059908655	20220824	202208	2022	2022.6411											CHN	SHANGHAI	CHN								1	050	050	05	1	3.5	5	1	5	-6.2015503875969	0								4	Tang Yong, Guangdong, China	CH	CH30	13057	22.066	110.378	10301432	4	Tang Yong, Guangdong, China	CH	CH30	13057	22.066	110.378	10301432	20220824030000	https://www.thestandard.com.hk/section-news/section/2/244893/Shimao-seeks-debt-restructure
1059908656	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	130	130	13	3	-4.4	5	1	5	-8.11808118081181	0								4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20220824030000	https://www.ibtimes.com/china-warns-severe-threat-harvest-worst-heatwave-record-3605052
1059908657	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			1	014	014	01	1	0.0	3	1	3	-5.64334085778781	0								3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	3	Crawford County, Arkansas, United States	US	USAR		35.5834	-94.2335	69161	20220824030000	https://www.thv11.com/article/news/crime/what-to-do-if-witness-violent-arrest/91-1e8d736d-2c4f-4a07-b526-0c7c0dd8a1de
1059908658	20220824	202208	2022	2022.6411											CRM	PERPETRATOR						CRM			1	042	042	04	1	1.9	8	1	8	-3.78109452736318	0								4	Siyaya, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.9648	31.7639	-1283694	4	Siyaya, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.9648	31.7639	-1283694	20220824030000	https://www.moneyweb.co.za/news/south-africa/prasa-whistleblower-speaks-out/
1059908659	20220824	202208	2022	2022.6411											CRM	PERPETRATOR						CRM			1	042	042	04	1	1.9	2	1	2	-3.78109452736318	0								4	Siyaya, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.9648	31.7639	-1283694	1	Spain	SP	SP		40	-4	SP	20220824030000	https://www.moneyweb.co.za/news/south-africa/prasa-whistleblower-speaks-out/
1059908660	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	10	1	10	0.17825311942959	0								4	Sai Kung, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3833	114.267	-1353830	4	Sai Kung, Hong Kong (general), Hong Kong	HK	HK00	13031	22.3833	114.267	-1353830	20220824030000	http://www.chinadaily.com.cn/a/202208/24/WS63056a8ea310fd2b29e73de2.html
1059908661	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			1	139	139	13	3	-7.0	1	1	1	0.60790273556231	0								3	Volusia County, Florida, United States	US	USFL		29.0836	-81.2081	306921	3	Volusia County, Florida, United States	US	USFL		29.0836	-81.2081	306921	20220824030000	https://ground.news/article/republican-matt-gaetz-wins-reelection-to-us-house-in-floridas-1st-congressional-district_be4d54
1059908662	20220824	202208	2022	2022.6411											DEU	GERMANY	DEU								0	036	036	03	1	4.0	10	1	10	1.90615835777126	0								4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220824030000	https://www.episcopalnewsservice.org/2022/08/23/episcopal-leaders-prepare-to-represent-church-at-world-council-of-churches-assembly/
1059908663	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.01662049861496	0								4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	4	Clacton, Essex, United Kingdom	UK	UKE4	40108	51.7833	1.16667	-2592633	20220824030000	https://www.clactonandfrintongazette.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059908664	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	043	043	04	1	2.8	10	1	10	1.30718954248366	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824030000	https://montrealgazette.com:443/news/quebec/anglade
1059908665	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	5	1	5	-1.07181136120043	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824030000	https://abcnews.go.com/International/wireStory/end-singapores-gay-sex-ban-small-step-asia-88769765
1059908666	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	112	112	11	3	-2.0	10	1	10	-2.44444444444445	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824030000	http://www.businessghana.com/site/news/General/269237/WAEC-promises-to-prevent-leakage-of-examination-questions
1059908667	20220824	202208	2022	2022.6411											EUR	EUROPE	EUR								0	130	130	13	3	-4.4	5	1	5	-4.09233997901364	0								4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	4	Kharkiv, Kharkivs'ka Oblast', Ukraine	UP	UP07	25036	49.9808	36.2527	-1041320	20220824030000	https://www.coastfm.co.uk/news/world/europe-has-stood-firmly-with-ukraine-since
1059908668	20220824	202208	2022	2022.6411											FIN	FINLAND	FIN								1	043	043	04	1	2.8	1	1	1	0.20242914979757	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	20220824030000	https://www.jagonews24.com/en/international/news/63423
1059908669	20220824	202208	2022	2022.6411											FIN	FINLAND	FIN								1	043	043	04	1	2.8	1	1	1	0.20242914979757	0								4	Helsinki, Eteläuomen Läi, Finland	FI	FI13	16230	60.1756	24.9342	-1364995	1	Ukraine	UP	UP		49	32	UP	20220824030000	https://www.jagonews24.com/en/international/news/63423
1059908670	20220824	202208	2022	2022.6411											FRA	TOULOUSE	FRA								0	036	036	03	1	4.0	3	1	3	-0.70224719101124	0								4	Stevenage, Hertfordshire, United Kingdom	UK	UKF8	40114	51.9167	-0.216667	-2608712	4	Stevenage, Hertfordshire, United Kingdom	UK	UKF8	40114	51.9167	-0.216667	-2608712	20220824030000	https://www.bbc.co.uk/news/science-environment-62650129
1059908671	20220824	202208	2022	2022.6411											FRA	FRANCE	FRA								0	042	042	04	1	1.9	3	3	3	-1.54585335283058	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824030000	https://www.smh.com.au/national/a-holocaust-survivor-s-lesson-in-optimism-20210507-p57q03.html
1059908672	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	100	100	10	3	-5.0	4	1	4	-1.80722891566265	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824030000	https://www.f4wonline.com/news/nxt/triple-threat-womens-title-unification-match-set-for-wwe-nxt-worlds-collide
1059908673	20220824	202208	2022	2022.6411											GHA	GHANA	GHA								1	046	046	04	1	7.0	20	1	20	-3.11926605504587	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824030000	http://businessghana.com/site/news/general/269259/Breast-Cancer-survival-rate-low-in-Ghana-
1059908674	20220824	202208	2022	2022.6411											GOV	MINIST OF FINANCE						GOV			1	0231	023	02	1	3.4	6	1	6	-5.32128514056224	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220824030000	https://www.moneyweb.co.za/mymoney/moneyweb-tax/increasing-importance-of-a-tax-ombud-for-sa-taxpayers/
1059908675	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	1	1	1	0.670241286863273	0								3	Brown County, Wisconsin, United States	US	USWI		44.4667	-87.9668	1581064	3	Brown County, Wisconsin, United States	US	USWI		44.4667	-87.9668	1581064	20220824030000	https://www.wisbusiness.com/2022/state-could-see-over-1-billion-in-broadband-help-from-federal-infrastructure-law/
1059908676	20220824	202208	2022	2022.6411											GOV	CHIEF EXECUTIVE						GOV			1	036	036	03	1	4.0	6	1	6	1.44927536231884	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220824030000	https://financialpost.com/pmn/business-pmn/brazils-cielo-picks-mastercard-executive-as-new-ceo
1059908677	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	1	1	1	0.670241286863273	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Brown County, Wisconsin, United States	US	USWI		44.4667	-87.9668	1581064	20220824030000	https://www.wisbusiness.com/2022/state-could-see-over-1-billion-in-broadband-help-from-federal-infrastructure-law/
1059908678	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	3	1	3	0.670241286863273	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824030000	https://www.wisbusiness.com/2022/state-could-see-over-1-billion-in-broadband-help-from-federal-infrastructure-law/
1059908679	20220824	202208	2022	2022.6411											GOVEDU	EDUCATION DEPARTMENT						GOV	EDU		0	030	030	03	1	4.0	2	1	2	-3.125	0								3	Kyrene, Arizona, United States	US	USAZ	AZ013	33.3348	-111.946	6790	3	Kyrene, Arizona, United States	US	USAZ	AZ013	33.3348	-111.946	6790	20220824030000	https://www.azcentral.com/story/news/local/arizona-education/2022/08/23/kyrene-school-district-has-committed-put-series-equity-measures-place-after-u-s-department-education/7878276001/
1059908680	20220824	202208	2022	2022.6411											GOVELI	PREMIER						GOV	ELI		0	173	173	17	4	-5.0	10	1	10	-1.07181136120043	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824030000	https://abcnews.go.com/International/wireStory/end-singapores-gay-sex-ban-small-step-asia-88769765
1059908681	20220824	202208	2022	2022.6411											GRC	GREECE	GRC								0	190	190	19	4	-10.0	5	1	5	-1.35891286970423	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220824030000	https://www.pressenza.com/2022/08/who-doesnt-fight-doesnt-go-to-heaven/
1059908682	20220824	202208	2022	2022.6411											IND	CHENNAI	IND								1	043	043	04	1	2.8	1	1	1	1.47492625368731	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824030000	https://www.mid-day.com/entertainment/regional-indian-cinema-news/article/godfather-salman-khan-and-chiranjeevi-in-the-mood-for-gangsta-rap-23242437
1059908683	20220824	202208	2022	2022.6411											IND	CHENNAI	IND								1	043	043	04	1	2.8	2	1	2	1.47492625368731	0								4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	4	Chennai, Tamil Nadu, India	IN	IN25	70251	13.0833	80.2833	-2103041	20220824030000	https://www.mid-day.com/entertainment/regional-indian-cinema-news/article/godfather-salman-khan-and-chiranjeevi-in-the-mood-for-gangsta-rap-23242437
1059908684	20220824	202208	2022	2022.6411											IND	PUNE	IND								1	043	043	04	1	2.8	4	1	4	0.7900677200903	0								4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	4	Pune, Maharashtra, India	IN	IN16	70178	18.5333	73.8667	-2108361	20220824030000	https://www.ndtv.com/india-news/hes-super-genuine-humble-how-pune-techie-became-elon-musks-friend-3280933
1059908685	20220824	202208	2022	2022.6411											IND	CHENNAI	IND								1	043	043	04	1	2.8	1	1	1	1.47492625368731	0								4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	4	Vile Parle, Maharashtra, India	IN	IN16	70183	19.1	72.8333	-2114449	20220824030000	https://www.mid-day.com/entertainment/regional-indian-cinema-news/article/godfather-salman-khan-and-chiranjeevi-in-the-mood-for-gangsta-rap-23242437
1059908686	20220824	202208	2022	2022.6411											IRLCVL	IRISH	IRL					CVL			1	043	043	04	1	2.8	6	1	6	6.71641791044776	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824030000	https://www.swapacd.com/Atwater-Donnelly-Willow-Tree/cd/195454/
1059908687	20220824	202208	2022	2022.6411											ISR	ISRAEL	ISR								1	051	051	05	1	3.4	10	1	10	0.825309491059151	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220824030000	https://jewishjournal.com/letters_to_the_editor/350970/on-aipac-and-its-pro-israel-mission/
1059908688	20220824	202208	2022	2022.6411											JORELI	HASSAN	JOR					ELI			1	043	043	04	1	2.8	4	1	4	0	0								3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220824030000	https://alaskapublic.org/2022/08/23/alaska-news-nightly-tues-aug-23-2022/
1059908689	20220824	202208	2022	2022.6411											JORELI	HASSAN	JOR					ELI			1	043	043	04	1	2.8	1	1	1	0	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Anchorage, Alaska, United States	US	USAK	AK020	61.2181	-149.9	1398242	20220824030000	https://alaskapublic.org/2022/08/23/alaska-news-nightly-tues-aug-23-2022/
1059908690	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								0	014	014	01	1	0.0	2	1	2	-1.28040973111395	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824030000	https://www.f4wonline.com/news/other-wrestling/nwa-power-results-the-final-stop-before-nwa-74
1059908691	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								0	130	130	13	3	-4.4	4	1	4	-1.28040973111395	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824030000	https://www.f4wonline.com/news/other-wrestling/nwa-power-results-the-final-stop-before-nwa-74
1059908692	20220824	202208	2022	2022.6411											JUD	ATTORNEY						JUD			0	020	020	02	1	3.0	2	1	2	1.62790697674419	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220824030000	https://www.lcsun-news.com/story/news/local/new-mexico/2022/08/24/new-mexico-supreme-court-drops-immigration-barriers-to-practicing-law-bar-admission-daca-citizenship/65415996007/
1059908693	20220824	202208	2022	2022.6411											JUD	ATTORNEY						JUD			0	051	051	05	1	3.4	2	1	2	1.62790697674419	0								3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	3	Albuquerque, New Mexico, United States	US	USNM	NM001	35.0845	-106.651	928679	20220824030000	https://www.lcsun-news.com/story/news/local/new-mexico/2022/08/24/new-mexico-supreme-court-drops-immigration-barriers-to-practicing-law-bar-admission-daca-citizenship/65415996007/
1059908694	20220824	202208	2022	2022.6411											KOR	SOUTH KOREA	KOR								1	061	061	06	2	6.4	5	1	5	-1.38613861386138	0								1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824030000	https://news.metal.com/newscontent/101927906/Imports-of-Unwrought-Aluminium-Alloy-Fell-MoM,-while-Exports-Increased-Nearly-50-MoM/
1059908695	20220824	202208	2022	2022.6411											KORGOV	SOUTH KOREAN	KOR					GOV			1	036	036	03	1	4.0	3	1	3	1.84899845916795	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220824030000	http://tnlivenews.in/new-un-expert-on-human-rights-in-dprk-to-visit-south-korea-ohchr/
1059908696	20220824	202208	2022	2022.6411											LBN	LEBANON	LBN								0	042	042	04	1	1.9	2	1	2	-2.94882914137034	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824030000	https://www.dailymail.co.uk/news/article-11139925/Teen-TikTok-star-double-shooting-returns-Lebanon.html
1059908697	20220824	202208	2022	2022.6411											LBN	LEBANON	LBN								0	042	042	04	1	1.9	8	1	8	-2.94882914137034	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20220824030000	https://www.dailymail.co.uk/news/article-11139925/Teen-TikTok-star-double-shooting-returns-Lebanon.html
1059908698	20220824	202208	2022	2022.6411											LEG	REPRESENTATIVES						LEG			1	040	040	04	1	1.0	5	1	5	1.90615835777126	0								4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	4	Karlsruhe, Baden-Wüberg, Germany	GM	GM01	16554	49.0047	8.38583	-1803994	20220824030000	https://www.episcopalnewsservice.org/2022/08/23/episcopal-leaders-prepare-to-represent-church-at-world-council-of-churches-assembly/
1059908699	20220824	202208	2022	2022.6411											LEG	HOUSE OF REPRESENTATIVES						LEG			1	192	192	19	4	-9.5	3	1	3	0	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824030000	https://printveela.com/dccc-chair-rep-sean-patrick-maloney-fends-off-a-challenge-from-squad-backed-progressives/
1059908700	20220824	202208	2022	2022.6411											MED	TELEVISION						MED			0	042	042	04	1	1.9	12	3	12	-1.54585335283058	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20220824030000	https://www.smh.com.au/national/a-holocaust-survivor-s-lesson-in-optimism-20210507-p57q03.html
