1060010522	20210824	202108	2021	2021.6411	LEG	LAWMAKER						LEG			USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	-3.17018909899889	1	Guatemala	GT	GT		15.5	-90.25	GT	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Guatemala	GT	GT		15.5	-90.25	GT	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010523	20210824	202108	2021	2021.6411	LEG	LAWMAKER						LEG			USAELIBUS	GEORGE SOROS	USA					ELI	BUS		0	042	042	04	1	1.9	3	1	3	-3.17018909899889	1	Guatemala	GT	GT		15.5	-90.25	GT	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	Guatemala	GT	GT		15.5	-90.25	GT	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010524	20210824	202108	2021	2021.6411	NIC	NICARAGUAN	NIC								CVL	MIGRANT						CVL			0	042	042	04	1	1.9	6	1	6	-4.28692699490662	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	2	Florida, United States	US	USFL		27.8333	-81.717	FL	4	Managua, Managua, Nicaragua	NU	NU10	22490	12.1508	-86.2683	-1113265	20220824173000	https://www.univision.com/univision-news/immigration/unprecedented-airlift-brings-178-000-cubans-to-the-u-s-since-october
1060010525	20210824	202108	2021	2021.6411	NIC	NICARAGUAN	NIC								CVL	MIGRANT						CVL			0	042	042	04	1	1.9	2	1	2	-4.28692699490662	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	1	Venezuela	VE	VE		8	-66	VE	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220824173000	https://www.univision.com/univision-news/immigration/unprecedented-airlift-brings-178-000-cubans-to-the-u-s-since-october
1060010526	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-1.11888111888112	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	1	United Kingdom	UK	UK		54	-4	UK	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010527	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	6	1	6	-1.11888111888112	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010528	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			GBR	UNITED KINGDOM	GBR								0	046	046	04	1	7.0	2	1	2	-1.11888111888112	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010529	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			USA	THE US	USA								0	046	046	04	1	7.0	2	1	2	-1.11888111888112	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	1	United Kingdom	UK	UK		54	-4	UK	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010530	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			USA	THE US	USA								0	046	046	04	1	7.0	6	1	6	-1.11888111888112	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010531	20210824	202108	2021	2021.6411	NZLMIL	NEW ZEALAND	NZL					MIL			USA	THE US	USA								0	046	046	04	1	7.0	2	1	2	-1.11888111888112	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010532	20210824	202108	2021	2021.6411	POL	POLAND	POL								LAB	TRADE UNION						LAB			0	010	010	01	1	0.0	4	1	4	-1.73611111111112	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220824173000	https://www.warsawvoice.pl/WVpage/pages/article.php/55010/news
1060010533	20210824	202108	2021	2021.6411	PTY	POLITICIAN																			0	172	172	17	4	-5.0	10	1	10	-3.17018909899889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010534	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	043	043	04	1	2.8	1	1	1	-3.17018909899889	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010535	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								LEG	LAWMAKER						LEG			0	043	043	04	1	2.8	1	1	1	-3.17018909899889	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010536	20210824	202108	2021	2021.6411	USA	THE US	USA								NZLMIL	NEW ZEALAND	NZL					MIL			0	046	046	04	1	7.0	2	1	2	-1.11888111888112	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010537	20210824	202108	2021	2021.6411	USA	THE US	USA								NZLMIL	NEW ZEALAND	NZL					MIL			0	046	046	04	1	7.0	2	1	2	-1.11888111888112	1	United Kingdom	UK	UK		54	-4	UK	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	4	Taipei, T'ai-pei, Taiwan	TW	TW03	13277	25.0478	121.532	-2637882	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010538	20210824	202108	2021	2021.6411	USA	THE US	USA								NZLMIL	NEW ZEALAND	NZL					MIL			0	046	046	04	1	7.0	6	1	6	-1.11888111888112	1	United Kingdom	UK	UK		54	-4	UK	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	1	United Kingdom	UK	UK		54	-4	UK	20220824173000	https://www.stuff.co.nz/national/politics/129668208/taiwan-would-love-more-support-from-new-zealand-envoy-says
1060010539	20210824	202108	2021	2021.6411	USAELIBUS	GEORGE SOROS	USA					ELI	BUS		LEG	LAWMAKER						LEG			0	043	043	04	1	2.8	3	1	3	-3.17018909899889	1	El Salvador	ES	ES		13.833333	-88.916667	ES	1	Guatemala	GT	GT		15.5	-90.25	GT	1	Guatemala	GT	GT		15.5	-90.25	GT	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010540	20210824	202108	2021	2021.6411	USAGOV	UNITED STATES	USA					GOV			CRM	GANG						CRM			0	050	050	05	1	3.5	2	1	2	-3.17018909899889	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824173000	https://progressive.org/magazine/betting-on-trumps-return-latin-america-abbott/
1060010541	20220817	202208	2022	2022.6219	BUS	BOSS						BUS			ATG	ANTIGUA AND BARBUDA	ATG								1	013	013	01	1	0.4	10	1	10	0	1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	1	Antigua And Barbuda	AC	AC		17.05	-61.8	AC	20220824173000	https://antiguaobserver.com/antigua-and-barbuda-records-another-covid-death/
1060010542	20220817	202208	2022	2022.6219	IGOUNO	THE UN		UNO				IGO													0	060	060	06	2	6.0	5	1	5	1.59235668789809	4	Subic, Zambales, Philippines	RP	RP64	24225	15.4333	119.9	-2454124	0								4	Subic, Zambales, Philippines	RP	RP64	24225	15.4333	119.9	-2454124	20220824173000	https://www.philstar.com/business/2022/08/25/2204856/giving-e-vehicles-fresh-push
1060010543	20220823	202208	2022	2022.6384	COP	POLICE						COP													1	190	190	19	4	-10.0	10	1	10	-5.4585152838428	3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	0								3	Amarillo, Texas, United States	US	USTX	TX375	35.222	-101.831	1351066	20220824173000	https://thebullamarillo.com/more-drugs-in-amarillo-you-dont-say/
1060010544	20220823	202208	2022	2022.6384	IGOUNOIAE	IAEA		UNO				IGO													1	020	020	02	1	3.0	6	1	6	0.38461538461538	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824173000	https://www.al-monitor.com/originals/2022/08/iran-pushes-back-against-iaea-claims-us-responds-nuclear-deal-proposal
1060010545	20220824	202208	2022	2022.6411											AFG	AFGHAN	AFG								0	1822	182	18	4	-9.0	8	1	8	-2.86343612334802	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824173000	https://tolonews.com/afghanistan-179536
1060010546	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	035	035	03	1	7.0	5	1	5	0.19880715705765	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20220824173000	https://www.modernghana.com/news/1179175/oil-diamonds-but-no-work-angola-hopes-for.html
1060010547	20220824	202208	2022	2022.6411											AGO	ANGOLA	AGO								1	051	051	05	1	3.4	5	1	5	-0.82304526748971	0								1	Angola	AO	AO		-12.5	18.5	AO	4	Addis Ababa, (ET10), Ethiopia	ET	ET10	47692	9.03333	38.7	-603097	20220824173000	https://www.bignewsnetwork.com/news/272665022/au-launches-angola-polls-observation-mission
1060010548	20220824	202208	2022	2022.6411											ARM	ARMENIA	ARM								1	042	042	04	1	1.9	2	1	2	-3.68550368550369	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20220824173000	http://today.az/news/politics/224564.html
1060010549	20220824	202208	2022	2022.6411											AZE	AZERBAIJAN	AZE								1	182	182	18	4	-9.5	8	1	8	2.3916292974589	0								4	Gobustan, Baki*, Azerbaijan	AJ	AJ09	534	40.0824	49.412	-2708212	4	Gobustan, Baki*, Azerbaijan	AJ	AJ09	534	40.0824	49.412	-2708212	20220824173000	http://today.az/news/entertainment/224550.html
1060010550	20220824	202208	2022	2022.6411											BGR	BULGARIA	BGR								0	043	043	04	1	2.8	1	1	1	2.15827338129496	0								4	Radomir, Stara Zagora, Bulgaria	BU	BU59	12051	42.3833	25.1667	-835248	4	Sofia, Sofiya-Grad, Bulgaria	BU	BU42	12028	42.6833	23.3167	-838489	20220824173000	https://www.cbsnews.com/news/mack-rutherford-17-youngest-pilot-solo-flight-around-world/
1060010551	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	8	1	8	-0.88050314465409	0								3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	3	Jackson Hole, Wyoming, United States	US	USWY		43.6844	-110.69	1609109	20220824173000	https://www.jhnewsandguide.com/news/town_county/pearl-street-market-coelette-rusty-parrot-awarded-liquor-licenses/article_3bce29eb-dc8b-558f-931f-d59906f3d67f.html
1060010552	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			0	043	043	04	1	2.8	2	1	2	-0.88050314465409	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824173000	https://www.jhnewsandguide.com/news/town_county/pearl-street-market-coelette-rusty-parrot-awarded-liquor-licenses/article_3bce29eb-dc8b-558f-931f-d59906f3d67f.html
1060010553	20220824	202208	2022	2022.6411											BUS	COMPANIES						BUS			1	130	130	13	3	-4.4	10	1	10	0.46511627906977	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824173000	https://www.bignewsnetwork.com/news/272665027/us-gunmakers-play-jobs-card-amid-talk-of-gun-control-time
1060010554	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	043	043	04	1	2.8	6	1	6	2.15827338129496	0								4	Atlantic Ocean, ,	OC	OCOC		10	-25	-1506320	1	Mexico	MX	MX		23	-102	MX	20220824173000	https://www.cbsnews.com/news/mack-rutherford-17-youngest-pilot-solo-flight-around-world/
1060010555	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	173	173	17	4	-5.0	4	1	4	-11.8351063829787	0								4	Dawson Creek, British Columbia, Canada	CA	CA02	154724	55.7667	-120.233	-563373	4	Dawson Creek, British Columbia, Canada	CA	CA02	154724	55.7667	-120.233	-563373	20220824173000	https://www.castanet.net/news/BC/381668/Five-years-for-violent-2018-Dawson-Creek-assault
1060010556	20220824	202208	2022	2022.6411											CANJUD	CANADA	CAN					JUD			1	112	112	11	3	-2.0	4	1	4	-11.8351063829787	0								4	Dawson Creek, British Columbia, Canada	CA	CA02	154724	55.7667	-120.233	-563373	4	Dawson Creek, British Columbia, Canada	CA	CA02	154724	55.7667	-120.233	-563373	20220824173000	https://www.castanet.net/news/BC/381668/Five-years-for-violent-2018-Dawson-Creek-assault
1060010557	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	190	190	19	4	-10.0	2	1	2	-3.18690783807063	0								4	Leyte, Leyte, Philippines	RP	RP37	24258	11.3697	124.487	-2432700	4	Leyte, Leyte, Philippines	RP	RP37	24258	11.3697	124.487	-2432700	20220824173000	https://www.philstar.com/headlines/2022/08/25/2205018/florita-exits-philippines-strengthens-monsoon
1060010558	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	030	030	03	1	4.0	10	1	10	-0.75757575757576	0								4	Teynampet, Tamil Nadu, India	IN	IN25	70251	13.0433	80.2528	9086836	4	Teynampet, Tamil Nadu, India	IN	IN25	70251	13.0433	80.2528	9086836	20220824173000	https://www.thehindu.com/news/national/tamil-nadu/demand-of-55-lakh-for-new-houses-leaves-evicted-families-distraught/article65806826.ece
1060010559	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	1	1	1	0.166112956810631	0								4	Hargeisa, Woqooyi Galbeed, Somalia	SO	SO20	25726	9.56	44.065	-3223750	4	Hargeisa, Woqooyi Galbeed, Somalia	SO	SO20	25726	9.56	44.065	-3223750	20220824173000	https://menafn.com/1104749075/Somaliland-Goodbye-Genius-Hadrawi-The-Scholar-Of-Philosophers-And-The-Philosopher-Of-Scholars
1060010560	20220824	202208	2022	2022.6411											CVL	TENANTS						CVL			1	046	046	04	1	7.0	6	1	6	-1.00502512562815	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220824173000	https://www.stuff.co.nz/the-press/news/129668770/christchurchs-sole-centralcity-warehouse-store-to-close
1060010561	20220824	202208	2022	2022.6411											CVL	TENANTS						CVL			1	050	050	05	1	3.5	6	1	6	-1.00502512562815	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20220824173000	https://www.stuff.co.nz/the-press/news/129668770/christchurchs-sole-centralcity-warehouse-store-to-close
1060010562	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	100	100	10	3	-5.0	10	1	10	-0.75757575757576	0								4	Teynampet, Tamil Nadu, India	IN	IN25	70251	13.0433	80.2528	9086836	4	Teynampet, Tamil Nadu, India	IN	IN25	70251	13.0433	80.2528	9086836	20220824173000	https://www.thehindu.com/news/national/tamil-nadu/demand-of-55-lakh-for-new-houses-leaves-evicted-families-distraught/article65806826.ece
1060010563	20220824	202208	2022	2022.6411											DNK	DENMARK	DNK								1	043	043	04	1	2.8	2	1	2	-0.364963503649631	0								4	Viborg, Midtjylland, Denmark	DA	DA18	15271	56.4528	9.40429	-2753747	4	Viborg, Midtjylland, Denmark	DA	DA18	15271	56.4528	9.40429	-2753747	20220824173000	https://www.whufc.com/news/scamacca-mark-hammers-take-3-1-lead-denmark
1060010564	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	040	040	04	1	1.0	6	1	6	0	0								3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	3	Reno, Nevada, United States	US	USNV	NV031	39.5296	-119.814	861100	20220824173000	https://www.wnc.edu/students-captivated-by-jacobos-story-on-adapting-after-accident/
1060010565	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	1	1	1	1.73913043478261	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20220824173000	https://www.kmaland.com/news/hamburg-charter-school-instruction-underway/article_e6f268a0-23c9-11ed-bfa8-6f50687a9399.html
1060010566	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	043	043	04	1	2.8	4	1	4	1.73913043478261	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824173000	https://www.kmaland.com/news/hamburg-charter-school-instruction-underway/article_e6f268a0-23c9-11ed-bfa8-6f50687a9399.html
1060010567	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	0874	087	08	2	10.0	10	1	10	-9.94152046783622	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824173000	https://www.fayobserver.com/story/news/2022/08/24/murchison-road-shooting-leaves-man-dead-fayetteville/7883266001/
1060010568	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	100	100	10	3	-5.0	10	1	10	-2.2911051212938	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824173000	https://www.washingtonexaminer.com/restoring-america/community-family/trust-in-public-education-is-under-attack-from-the-inside
1060010569	20220824	202208	2022	2022.6411											ESP	SPAIN	ESP								1	040	040	04	1	1.0	3	1	3	1.62337662337662	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20220824173000	http://www.arsenal-world.co.uk/news/tmnw/bruno_lage_insists_no_bids_yet_received_for_arsenal_target_pedro_neto_966367/index.shtml
1060010570	20220824	202208	2022	2022.6411											GBR	BRITISH	GBR								1	042	042	04	1	1.9	8	1	8	1.82648401826484	0								4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	4	Notting Hill, Kensington and Chelsea, United Kingdom	UK	UKG4	40110	51.5167	-0.216667	-2604471	20220824173000	https://hypebeast.com/2022/8/adidas-notting-hill-carnival-samba-campus-release-info
1060010571	20220824	202208	2022	2022.6411											GHA	ACCRA	GHA								1	040	040	04	1	1.0	3	1	3	0.28011204481793	0								4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	4	Accra, Greater Accra, Ghana	GH	GH01	190655	5.55	-0.216667	-2067935	20220824173000	https://www.modernghana.com/news/1179184/we-will-not-breach-agreement-we-made-with-krobo.html
1060010572	20220824	202208	2022	2022.6411											GOV	PRIME MINISTER						GOV			0	046	046	04	1	7.0	10	1	10	-1.73611111111112	0								4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	4	Warsaw, (PL67), Poland	PL	PL67	24452	52.25	21	-534433	20220824173000	https://www.warsawvoice.pl/WVpage/pages/article.php/55010/news
1060010573	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	062	062	06	2	7.4	8	1	8	4.79573712255773	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20220824173000	https://www.chicotnewspapers.com/opinion/governors-work-together-to-build-the-region/article_a7f6fafc-2320-11ed-8293-8f0cbd195801.html
1060010574	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	062	062	06	2	7.4	2	1	2	4.79573712255773	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20220824173000	https://www.chicotnewspapers.com/opinion/governors-work-together-to-build-the-region/article_a7f6fafc-2320-11ed-8293-8f0cbd195801.html
1060010575	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	111	111	11	3	-2.0	5	1	5	-2.21198156682028	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220824173000	https://www.manilatimes.net/2022/08/25/opinion/columns/the-virtue-of-criticizing-the-presidents-men-and-women/1855907
1060010576	20220824	202208	2022	2022.6411											GOV	JUNTA						GOV			0	183	183	18	4	-10.0	5	1	5	-3.1413612565445	0								4	Sagaing, Sagain, Myanmar	BM	BM10	41820	21.8667	95.9833	-440968	4	Sagaing, Sagain, Myanmar	BM	BM10	41820	21.8667	95.9833	-440968	20220824173000	https://mizzima.com/article/spring-revolution-daily-news-22-august-2022
