1060022988	20220823	202208	2022	2022.6384											GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	2	1	2	5.42635658914729	0								4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022989	20220823	202208	2022	2022.6384	BUS	BANK						BUS			FRA	FRENCH	FRA								1	057	057	05	1	8.0	6	1	6	2.88808664259928	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824190000	https://guardian.ng/business-services/boi-afd-sign-100m-credit-facility-to-expand-green-finance-access/
1060022990	20220823	202208	2022	2022.6384	BUS	BANK						BUS			FRAGOV	FRENCH DEVELOPMENT AGENCY	FRA					GOV			1	057	057	05	1	8.0	2	1	2	2.88808664259928	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20220824190000	https://guardian.ng/business-services/boi-afd-sign-100m-credit-facility-to-expand-green-finance-access/
1060022991	20220823	202208	2022	2022.6384	CAN	CANADA	CAN								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	1	1	1	5.42635658914729	4	Goose Bay, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.4167	-565365	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022992	20220823	202208	2022	2022.6384	CAN	CANADA	CAN								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	1	1	1	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022993	20220823	202208	2022	2022.6384	CANGOV	CANADA	CAN					GOV			GOV	MINIST						GOV			1	040	040	04	1	1.0	1	1	1	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022994	20220823	202208	2022	2022.6384	FRA	FRENCH	FRA								BUS	BANK						BUS			1	057	057	05	1	8.0	6	1	6	2.88808664259928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824190000	https://guardian.ng/business-services/boi-afd-sign-100m-credit-facility-to-expand-green-finance-access/
1060022995	20220823	202208	2022	2022.6384	FRAGOV	FRENCH DEVELOPMENT AGENCY	FRA					GOV			BUS	BANK						BUS			1	057	057	05	1	8.0	2	1	2	2.88808664259928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824190000	https://guardian.ng/business-services/boi-afd-sign-100m-credit-facility-to-expand-green-finance-access/
1060022996	20220823	202208	2022	2022.6384	GBR	LONDON	GBR								PTY	PRESIDENTIAL CANDIDATE									1	043	043	04	1	2.8	10	1	10	-0.84507042253521	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824190000	https://www.thecable.ng/exclusive-atiku-heads-for-london-in-last-ditch-effort-to-woo-wike
1060022997	20220823	202208	2022	2022.6384	GOV	PRIME MINISTER						GOV													1	046	046	04	1	7.0	2	1	2	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	0								4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022998	20220823	202208	2022	2022.6384	GOV	PRIME MINISTER						GOV			CAN	CANADA	CAN								1	046	046	04	1	7.0	1	1	1	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Goose Bay, Newfoundland, Canada	CA	CA05	154724	53.3333	-60.4167	-565365	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060022999	20220823	202208	2022	2022.6384	GOV	PRIME MINISTER						GOV			CAN	CANADA	CAN								1	046	046	04	1	7.0	1	1	1	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060023000	20220823	202208	2022	2022.6384	GOV	MINIST						GOV			CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	1	1	1	5.42635658914729	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://vocm.com/2022/08/24/federal-defence-minister-visits-5-wing-goose-bay/
1060023001	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE									GBR	LONDON	GBR								1	042	042	04	1	1.9	10	1	10	-0.84507042253521	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824190000	https://www.thecable.ng/exclusive-atiku-heads-for-london-in-last-ditch-effort-to-woo-wike
1060023002	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	2	1	2	-3.9622641509434	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220824190000	https://www.iol.co.za/news/politics/mkhwebane-always-threatened-disciplinary-action-over-unmet-deadlines-executive-manager-84668a1f-c7b3-4c93-bbed-93d3a9d104f3
1060023003	20220824	202208	2022	2022.6411											ARM	ARMENIA	ARM								0	042	042	04	1	1.9	1	1	1	-2.11581291759465	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Stepanakert, Xank?ndi*, Azerbaijan	AJ	AJ61	535	39.8173	46.7557	-2709075	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023004	20220824	202208	2022	2022.6411											AZE	AZERBAIJAN	AZE								0	042	042	04	1	1.9	8	1	8	-2.11581291759465	0								4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023005	20220824	202208	2022	2022.6411											AZE	AZERBAIJAN	AZE								1	0841	084	08	2	7.0	1	1	1	-2.11581291759465	0								4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023006	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								0	010	010	01	1	0.0	2	1	2	2.02898550724638	0								4	Pont-A-Celles, Waals Gewest, Belgium	BE	BE14	5853	50.5091	4.3693	-1967674	4	Pont-A-Celles, Waals Gewest, Belgium	BE	BE14	5853	50.5091	4.3693	-1967674	20220824190000	http://www.msn.com/en-us/travel/news/belgium-s-mack-rutherford-becomes-youngest-to-fly-solo-around-world/ar-AA113wjE
1060023007	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								0	036	036	03	1	4.0	2	1	2	2.02898550724638	0								4	Pont-A-Celles, Waals Gewest, Belgium	BE	BE14	5853	50.5091	4.3693	-1967674	4	Pont-A-Celles, Waals Gewest, Belgium	BE	BE14	5853	50.5091	4.3693	-1967674	20220824190000	http://www.msn.com/en-us/travel/news/belgium-s-mack-rutherford-becomes-youngest-to-fly-solo-around-world/ar-AA113wjE
1060023008	20220824	202208	2022	2022.6411											BEL	BELGIUM	BEL								1	042	042	04	1	1.9	1	1	1	2.02898550724638	0								4	Pont-A-Celles, Waals Gewest, Belgium	BE	BE14	5853	50.5091	4.3693	-1967674	4	Buzet, Waals Gewest, Belgium	BE	BE14	5854	50.5379	4.36705	-1955710	20220824190000	http://www.msn.com/en-us/travel/news/belgium-s-mack-rutherford-becomes-youngest-to-fly-solo-around-world/ar-AA113wjE
1060023009	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	2	10	-6.11048335024444	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220824190000	https://www.pembroketoday.ca/2022/08/24/pembroke-business-loses-10000-in-card-not-present-fraud/
1060023010	20220824	202208	2022	2022.6411											BUS	BUSINESS LEADER						BUS			1	045	045	04	1	5.0	10	1	10	2.35	0								3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	3	San Diego, California, United States	US	USCA		32.7153	-117.157	1661377	20220824190000	https://www.forbes.com/sites/sorensonimpact/2022/08/24/connection-collaboration-and-the-greatest-human-achievements-a-conversation-with-virgin-unite-ceo-jean-oelwang/
1060023011	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-5.14285714285714	0								3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	3	Madison County, Nebraska, United States	US	USNE		41.9167	-97.6003	835880	20220824190000	https://northeast.newschannelnebraska.com/story/47152637/former-member-of-cleaning-crew-suspected-of-burglary-at-norfolk-business
1060023012	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	100	100	10	3	-5.0	10	1	10	4.11985018726592	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20220824190000	https://www.capitalfm.co.ke/business/2022/08/nbk-posts-sh729million-half-year-profit/
1060023013	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	120	120	12	3	-4.0	6	1	6	-5.49450549450549	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824190000	https://www.bloomberg.com/news/articles/2022-08-24/musk-lawyer-tells-judge-twitter-stonewalled-bot-data-request
1060023014	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	014	014	01	1	0.0	4	1	4	0.63694267515924	0								4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824190000	https://www.castanet.net/news/Business/381700/Germany-Canada-hydrogen-deal-a-shot-in-the-arm-for-nascent-industry
1060023015	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	042	042	04	1	1.9	4	1	4	-7.02247191011236	0								4	South Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-573953	4	South Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-573953	20220824190000	https://news.yahoo.com/us-extradite-canadian-writer-accused-183203312.html
1060023016	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								0	042	042	04	1	1.9	6	1	6	-7.02247191011236	0								4	South Saskatchewan River, Canada (general), Canada	CA	CA00	154724	53.2333	-105.083	-573953	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220824190000	https://news.yahoo.com/us-extradite-canadian-writer-accused-183203312.html
1060023017	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	7	1	7	-0.20661157024794	0								3	Ocean Grove, New Jersey, United States	US	USNJ		40.2121	-74.0065	878939	3	Ocean Grove, New Jersey, United States	US	USNJ		40.2121	-74.0065	878939	20220824190000	https://www1.cbn.com/cbnnews/us/2022/august/nj-religious-group-accused-of-christian-bullying-for-trying-to-build-a-cross-shaped-pier-on-land-it-owns
1060023018	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					0	020	020	02	1	3.0	3	1	3	-0.20661157024794	0								3	Coney Island, New York, United States	US	USNY		40.5779	-73.994	947270	3	Coney Island, New York, United States	US	USNY		40.5779	-73.994	947270	20220824190000	https://www1.cbn.com/cbnnews/us/2022/august/nj-religious-group-accused-of-christian-bullying-for-trying-to-build-a-cross-shaped-pier-on-land-it-owns
1060023019	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					0	0841	084	08	2	7.0	18	3	18	-10.5263157894737	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824190000	https://1023thebullfm.com/frisco-wendys-shooting/
1060023020	20220824	202208	2022	2022.6411											COP	POLICE OFFICER						COP			0	040	040	04	1	1.0	10	1	10	-7.42778541953232	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824190000	https://www.thehindu.com/news/cities/Hyderabad/tension-hangs-thick-in-old-city-police-on-toes/article65806404.ece
1060023021	20220824	202208	2022	2022.6411											CRM	BLACKMAILER						CRM			0	042	042	04	1	1.9	4	1	4	1.1599005799503	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824190000	https://www.irishecho.com/2022/8/a-veteran-s-riveting-poignant-tale
1060023022	20220824	202208	2022	2022.6411											CRM	BLACKMAILER						CRM			0	042	042	04	1	1.9	6	1	6	1.1599005799503	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	3	Sleeping Beauty, California, United States	US	USCA		34.7833	-116.288	1661453	20220824190000	https://www.irishecho.com/2022/8/a-veteran-s-riveting-poignant-tale
1060023023	20220824	202208	2022	2022.6411											CUB	CUBAN	CUB								1	036	036	03	1	4.0	8	1	8	1.08695652173913	0								4	Cayo Levisa, Villa Clara, Cuba	CU	CU16	14796	23.0117	-80.3825	-1632335	4	Cayo Levisa, Villa Clara, Cuba	CU	CU16	14796	23.0117	-80.3825	-1632335	20220824190000	https://www.travelweekly.com/Caribbean-Travel/EF-Go-Ahead-Tours-is-returning-to-Cuba
1060023024	20220824	202208	2022	2022.6411											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	1.08695652173913	0								4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	20220824190000	https://www.travelweekly.com/Caribbean-Travel/EF-Go-Ahead-Tours-is-returning-to-Cuba
1060023025	20220824	202208	2022	2022.6411											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	1.08695652173913	0								4	Cayo Levisa, Villa Clara, Cuba	CU	CU16	14796	23.0117	-80.3825	-1632335	4	Cayo Levisa, Villa Clara, Cuba	CU	CU16	14796	23.0117	-80.3825	-1632335	20220824190000	https://www.travelweekly.com/Caribbean-Travel/EF-Go-Ahead-Tours-is-returning-to-Cuba
1060023026	20220824	202208	2022	2022.6411											CVL	POPULATION						CVL			1	020	020	02	1	3.0	6	1	6	-2.90697674418605	0								3	West Lafayette, Indiana, United States	US	USIN		40.4259	-86.9081	445775	3	West Lafayette, Indiana, United States	US	USIN		40.4259	-86.9081	445775	20220824190000	https://www.purdueexponent.org/campus/article_f255eeef-f582-55b4-8ad8-3f91d1592dad.html
1060023027	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	036	036	03	1	4.0	6	1	6	-3.63036303630363	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20220824190000	https://hudsonreporter.com/2022/08/24/neighbors-outraged-by-planned-senior-and-supportive-housing-on-oak-street/
1060023028	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	-2.11581291759465	0								4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023029	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	-2.11581291759465	0								4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023030	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	4	1	4	-2.11581291759465	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
1060023031	20220824	202208	2022	2022.6411											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	2	1	2	-2.11581291759465	0								4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	4	Hadrut, Xocav?nd, Azerbaijan	AJ	AJ65	513	39.52	47.0318	-2706020	20220824190000	https://armenianweekly.com/2022/08/24/through-her-eyes-one-displaced-womans-new-start-in-syunik/
