1059921908	20220817	202208	2022	2022.6219	IRN	IRAN	IRN								GOV	PRESIDENT						GOV			1	195	195	19	4	-10.0	2	1	2	-2.08333333333333	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824053000	https://www.washingtonpost.com/world/2022/08/23/us-military-strikes-syria-iran-irgc/
1059921909	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD													1	071	071	07	2	7.4	10	1	10	-3.49907918968692	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	0								4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20220824053000	https://www.therakyatpost.com/news/2022/08/24/leaked-altered-najib-judgment-draft-court-confirms-lodges-police-report/
1059921910	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD													1	120	120	12	3	-4.0	6	1	6	-3.49907918968692	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	0								4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20220824053000	https://www.therakyatpost.com/news/2022/08/24/leaked-altered-najib-judgment-draft-court-confirms-lodges-police-report/
1059921911	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD			MYS	MALAYSIA	MYS								1	120	120	12	3	-4.0	4	1	4	-3.49907918968692	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20220824053000	https://www.therakyatpost.com/news/2022/08/24/leaked-altered-najib-judgment-draft-court-confirms-lodges-police-report/
1059921912	20220824	202208	2022	2022.6411											AFG	AFGHAN	AFG								0	0332	033	03	1	5.2	3	1	3	-3.3921302578019	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20220824053000	https://newsinfo.inquirer.net/1652339/afghan-refugees-migrants-protest-in-uae-over-uncertain-future
1059921913	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	017	017	01	1	0.0	2	1	2	-0.61349693251534	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20220824053000	https://www.timeslive.co.za/tshisa-live/tshisa-live/2022-08-24-he-led-us-through-a-lot-of-things---family-bids-farewell-to-brian-majola/
1059921914	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	030	030	03	1	4.0	10	1	10	-1.56028368794326	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20220824053000	https://guardian.ng/opinion/a-vision-for-africas-post-ukraine-global-order/
1059921915	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	036	036	03	1	4.0	1	1	1	1.26849894291754	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20220824053000	https://allafrica.com/stories/202208240002.html
1059921916	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	040	040	04	1	1.0	3	1	3	-2.38970588235294	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20220824053000	https://www.theguardian.com/world/2022/aug/24/angolans-go-to-polls-most-competitive-election-decades
1059921917	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	042	042	04	1	1.9	1	1	1	1.26849894291754	0								1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20220824053000	https://allafrica.com/stories/202208240002.html
1059921918	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	046	046	04	1	7.0	2	1	2	-1.8018018018018	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20220824053000	https://www.702.co.za/articles/452918/law-enforcement-in-tshwane-cape-town-ready-for-rising-cost-of-living-protests
1059921919	20220824	202208	2022	2022.6411											AUS	SYDNEY	AUS								1	043	043	04	1	2.8	2	1	2	3.72340425531915	0								4	Menangle, New South Wales, Australia	AS	AS02	5112	-34.1268	150.739	-1586921	4	Menangle, New South Wales, Australia	AS	AS02	5112	-34.1268	150.739	-1586921	20220824053000	https://harnesslink.com/australia/drivers-given-the-big-task-of-nabbing-100-group-1-wins-for-stewart/
1059921920	20220824	202208	2022	2022.6411											AUS	NEW SOUTH WALES	AUS								1	046	046	04	1	7.0	10	1	10	1.14942528735632	0								0								0								20220824053000	https://www.proactiveinvestors.com.au/companies/news/990851/c29-metals-identifies-drill-targets-at-sampsons-tank-990851.html
1059921921	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								1	0841	084	08	2	7.0	1	1	1	-3.8781163434903	0								4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20220824053000	https://www.9news.com.au/national/foot-and-mouth-updates-mrna-vaccines-funding-nsw-government/a95e96ee-3bdd-4f6c-bd67-b29b718b0b05
1059921922	20220824	202208	2022	2022.6411											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	10	1	10	-4.66417910447761	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824053000	https://www.thestar.com.my/news/world/2022/08/24/lachlan-murdoch-sues-australian-news-site-for-defamation
1059921923	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	8	1	8	-2.26244343891403	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220824053000	https://www.thedailystar.net/rohingya-influx/news/longing-home-3101591
1059921924	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	010	010	01	1	0.0	10	1	10	-6.39810426540284	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20220824053000	https://www.dailyecho.co.uk/news/20668886.anger-water-leaks-figures-show-southern-water-wastage/
1059921925	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	014	014	01	1	0.0	3	1	3	0.47543581616482	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Gulf Of Mexico, Louisiana, United States	US	USLA		29.1869	-89.9367	558730	20220824053000	https://governorswindenergycoalition.org/gulf-oil-industry-embraces-offshore-wind-to-a-point/
1059921926	20220824	202208	2022	2022.6411											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	1	1	1	0	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824053000	https://www.journal-news.net/journal-news/shepherdstown-rotary-club-inducts-two-new-members/article_4dcbf295-f5c8-5ede-a183-64257c897a00.html
1059921927	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	043	043	04	1	2.8	10	1	10	2.11640211640211	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220824053000	https://dailytimes.com.pk/986648/international-industries-limited-iil-launches-new-product-iil-upvc-pipes-and-fittings/
1059921928	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	046	046	04	1	7.0	6	1	6	-4.96575342465753	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824053000	https://finance.yahoo.com/news/twitter-merges-misinformation-spam-teams-040205793.html
1059921929	20220824	202208	2022	2022.6411											BUS	AIRLINE						BUS			0	111	111	11	3	-2.0	2	1	2	1.01010101010101	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824053000	https://www.dailymail.co.uk/femail/lifehacks/article-11139721/Flight-attendant-lists-five-things-shell-never-years-planes.html
1059921930	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	5.10204081632653	0								4	Stoney Creek, Ontario, Canada	CA	CA08	12668	43.2167	-79.75	-574207	4	Stoney Creek, Ontario, Canada	CA	CA08	12668	43.2167	-79.75	-574207	20220824053000	https://www.kx947.fm/index.php/kx947-events/eventdetail/11932/10/market-in-the-creek-farmer-s-market
1059921931	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	1	10	-2.42718446601942	0								4	Cagayan Valley, Philippines (general), Philippines	RP	RP00	24217	17.5	121.75	-2418300	4	Cagayan, Cebu, Philippines	RP	RP21	24253	9.7064	123.4	-2418282	20220824053000	https://www.philstar.com/headlines/2022/08/24/2204811/pagasa-wind-signals-lifted-rains-gusty-condition-persist
1059921932	20220824	202208	2022	2022.6411											CHN	GOBI	CHN								1	043	043	04	1	2.8	5	1	5	1.3840830449827	0								4	Gobi, Qinghai, China	CH	CH06	13214	37.2344	96.9808	-1906755	4	Gobi, Qinghai, China	CH	CH06	13214	37.2344	96.9808	-1906755	20220824053000	https://www.proactiveinvestors.com.au/companies/news/990849/elixir-energy-thrilled-with-exceptional-renewable-resources-in-the-gobi-region-990849.html
1059921933	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	080	080	08	2	5.0	20	1	10	-6.83060109289618	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824053000	http://www.virginislandsdailynews.com/news/man-wanted-for-st-john-robbery-turns-self-in-police-seek-other-on-assault-charge/article_b16d6219-3fe4-5830-9200-3e8603f83548.html
1059921934	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	173	173	17	4	-5.0	4	1	4	-7.05035971223022	0								2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	2	West Virginia, United States	US	USWV		38.468	-80.9696	WV	20220824053000	https://www.journal-news.net/journal-news/cook-convicted-of-voluntary-manslaughter-in-kerns-case/article_36b4a535-a626-5937-a935-e5e19340cf91.html
1059921935	20220824	202208	2022	2022.6411											COPGOV	DEPUTY						COP	GOV		1	036	036	03	1	4.0	6	1	6	-3.8781163434903	0								4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	4	Dubbo, New South Wales, Australia	AS	AS02	5096	-32.243	148.605	-1570695	20220824053000	https://www.9news.com.au/national/foot-and-mouth-updates-mrna-vaccines-funding-nsw-government/a95e96ee-3bdd-4f6c-bd67-b29b718b0b05
1059921936	20220824	202208	2022	2022.6411											CRM	KIDNAPPER						CRM			0	0841	084	08	2	7.0	10	1	10	-8.03571428571429	0								0								0								20220824053000	https://timesofindia.indiatimes.com/city/noida/greater-noida-fearing-police-action-kidnapper-of-jdu-netas-son-surrenders/articleshow/93741007.cms
1059921937	20220824	202208	2022	2022.6411											CVL	CIVILIAN						CVL			1	043	043	04	1	2.8	10	1	10	-3.17316409791477	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824053000	https://www.theguardian.com/commentisfree/2022/aug/24/ukraine-independence-day-kyiv-russia-war
1059921938	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	10	1	10	-6.06060606060606	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824053000	https://www.businessinsider.in/international/news/ukrainian-schools-are-rushing-to-build-bomb-shelters-for-students-and-teachers-before-classes-start-in-september/articleshow/93737590.cms
1059921939	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	071	071	07	2	7.4	6	1	6	-3.52303523035231	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824053000	https://www.ricethresher.org/article/2022/08/as-roe-falls-rice-grapples-with-diminishing-abortion-access
1059921940	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	6	1	6	-3.52303523035231	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824053000	https://www.ricethresher.org/article/2022/08/as-roe-falls-rice-grapples-with-diminishing-abortion-access
1059921941	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			1	173	173	17	4	-5.0	1	1	1	-15.8273381294964	0								4	Minna, Niger, Nigeria	NI	NI31	191124	9.61389	6.55694	-2019717	4	Minna, Niger, Nigeria	NI	NI31	191124	9.61389	6.55694	-2019717	20220824053000	https://thewillnigeria.com/news/student-arrested-over-attempt-to-kidnap-niger-college-provost/
1059921942	20220824	202208	2022	2022.6411											ELI	ACTOR						ELI			1	017	017	01	1	0.0	10	1	10	-0.61349693251534	0								4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	4	Soweto, Gauteng, South Africa	SF	SF06	77364	-26.2667	27.8667	-1285576	20220824053000	https://www.timeslive.co.za/tshisa-live/tshisa-live/2022-08-24-he-led-us-through-a-lot-of-things---family-bids-farewell-to-brian-majola/
1059921943	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	1.25	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220824053000	https://www.atvtoday.co.uk/207643-eurovision/
1059921944	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	1.25	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220824053000	https://www.atvtoday.co.uk/207643-eurovision/
1059921945	20220824	202208	2022	2022.6411											GBR	GLASGOW	GBR								1	042	042	04	1	1.9	8	1	8	1.25	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220824053000	https://www.atvtoday.co.uk/207643-eurovision/
1059921946	20220824	202208	2022	2022.6411											GBR	MANCHESTER	GBR								1	051	051	05	1	3.4	1	1	1	1.25	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20220824053000	https://www.atvtoday.co.uk/207643-eurovision/
1059921947	20220824	202208	2022	2022.6411											GBR	MANCHESTER	GBR								1	051	051	05	1	3.4	7	1	7	1.25	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20220824053000	https://www.atvtoday.co.uk/207643-eurovision/
1059921948	20220824	202208	2022	2022.6411											GBRJUD	UNITED KINGDOM	GBR					JUD			0	1014	101	10	3	-5.0	1	1	1	-7.30253353204173	0								1	United Kingdom	UK	UK		54	-4	UK	1	India	IN	IN		20	77	IN	20220824053000	http://idrw.org/uk-government-unlawfully-enabled-british-sikhs-abduction-claims-ngo/
1059921949	20220824	202208	2022	2022.6411											GBRJUD	UNITED KINGDOM	GBR					JUD			0	1014	101	10	3	-5.0	1	1	1	-7.30253353204173	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824053000	http://idrw.org/uk-government-unlawfully-enabled-british-sikhs-abduction-claims-ngo/
1059921950	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	3	1	3	-3.98773006134969	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921951	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	013	013	01	1	0.4	2	1	2	-3.98773006134969	0								4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921952	20220824	202208	2022	2022.6411											GOV	PRIME MINISTER						GOV			0	040	040	04	1	1.0	20	1	10	-1.61987041036717	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20220824053000	https://dailytimes.com.pk/986545/shehbaz-exempts-over-17-1m-power-consumers-from-fac/
1059921953	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	3	1	3	-3.98773006134969	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921954	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	2	1	2	-3.98773006134969	0								4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921955	20220824	202208	2022	2022.6411											GOV	PRIME MINISTER						GOV			0	100	100	10	3	-5.0	10	1	10	-1.61987041036717	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220824053000	https://dailytimes.com.pk/986545/shehbaz-exempts-over-17-1m-power-consumers-from-fac/
1059921956	20220824	202208	2022	2022.6411											GOV	PRIME MINSTER						GOV			0	112	112	11	3	-2.0	5	1	5	-1.61987041036717	0								1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20220824053000	https://dailytimes.com.pk/986545/shehbaz-exempts-over-17-1m-power-consumers-from-fac/
1059921957	20220824	202208	2022	2022.6411											GOV	CHIEF MINISTER						GOV			1	130	130	13	3	-4.4	6	1	6	-3.98773006134969	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921958	20220824	202208	2022	2022.6411											GOV	CHIEF MINISTER						GOV			1	130	130	13	3	-4.4	4	1	4	-3.98773006134969	0								4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	4	Tarn Taran, Punjab, India	IN	IN23	17821	31.45	74.9253	-2112744	20220824053000	https://www.tribuneindia.com/news/amritsar/tarn-taran-mla-conducts-surprise-check-at-nakas-finds-cops-missing-424763
1059921959	20220824	202208	2022	2022.6411											GOV	ADMINISTRATION						GOV			0	192	192	19	4	-9.5	3	1	3	-2.89532293986637	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824053000	http://idrw.org/pakistan-withdraws-15th-constitutional-amendment-bill-fails-to-give-provincial-status-to-pok/
1059921960	20220824	202208	2022	2022.6411											GOVMIL	DEFENCE MINIST						GOV	MIL		0	043	043	04	1	2.8	2	1	2	0	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824053000	http://idrw.org/indian-army-chief-gen-pande-to-visit-to-nepal-from-sep-4/
