1060001003	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA																		0	071	071	07	2	7.4	2	1	2	2.48550124275062	3	University Of Utah, Utah, United States	US	USUT	UT035	40.7649	-111.849	1446845	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824161500	https://cleantechnica.com/2022/08/24/enhanced-geothermal-technology-cracks-the-24-7-energy-code/
1060001004	20210824	202108	2021	2021.6411	USAEDU	UTAH	USA					EDU													0	071	071	07	2	7.4	2	1	2	2.48550124275062	3	University Of Utah, Utah, United States	US	USUT	UT035	40.7649	-111.849	1446845	0								3	University Of Utah, Utah, United States	US	USUT		40.7649	-111.849	1446845	20220824161500	https://cleantechnica.com/2022/08/24/enhanced-geothermal-technology-cracks-the-24-7-energy-code/
1060001005	20210824	202108	2021	2021.6411	USAEDU	UTAH	USA					EDU			USA	UNITED STATES	USA								0	071	071	07	2	7.4	2	1	2	2.48550124275062	3	University Of Utah, Utah, United States	US	USUT	UT035	40.7649	-111.849	1446845	3	University Of Utah, Utah, United States	US	USUT		40.7649	-111.849	1446845	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824161500	https://cleantechnica.com/2022/08/24/enhanced-geothermal-technology-cracks-the-24-7-energy-code/
1060001006	20220725	202207	2022	2022.5616											BUS	COMPANY						BUS			0	036	036	03	1	4.0	4	1	4	3.78071833648393	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20220824161500	https://www.cambridge-news.co.uk/news/local-news/peterborough-maths-prodigy-celebrates-achieving-24843582
1060001007	20220725	202207	2022	2022.5616	BUS	COMPANY						BUS													0	036	036	03	1	4.0	4	1	4	3.78071833648393	4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	0								4	Peterborough, Peterborough, United Kingdom	UK	UKK3	40098	52.5833	-0.25	-2605287	20220824161500	https://www.cambridge-news.co.uk/news/local-news/peterborough-maths-prodigy-celebrates-achieving-24843582
1060001008	20220725	202207	2022	2022.5616	GBRGOV	DOWNING STREET	GBR					GOV													1	0831	083	08	2	5.0	10	1	10	-1.13636363636364	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824161500	https://localnews8.com/news/national-world/2022/08/24/boris-johnson-visits-kyiv-on-ukraines-independence-day/
1060001009	20220725	202207	2022	2022.5616	GBRGOV	DOWNING STREET	GBR					GOV			UKR	UKRAINE	UKR								1	043	043	04	1	2.8	2	1	2	-1.13636363636364	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824161500	https://localnews8.com/news/national-world/2022/08/24/boris-johnson-visits-kyiv-on-ukraines-independence-day/
1060001010	20220725	202207	2022	2022.5616	RUS	RUSSIA	RUS								GOV	PRIME MINISTER						GOV			0	030	030	03	1	4.0	3	1	3	-3.11730926989335	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824161500	https://www.newstatesman.com/business/2022/08/ukraine-war-uk-cold-russian-sanctions
1060001011	20220725	202207	2022	2022.5616	UKR	UKRAINE	UKR								GBRGOV	DOWNING STREET	GBR					GOV			1	042	042	04	1	1.9	1	1	1	-1.13636363636364	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824161500	https://localnews8.com/news/national-world/2022/08/24/boris-johnson-visits-kyiv-on-ukraines-independence-day/
1060001012	20220725	202207	2022	2022.5616	UKR	UKRAINE	UKR								GBRGOV	DOWNING STREET	GBR					GOV			1	042	042	04	1	1.9	1	1	1	-1.13636363636364	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824161500	https://localnews8.com/news/national-world/2022/08/24/boris-johnson-visits-kyiv-on-ukraines-independence-day/
1060001013	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		1	114	114	11	3	-2.0	2	1	2	-7.21357850070721	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824161500	https://www.claimsjournal.com/news/national/2022/08/24/312341.htm
1060001014	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		1	114	114	11	3	-2.0	2	1	2	-7.21357850070721	1	China	CH	CH		35	105	CH	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	1	China	CH	CH		35	105	CH	20220824161500	https://www.claimsjournal.com/news/national/2022/08/24/312341.htm
1060001015	20220817	202208	2022	2022.6219	JUD	FEDERAL COURT						JUD			USA	PHOENIX	USA								1	173	173	17	4	-5.0	10	1	10	-7.83699059561129	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824161500	https://www.azcentral.com/story/news/local/phoenix-breaking/2022/08/24/phoenix-man-sentenced-5-years-probation-cyberstalking/7879541001/
1060001016	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	3	1	3	4.16666666666667	3	Monroe County, Florida, United States	US	USFL	FL087	25.3129	-80.9373	295759	0								3	Key West, Florida, United States	US	USFL		24.5557	-81.7826	294048	20220824161500	https://www.bloomberg.com/news/articles/2022-08-24/hemingway-fans-get-new-concourse-at-key-west-airport-muni-wise
1060001017	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA																		1	071	071	07	2	7.4	4	1	4	4.16666666666667	3	Monroe County, Florida, United States	US	USFL	FL087	25.3129	-80.9373	295759	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824161500	https://www.bloomberg.com/news/articles/2022-08-24/hemingway-fans-get-new-concourse-at-key-west-airport-muni-wise
1060001018	20220817	202208	2022	2022.6219	USA	FLORIDA	USA																		1	071	071	07	2	7.4	3	1	3	4.16666666666667	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								3	Key West, Florida, United States	US	USFL		24.5557	-81.7826	294048	20220824161500	https://www.bloomberg.com/news/articles/2022-08-24/hemingway-fans-get-new-concourse-at-key-west-airport-muni-wise
1060001019	20220817	202208	2022	2022.6219	USA	PHOENIX	USA								JUD	FEDERAL COURT						JUD			1	015	015	01	1	0.0	10	1	10	-7.83699059561129	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20220824161500	https://www.azcentral.com/story/news/local/phoenix-breaking/2022/08/24/phoenix-man-sentenced-5-years-probation-cyberstalking/7879541001/
1060001020	20220817	202208	2022	2022.6219	USALEG	WYOMING	USA					LEG													1	051	051	05	1	3.4	6	1	6	-0.94488188976378	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824161500	https://www.wyomingnews.com/news/local_news/deadline-approaching-to-file-for-k-12-college-board-seats/article_8e30ed54-2315-11ed-b8e2-a3e1a4f620c8.html
1060001021	20220823	202208	2022	2022.6384											CHN	PEARL RIVER	CHN								0	043	043	04	1	2.8	2	1	2	-0.98039215686275	0								3	Pearl River, Mississippi, United States	US	USMS		32.7835	-89.2278	675540	3	Pearl River, Mississippi, United States	US	USMS		32.7835	-89.2278	675540	20220824161500	https://yallpolitics.com/2022/08/24/wicker-thompson-host-briefings-on-flood-control-needs-in-mississippi-delta/
1060001022	20220823	202208	2022	2022.6384	CHN	PEARL RIVER	CHN																		0	042	042	04	1	1.9	2	1	2	-0.98039215686275	3	Pearl River, Mississippi, United States	US	USMS	MS099	32.7835	-89.2278	675540	0								3	Pearl River, Mississippi, United States	US	USMS		32.7835	-89.2278	675540	20220824161500	https://yallpolitics.com/2022/08/24/wicker-thompson-host-briefings-on-flood-control-needs-in-mississippi-delta/
1060001023	20220823	202208	2022	2022.6384	EDU	UNIVERSITY						EDU			CRM	CRIMINAL						CRM			1	051	051	05	1	3.4	1	1	1	-2.77777777777778	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20220824161500	https://newsroompanama.com/opinion/delays-not-advances-in-panama-press-freedom
1060001024	20220823	202208	2022	2022.6384	EDU	UNIVERSITY						EDU			CRM	CRIMINAL						CRM			1	173	173	17	4	-5.0	1	1	1	-2.77777777777778	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	1	Panama	PM	PM		9	-80	PM	20220824161500	https://newsroompanama.com/opinion/delays-not-advances-in-panama-press-freedom
1060001025	20220823	202208	2022	2022.6384	GOV	MINIST OF TOURISM						GOV			BUS	BUSINESS						BUS			1	013	013	01	1	0.4	10	1	10	-1.53061224489796	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20220824161500	http://radiojamaicanewsonline.com/local/the-bahamas-announces-update-to-cruise-arrival-covid-19-protocols
1060001026	20220823	202208	2022	2022.6384	JUD	FEDERAL COURT						JUD			MYS	MALAYSIA	MYS								0	173	173	17	4	-5.0	8	1	8	-3.96825396825397	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20220824161500	http://dailyexpress.com.my/news/198192/don-t-overreact-over-najib-going-to-jail-says-mat-sabu/
1060001027	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	051	051	05	1	3.4	10	1	10	2.47148288973384	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824161500	https://pmnewsnigeria.com/2022/08/24/rhapsody-of-realities-devotional-hits-7000-languages-hosts-reachoutworldlive-with-pastor-chris/
1060001028	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	036	036	03	1	4.0	6	1	6	1.33729569093611	0								3	Ridgewood, New Jersey, United States	US	USNJ	NJ003	40.9793	-74.1165	879689	3	Ridgewood, New Jersey, United States	US	USNJ	NJ003	40.9793	-74.1165	879689	20220824161500	https://nj1015.com/national-site-lists-njs-12-best-towns-see-if-yours-made-the-cut/
1060001029	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	036	036	03	1	4.0	4	1	4	1.33729569093611	0								3	Millburn, New York, United States	US	USNY	NY059	40.6473	-73.6079	979946	3	Ridgewood, New Jersey, United States	US	USNJ	NJ003	40.9793	-74.1165	879689	20220824161500	https://nj1015.com/national-site-lists-njs-12-best-towns-see-if-yours-made-the-cut/
1060001030	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	051	051	05	1	3.4	6	1	6	0.19455252918288	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824161500	https://wfuv.org/content/why-keeping-girls-school-good-strategy-cope-climate-change
1060001031	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			0	080	080	08	2	5.0	6	1	6	0.19455252918288	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824161500	https://wfuv.org/content/why-keeping-girls-school-good-strategy-cope-climate-change
1060001032	20220824	202208	2022	2022.6411											ARG	ARGENTINA	ARG								1	113	113	11	3	-2.0	4	1	4	-5.85365853658537	0								1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20220824161500	https://aldianews.com/en/politics/policy/cristina-kirchner-speaks-out
1060001033	20220824	202208	2022	2022.6411											ARM	ARMENIA	ARM								1	013	013	01	1	0.4	8	1	8	-0.62111801242236	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20220824161500	https://news.am/eng/news/717217.html
1060001034	20220824	202208	2022	2022.6411											AUSJUD	AUSTRALIA	AUS					JUD			1	190	190	19	4	-10.0	4	1	4	-5.12820512820513	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824161500	https://www.erienewsnow.com/story/47153659/lachlan-murdoch-sues-australian-outlet-over-article-linking-the-fox-news-dynasty-with-jan-6
1060001035	20220824	202208	2022	2022.6411											BEL	BELGIAN	BEL								1	042	042	04	1	1.9	8	1	8	1.88679245283018	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220824161500	https://www.birminghammail.co.uk/news/midlands-news/luxury-eurostar-tickets-paid-birmingham-24844805
1060001036	20220824	202208	2022	2022.6411											BEL	BELGIAN	BEL								1	042	042	04	1	1.9	2	1	2	1.88679245283018	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824161500	https://www.birminghammail.co.uk/news/midlands-news/luxury-eurostar-tickets-paid-birmingham-24844805
1060001037	20220824	202208	2022	2022.6411											BUS	BANK						BUS			1	046	046	04	1	7.0	6	1	6	1.6	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824161500	https://biztimes.com/building-synergy-through-her-leadership/
1060001038	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	020	020	02	1	3.0	4	1	4	-1.42566191446028	0								4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20220824161500	https://dailyhive.com/vancouver/lloyd-robertson-lisa-laflamme
1060001039	20220824	202208	2022	2022.6411											CAN	OTTAWA	CAN								0	036	036	03	1	4.0	2	1	2	-5.78512396694215	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220824161500	https://www.breitbart.com:443/europe/2022/08/24/trudeau-govt-suspends-funding-for-anti-hate-activist-after-antisemitic-posts-emerge/
1060001040	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	110	110	11	3	-2.0	4	1	4	-1.42566191446028	0								4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	4	Guelph, Ontario, Canada	CA	CA08	12688	43.55	-80.25	-565712	20220824161500	https://dailyhive.com/vancouver/lloyd-robertson-lisa-laflamme
1060001041	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								1	042	042	04	1	1.9	8	1	8	-1.52671755725191	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824161500	https://www.birminghammail.co.uk/black-country/crumbling-old-chinese-buffet-island-24843383
1060001042	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								0	050	050	05	1	3.5	2	1	2	-2.87292817679558	0								4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824161500	https://news.webindia123.com/news/Articles/World/20220824/3976377.html
1060001043	20220824	202208	2022	2022.6411											CHN	SHANGHAI	CHN								0	051	051	05	1	3.4	10	1	10	-4.47552447552447	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Huangpu, Guangdong, China	CH	CH30	13028	23.1114	113.453	6026331	20220824161500	https://www.theepochtimes.com/power-cuts-continue-in-china-amid-record-breaking-heat-wave-drought_4684166.html
1060001044	20220824	202208	2022	2022.6411											CHN	CHINESE	CHN								1	112	112	11	3	-2.0	10	1	10	-2.49110320284697	0								4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	4	Hainan, Hainan, China	CH	CH31	13072	18.9394	109.484	6025157	20220824161500	https://www.businessinsider.co.za/chinese-police-streamer-tizi-great-white-shark-2022-8
1060001045	20220824	202208	2022	2022.6411											CHREDU	CHRISTIAN				CHR		EDU			1	060	060	06	2	6.0	2	1	2	0.81168831168831	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824161500	https://www.foxnews.com/lifestyle/avoid-wokeness-parents-enroll-kids-catholic-school
1060001046	20220824	202208	2022	2022.6411											CHREDU	CHRISTIAN				CHR		EDU			1	190	190	19	4	-10.0	2	1	2	0.81168831168831	0								2	North Dakota, United States	US	USND		47.5362	-99.793	ND	2	North Dakota, United States	US	USND		47.5362	-99.793	ND	20220824161500	https://www.foxnews.com/lifestyle/avoid-wokeness-parents-enroll-kids-catholic-school
1060001047	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	010	010	01	1	0.0	2	1	2	-0.29455081001473	0								3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001048	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	010	010	01	1	0.0	1	1	1	-0.29455081001473	0								3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Niagara County, New York, United States	US	USNY		43.1667	-78.7664	974130	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001049	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	010	010	01	1	0.0	2	1	2	-0.29455081001473	0								3	Niagara County, New York, United States	US	USNY		43.1667	-78.7664	974130	3	Niagara County, New York, United States	US	USNY		43.1667	-78.7664	974130	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001050	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-0.29455081001473	0								3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	3	Hyde Park, New York, United States	US	USNY		41.7848	-73.9332	953559	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001051	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	020	020	02	1	3.0	1	1	1	-0.29455081001473	0								3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001052	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	020	020	02	1	3.0	2	1	2	-0.29455081001473	0								3	Niagara County, New York, United States	US	USNY		43.1667	-78.7664	974130	3	Lackawanna, New York, United States	US	USNY	NY029	42.8256	-78.8234	954863	20220824161500	https://www.stripes.com/veterans/2022-08-24/vandalized-bench-honoring-veterans-replaced-niagara-7090998.html
1060001053	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	040	040	04	1	1.0	2	1	2	-2.80612244897959	0								3	Butte County, California, United States	US	USCA		39.6499	-121.568	1675842	2	California, United States	US	USCA		36.17	-119.746	CA	20220824161500	https://www.mynspr.org/show/nspr-headlines/2022-08-24/chico-journalist-wins-police-records-north-complex-recovery-pg-e-power-outage
1060001054	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	040	040	04	1	1.0	1	1	1	-2.80612244897959	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824161500	https://www.mynspr.org/show/nspr-headlines/2022-08-24/chico-journalist-wins-police-records-north-complex-recovery-pg-e-power-outage
1060001055	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	042	042	04	1	1.9	1	1	1	-5.26849037487336	0								3	Hillsdale, Missouri, United States	US	USMO	MO189	38.6834	-90.284	756182	3	Hillsdale, Missouri, United States	US	USMO	MO189	38.6834	-90.284	756182	20220824161500	https://www.stltoday.com/news/local/crime-and-courts/cop-charged-with-manslaughter-in-2020-pursuit-that-killed-moline-acres-police-sergeant/article_8e7e51f0-44da-57e8-b955-511a3abe5327.html
1060001056	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	042	042	04	1	1.9	1	1	1	-5.26849037487336	0								3	Pagedale, Missouri, United States	US	USMO	MO189	38.6834	-90.3076	756495	3	Hillsdale, Missouri, United States	US	USMO	MO189	38.6834	-90.284	756182	20220824161500	https://www.stltoday.com/news/local/crime-and-courts/cop-charged-with-manslaughter-in-2020-pursuit-that-killed-moline-acres-police-sergeant/article_8e7e51f0-44da-57e8-b955-511a3abe5327.html
1060001057	20220824	202208	2022	2022.6411											COP	PRISON						COP			0	042	042	04	1	1.9	4	1	4	-6.41891891891892	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824161500	https://www.theepochtimes.com/judge-convicts-three-men-of-charges-from-jan-6-us-capitol-breach_4685632.html
1060001058	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	042	042	04	1	1.9	3	1	3	-5.26849037487336	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	3	Pagedale, Missouri, United States	US	USMO	MO189	38.6834	-90.3076	756495	20220824161500	https://www.stltoday.com/news/local/crime-and-courts/cop-charged-with-manslaughter-in-2020-pursuit-that-killed-moline-acres-police-sergeant/article_8e7e51f0-44da-57e8-b955-511a3abe5327.html
1060001059	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			1	043	043	04	1	2.8	5	1	5	-0.98039215686275	0								3	Pearl River, Mississippi, United States	US	USMS		32.7835	-89.2278	675540	3	Pearl River, Mississippi, United States	US	USMS		32.7835	-89.2278	675540	20220824161500	https://yallpolitics.com/2022/08/24/wicker-thompson-host-briefings-on-flood-control-needs-in-mississippi-delta/
1060001060	20220824	202208	2022	2022.6411											CVL	CITIZEN						CVL			1	0841	084	08	2	7.0	5	1	5	-6.39269406392694	0								0								0								20220824161500	https://tucson.com/news/local/crime-and-courts/douglas-border-patrol-agents-save-man-from-overdosing/article_13739402-23c1-11ed-a193-17c64bbc6810.html
