1060005353	20210824	202108	2021	2021.6411											IGOSEA	MEKONG RIVER COMMISSION	SEA					IGO			0	036	036	03	1	4.0	2	1	2	1.53944836433611	0								4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005354	20210824	202108	2021	2021.6411											VNM	VIETNAM	VNM								0	036	036	03	1	4.0	2	1	2	1.53944836433611	0								4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005355	20210824	202108	2021	2021.6411											VNM	VIETNAM	VNM								0	036	036	03	1	4.0	6	1	6	1.53944836433611	0								4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005356	20210824	202108	2021	2021.6411	BRA	BRAZIL	BRA								USA	UNITED STATES	USA								1	186	186	18	4	-10.0	4	1	4	1.51515151515151	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	1	United States	US	US		39.828175	-98.5795	US	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20220824164500	https://www.bnnbloomberg.ca/brazil-steel-demand-may-double-within-decade-arcelormittal-says-1.1809927
1060005357	20210824	202108	2021	2021.6411	IGOSEA	MEKONG RIVER COMMISSION	SEA					IGO													0	036	036	03	1	4.0	2	1	2	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005358	20210824	202108	2021	2021.6411	IGOSEA	MEKONG RIVER COMMISSION	SEA					IGO			USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005359	20210824	202108	2021	2021.6411	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	129	129	12	3	-5.0	4	1	4	-3.38983050847458	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824164500	https://afn.net/education/2022/08/24/official-pa-web-page-promoting-propaganda/
1060005360	20210824	202108	2021	2021.6411	USAGOV	NASA	USA					GOV													1	0214	021	02	1	3.4	10	1	10	0.221729490022173	0								0								0								20220824164500	https://www.space.com/uranus-orbiter-probe-mission-timeline
1060005361	20210824	202108	2021	2021.6411	VNM	VIETNAM	VNM																		0	036	036	03	1	4.0	2	1	2	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	0								4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005362	20210824	202108	2021	2021.6411	VNM	VIETNAM	VNM																		0	036	036	03	1	4.0	6	1	6	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005363	20210824	202108	2021	2021.6411	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005364	20210824	202108	2021	2021.6411	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	036	036	03	1	4.0	2	1	2	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005365	20210824	202108	2021	2021.6411	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	1.53944836433611	4	Mekong River, Vietnam (general), Vietnam, Republic Of	VM	VM00	32660	10.25	105.917	-3721425	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	20220824164500	https://federalnewsnetwork.com/army/2022/08/two-american-generals-talk-about-the-sister-rivers-agreement-with-vietnam-laos-and-cambodia/
1060005366	20220725	202207	2022	2022.5616	USA	BOSTON	USA								EDU	SCHOOL						EDU			0	036	036	03	1	4.0	9	1	9	-4.24107142857143	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824164500	https://www.dotnews.com/2022/teen-accused-attacking-henderson-principal-upgraded-adult-status
1060005367	20220725	202207	2022	2022.5616	USA	BOSTON	USA								EDU	SCHOOL						EDU			0	084	084	08	2	7.0	9	1	9	-4.24107142857143	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824164500	https://www.dotnews.com/2022/teen-accused-attacking-henderson-principal-upgraded-adult-status
1060005368	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			USA	AMERICAN	USA								0	010	010	01	1	0.0	2	1	2	-1.2636899747262	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824164500	https://www.bnnbloomberg.ca/demings-will-tout-police-career-in-bid-to-flip-florida-senate-seat-oust-rubio-1.1809890
1060005369	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			USA	AMERICAN	USA								0	010	010	01	1	0.0	8	1	8	-1.2636899747262	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824164500	https://www.bnnbloomberg.ca/demings-will-tout-police-career-in-bid-to-flip-florida-senate-seat-oust-rubio-1.1809890
1060005370	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	-1.2636899747262	3	University Of North Florida, Florida, United States	US	USFL	FL031	30.2697	-81.5073	299747	3	University Of North Florida, Florida, United States	US	USFL		30.2697	-81.5073	299747	3	University Of North Florida, Florida, United States	US	USFL		30.2697	-81.5073	299747	20220824164500	https://www.bnnbloomberg.ca/demings-will-tout-police-career-in-bid-to-flip-florida-senate-seat-oust-rubio-1.1809890
1060005371	20220725	202207	2022	2022.5616	USAGOV	JOE BIDEN	USA					GOV			USA	AMERICAN	USA								0	020	020	02	1	3.0	1	1	1	-1.2636899747262	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824164500	https://www.bnnbloomberg.ca/demings-will-tout-police-career-in-bid-to-flip-florida-senate-seat-oust-rubio-1.1809890
