1059925060	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			1	057	057	05	1	8.0	10	1	10	2.75590551181102	0								4	Nagapattinam, Tamil Nadu, India	IN	IN25	70247	10.7667	79.8333	-2105316	4	Nagapattinam, Tamil Nadu, India	IN	IN25	70247	10.7667	79.8333	-2105316	20220824060000	https://www.business-standard.com/article/news-cm/adani-enterprises-ndtv-maruti-suzuki-india-cpcl-in-focus-122082400153_1.html
1059925061	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	100	100	10	3	-5.0	10	1	10	-1.04712041884816	0								4	Dong Nai, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	32351	18.1	106.333	-3713398	4	Dong Nai, Tinh Ha Tinh, Vietnam, Republic Of	VM	VM52	32351	18.1	106.333	-3713398	20220824060000	https://english.vov.vn/en/economy/vietnams-animal-feed-imports-jump-to-us31-billion-post965378.vov
1059925062	20220824	202208	2022	2022.6411											CAN	CANADA	CAN								1	042	042	04	1	1.9	8	1	8	-7.37327188940092	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220824060000	https://www.cornwallseawaynews.com/ontario-news/border-agents-make-arrest-in-alleged-jet-ski-human-smuggling-attempt-from-canada/
1059925063	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								1	110	110	11	3	-2.0	2	1	2	-0.994368180218234	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824060000	https://news.yahoo.com/ups-driver-crashes-cali-grill-051737214.html
1059925064	20220824	202208	2022	2022.6411											CHE	SWITZERLAND	CHE								1	190	190	19	4	-10.0	4	1	4	-0.994368180218234	0								4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824060000	https://news.yahoo.com/ups-driver-crashes-cali-grill-051737214.html
1059925065	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	042	042	04	1	1.9	10	5	10	-7.0430927549838	0								4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20220824060000	https://apnews.com/article/storms-china-asia-hong-kong-philippines-aa7105fc1e8a7113b262103f42b4a4d6
1059925066	20220824	202208	2022	2022.6411											CHN	CHINA	CHN								1	170	170	17	4	-7.0	10	1	10	-4.86322188449848	0								4	Tang Yong, Guangdong, China	CH	CH30	13057	22.066	110.378	10301432	4	Tang Yong, Guangdong, China	CH	CH30	13057	22.066	110.378	10301432	20220824060000	https://www.ibtimes.com/china-probes-state-property-firm-execs-serious-violations-3605119
1059925067	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					0	045	045	04	1	5.0	5	1	5	0.77452667814114	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20220824060000	https://www.timesleader.net/news/first-person-project-puts-faces-with-names-of-vietnam-fallen/article_fb5417b6-34c7-50e0-a4df-cd107a5a1cd9.html
1059925068	20220824	202208	2022	2022.6411											CHRCTH	CATHOLIC				CHR	CTH				1	070	070	07	2	7.0	10	1	10	3.23624595469256	0								0								0								20220824060000	https://www.gisborneherald.co.nz/local-news/20220824/pre-school-idea-now-a-reality-with-stella-maris/
1059925069	20220824	202208	2022	2022.6411											CHROFF032	UNITARIAN				CHR					0	042	042	04	1	1.9	2	1	2	-2.12201591511937	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20220824060000	https://www.telegram.com/story/news/2022/08/23/state-senate-candidates-petty-kennedy-tackle-state-municipal-issues-worcester-forum/7866189001/
1059925070	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	020	020	02	1	3.0	10	1	10	-4.58715596330275	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20220824060000	https://www.dawn.com/news/1706471/remand-of-accused-extended-in-faisalabad-students-assault-case
1059925071	20220824	202208	2022	2022.6411											COP	DEPUTIES						COP			1	042	042	04	1	1.9	5	1	5	-3.11475409836066	0								3	Putnam County, Florida, United States	US	USFL		29.6669	-81.7493	306910	3	Putnam County, Florida, United States	US	USFL		29.6669	-81.7493	306910	20220824060000	http://www.msn.com/en-us/news/us/a-rural-florida-postal-worker-died-after-being-attacked-by-5-dogs-when-her-vehicle-broke-down-officials-say/ar-AA111uTe
1059925072	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	043	043	04	1	2.8	2	1	2	-0.46948356807511	0								4	Mount Druitt, New South Wales, Australia	AS	AS02	5068	-33.7667	150.817	-1589270	4	Mount Druitt, New South Wales, Australia	AS	AS02	5068	-33.7667	150.817	-1589270	20220824060000	https://www.miragenews.com/police-appeal-to-locate-missing-teen-mount-842175/
1059925073	20220824	202208	2022	2022.6411											COP	POLICE						COP			0	0841	084	08	2	7.0	10	1	10	-4.58715596330275	0								4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20220824060000	https://www.dawn.com/news/1706471/remand-of-accused-extended-in-faisalabad-students-assault-case
1059925074	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			0	040	040	04	1	1.0	10	1	10	2.62529832935561	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824060000	https://www.miragenews.com/new-manly-surf-lifesaving-club-step-closer-with-842137/
1059925075	20220824	202208	2022	2022.6411											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	5	1	5	-2.12201591511937	0								3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	3	Worcester, Massachusetts, United States	US	USMA	MA027	42.2626	-71.8023	617867	20220824060000	https://www.telegram.com/story/news/2022/08/23/state-senate-candidates-petty-kennedy-tackle-state-municipal-issues-worcester-forum/7866189001/
1059925076	20220824	202208	2022	2022.6411											EDU	COLLEGE						EDU			0	043	043	04	1	2.8	10	1	10	-0.81541882876205	0								4	Sutton Park, Birmingham, United Kingdom	UK	UKA7	40136	52.5667	-1.83333	-2609179	4	Sutton Park, Birmingham, United Kingdom	UK	UKA7	40136	52.5667	-1.83333	-2609179	20220824060000	https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/family-say-nothing-can-fill-7501086
1059925077	20220824	202208	2022	2022.6411											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	6	1	6	0.14044943820225	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824060000	https://www.theshorthorn.com/life_and_entertainment/back-to-traditions-maverick-in-person-events-return-post-covid/article_d46bac0a-225c-11ed-b3e0-1b815ffbee0f.html
1059925078	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	043	043	04	1	2.8	6	1	6	-0.81541882876205	0								4	Driffield, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	54	-0.433333	-2597501	4	Driffield, East Riding of Yorkshire, United Kingdom	UK	UKE1	40123	54	-0.433333	-2597501	20220824060000	https://www.hulldailymail.co.uk/news/hull-east-yorkshire-news/family-say-nothing-can-fill-7501086
1059925079	20220824	202208	2022	2022.6411											GBR	LONDON	GBR								0	080	080	08	2	5.0	8	1	8	-4.96760259179266	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824060000	https://www.dawn.com/news/1706518/fawad-slams-punjab-kp-govt-failure-to-tackle-coalition-tactics
1059925080	20220824	202208	2022	2022.6411											GBR	LONDON	GBR								0	080	080	08	2	5.0	2	1	2	-4.96760259179266	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824060000	https://www.dawn.com/news/1706518/fawad-slams-punjab-kp-govt-failure-to-tackle-coalition-tactics
1059925081	20220824	202208	2022	2022.6411											GOV	PRIME MINISTER						GOV			1	014	014	01	1	0.0	10	1	10	5.71428571428572	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824060000	https://www.indiancooperative.com/from-states/iffco-npc-join-hands-to-promote-innovation-in-co-ops/
1059925082	20220824	202208	2022	2022.6411											GOV	GOVERNOR						GOV			1	036	036	03	1	4.0	5	1	5	2.53164556962025	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20220824060000	https://www.decaturdaily.com/news/other_news/state_capital/ivey-tells-reporters-she-has-a-clean-bill-of-health/article_2a11b703-ff8b-54ca-b61a-c4416aa94acc.html
1059925083	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	5	1	5	-3.03030303030303	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824060000	https://www.hulldailymail.co.uk/news/cost-of-living/six-million-disabled-people-150-7497585
1059925084	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	10	1	10	-2.12201591511937	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220824060000	https://www.telegram.com/story/news/2022/08/23/state-senate-candidates-petty-kennedy-tackle-state-municipal-issues-worcester-forum/7866189001/
1059925085	20220824	202208	2022	2022.6411											GOV	MAYOR						GOV			1	043	043	04	1	2.8	3	1	3	0.62111801242236	0								3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	3	Leon County, Florida, United States	US	USFL		30.4946	-84.2082	306916	20220824060000	https://www.wtxl.com/news/election-2022/dailey-dozier-heading-for-runoff-in-tallahassee-mayors-race-cox-matlow-proctor-to-secure-re-election
1059925086	20220824	202208	2022	2022.6411											GOV	PLANNING COMMISSION						GOV			0	046	046	04	1	7.0	2	1	2	2.82258064516129	0								3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	3	Frederick County, Maryland, United States	US	USMD		39.4668	-77.3997	1711211	20220824060000	https://www.fredericknewspost.com/news/politics_and_government/levels_of_government/county/council/owner-of-sugarloaf-considers-rescinding-public-access/article_bc156028-99dc-5ca4-9520-46767d2961fd.html
1059925087	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			1	181	181	18	4	-9.0	10	1	10	-4.84261501210653	0								0								0								20220824060000	https://www.easternnewmexiconews.com/story/2022/08/24/voices/opinion-government-not-worth-trade-off/172669.html
1059925088	20220824	202208	2022	2022.6411											IND	PATNA	IND								0	042	042	04	1	1.9	2	1	2	-0.24813895781638	0								4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20220824060000	https://www.thehindu.com/news/national/other-states/cbi-raids-residences-of-rjd-leaders-close-to-lalus-family/article65804344.ece
1059925089	20220824	202208	2022	2022.6411											IND	DELHI	IND								0	042	042	04	1	1.9	4	1	4	4.00562192550948	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824060000	http://www.padovanews.it/2022/08/24/smart-energy-market-size-is-projected-to-reach-usd-343-10-billion-by-2030-growing-at-a-cagr-of-10-2-straits-research/
1059925090	20220824	202208	2022	2022.6411											IND	KARNATAKA	IND								1	042	042	04	1	1.9	4	1	4	-2.46913580246914	0								4	Kodlipet, Karnataka, India	IN	IN19	17689	12.8	75.8833	-2101171	4	Kodlipet, Karnataka, India	IN	IN19	17689	12.8	75.8833	-2101171	20220824060000	https://www.indiatvnews.com/news/india/siddaramaiah-meat-controversy-non-veg-food-before-temple-karnataka-kodagu-congress-protest-bjp-allegation-2022-08-24-802506
1059925091	20220824	202208	2022	2022.6411											IND	PATNA	IND								0	042	042	04	1	1.9	4	1	4	-0.24813895781638	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20220824060000	https://www.thehindu.com/news/national/other-states/cbi-raids-residences-of-rjd-leaders-close-to-lalus-family/article65804344.ece
1059925092	20220824	202208	2022	2022.6411											IND	PATNA	IND								0	051	051	05	1	3.4	6	1	6	-0.24813895781638	0								4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	4	Patna, Bihar, India	IN	IN34	17632	25.6	85.1167	-2107500	20220824060000	https://www.thehindu.com/news/national/other-states/cbi-raids-residences-of-rjd-leaders-close-to-lalus-family/article65804344.ece
1059925093	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								1	040	040	04	1	1.0	5	1	5	0.2375296912114	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220824060000	https://www.afr.com/politics/federal/too-premature-for-japan-to-join-aukus-experts-20220824-p5bcb9
1059925094	20220824	202208	2022	2022.6411											JPN	JAPAN	JPN								1	051	051	05	1	3.4	5	1	5	0.2375296912114	0								4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20220824060000	https://www.afr.com/politics/federal/too-premature-for-japan-to-join-aukus-experts-20220824-p5bcb9
1059925095	20220824	202208	2022	2022.6411											JPN	SAGA	JPN								1	190	190	19	4	-10.0	6	1	6	-1.40997830802603	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824060000	https://www.huffpost.com/entry/jerry-nadler-wins-new-york-12th-primary_n_6305433fe4b0f7df9bb4a0d0
1059925096	20220824	202208	2022	2022.6411											JUD	JUDGE						JUD			1	043	043	04	1	2.8	3	1	3	-5.73248407643312	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824060000	https://www.wionews.com/south-asia/islamabad-court-summons-former-pm-imran-khan-in-contempt-case-on-august-31-509646
1059925097	20220824	202208	2022	2022.6411											LAB	UNIONS						LAB			1	046	046	04	1	7.0	10	1	10	1.3953488372093	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824060000	https://timesofindia.indiatimes.com/business/india-business/performance-linked-wage-revision-for-psu-insurers/articleshow/93741227.cms
1059925098	20220824	202208	2022	2022.6411											LTU	VILNIUS	LTU								1	042	042	04	1	1.9	10	1	10	-2.42130750605327	0								4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	20220824060000	https://www.politico.eu/newsletter/brussels-playbook/6-months-of-war-greek-spy-scandal-returns-finns-go-bare/
1059925099	20220824	202208	2022	2022.6411											MMR	MYANMAR	MMR								1	051	051	05	1	3.4	6	1	6	-1.16279069767442	0								4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	4	Aung Hlaing, Ayeyarwady, Myanmar	BM	BM03	41780	15.7667	94.9833	-440327	20220824060000	https://www.entornointeligente.com/myanmar-extends-state-of-emergency-for-six-months/
1059925100	20220824	202208	2022	2022.6411											MMR	MYANMAR	MMR								1	051	051	05	1	3.4	4	1	4	-1.16279069767442	0								4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	4	Yangon, Yangon, Myanmar	BM	BM17	41840	16.8053	96.1561	-440623	20220824060000	https://www.entornointeligente.com/myanmar-extends-state-of-emergency-for-six-months/
1059925101	20220824	202208	2022	2022.6411											MNCUSA	FORD MOTOR	USA					MNC			1	190	190	19	4	-10.0	2	1	2	-3.05343511450382	0								3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220824060000	https://www.birminghamstar.com/news/272663901/us-governor-of-indiana-joins-list-of-officials-visiting-indiana
1059925102	20220824	202208	2022	2022.6411											MNCUSA	FORD MOTOR	USA					MNC			1	190	190	19	4	-10.0	2	1	2	-3.05343511450382	0								1	Ireland	EI	EI		53	-8	EI	3	Miami, Florida, United States	US	USFL	FL086	25.7743	-80.1937	295004	20220824060000	https://www.birminghamstar.com/news/272663901/us-governor-of-indiana-joins-list-of-officials-visiting-indiana
1059925103	20220824	202208	2022	2022.6411											NGA	NIGERIA	NGA								1	020	020	02	1	3.0	1	1	1	-1.47275405007364	0								4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	20220824060000	https://www.thisdaylive.com/index.php/2022/08/24/senator-denies-asking-tinubu-to-jettison-buharis-policies/
1059925104	20220824	202208	2022	2022.6411											NGOHLHIRC	ICRC		IRC				NGO	HLH		1	040	040	04	1	1.0	8	1	8	2.63157894736842	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20220824060000	https://saudigazette.com.sa/article/624203
1059925105	20220824	202208	2022	2022.6411											OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	5	1	5	-2.78810408921933	0								4	Balsamand, Madhya Pradesh, India	IN	IN35	70170	21.8	75.1833	-2089983	4	Balsamand, Madhya Pradesh, India	IN	IN35	70170	21.8	75.1833	-2089983	20220824060000	https://timesofindia.indiatimes.com/tv/news/hindi/bjps-media-savvy-celebrity-sonali-phogat-will-be-remembered-for-mein-kisi-se-nahin-darti/articleshow/93743875.cms
1059925106	20220824	202208	2022	2022.6411											OPP	ACTIVIST						OPP			1	040	040	04	1	1.0	2	1	2	-2.78810408921933	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20220824060000	https://timesofindia.indiatimes.com/tv/news/hindi/bjps-media-savvy-celebrity-sonali-phogat-will-be-remembered-for-mein-kisi-se-nahin-darti/articleshow/93743875.cms
1059925107	20220824	202208	2022	2022.6411											PAK	ISLAMABAD	PAK								1	080	080	08	2	5.0	6	1	6	-4.96760259179266	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824060000	https://www.dawn.com/news/1706518/fawad-slams-punjab-kp-govt-failure-to-tackle-coalition-tactics
1059925108	20220824	202208	2022	2022.6411											PAK	ISLAMABAD	PAK								1	080	080	08	2	5.0	4	1	4	-4.96760259179266	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824060000	https://www.dawn.com/news/1706518/fawad-slams-punjab-kp-govt-failure-to-tackle-coalition-tactics
1059925109	20220824	202208	2022	2022.6411											PAK	PAKISTAN	PAK								1	081	081	08	2	5.0	2	1	2	-5.92734225621415	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220824060000	https://www.dawn.com/news/1706523/sc-grants-bail-to-christian-worker-in-blasphemy-case
1059925110	20220824	202208	2022	2022.6411											PAKJUD	LAHORE	PAK					JUD			1	081	081	08	2	5.0	6	1	6	-5.92734225621415	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220824060000	https://www.dawn.com/news/1706523/sc-grants-bail-to-christian-worker-in-blasphemy-case
1059925111	20220824	202208	2022	2022.6411											PAKJUD	LAHORE	PAK					JUD			1	120	120	12	3	-4.0	6	1	6	-5.92734225621415	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220824060000	https://www.dawn.com/news/1706523/sc-grants-bail-to-christian-worker-in-blasphemy-case
1059925112	20220824	202208	2022	2022.6411											PAKMIL	PAKISTAN	PAK					MIL			1	043	043	04	1	2.8	1	1	1	-8.09968847352024	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20220824060000	https://www.rnz.co.nz/news/world/473425/india-sacks-officers-for-accidentally-firing-missile-into-pakistan
1059925113	20220824	202208	2022	2022.6411											RUS	RUSSIA	RUS								0	061	061	06	2	6.4	10	1	10	-3.4274193548387	0								4	Norilsk, Krasnoyarskiy Kray, Russia	RS	RS91	25103	69.3535	88.2027	-2967687	4	Norilsk, Krasnoyarskiy Kray, Russia	RS	RS91	25103	69.3535	88.2027	-2967687	20220824060000	https://agmetalminer.com/mmwp/russian-sanctions-lme-puts-a-stop-on-russian-and-belarusian-nickel-draft-please-do-not-edit/
1059925114	20220824	202208	2022	2022.6411											UKR	UKRAINE	UKR								0	0841	084	08	2	7.0	5	1	5	-7.59668508287293	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824060000	https://www.ibtimes.com/russian-rockets-hit-kyiv-un-chief-visits-besieged-mariupol-main-target-3489292
1059925115	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	014	014	01	1	0.0	4	1	4	2.81437125748503	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824060000	https://www.iberkshires.com/story/69222/Tyler-Street-Firehouse-Gets-Kaleidoscope-Project-Treatment.html%20class=
1059925116	20220824	202208	2022	2022.6411											USA	THE US	USA								0	036	036	03	1	4.0	2	1	2	-0.27322404371584	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	1	Iran	IR	IR		32	53	IR	20220824060000	https://www.laprensalatina.com/us-assures-israel-of-steadfast-commitment-to-defense-against-iran/
1059925117	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	-1.40997830802603	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220824060000	https://www.huffpost.com/entry/jerry-nadler-wins-new-york-12th-primary_n_6305433fe4b0f7df9bb4a0d0
