1059907676	20220725	202207	2022	2022.5616	DEU	FRANKFORT	DEU																		1	060	060	06	2	6.0	3	1	3	2.73972602739726	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.wnky.com/beshear-calls-special-session-to-help-eastern-kentucky/
1059907677	20220725	202207	2022	2022.5616	GOV	ADMINISTRATION						GOV													1	040	040	04	1	1.0	6	1	6	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907678	20220725	202207	2022	2022.5616	GOV	ADMINISTRATION						GOV													1	060	060	06	2	6.0	6	1	6	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907679	20220725	202207	2022	2022.5616	GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS												0	114	114	11	3	-2.0	6	1	6	-6.14272809394761	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824024500	https://www.latimes.com/business/technology/story/2022-08-23/musk-suit-gets-a-potential-boost-from-twitter-whistleblower
1059907680	20220725	202207	2022	2022.5616	LEG	LAWMAKER						LEG			USAGOV	UNITED STATES	USA					GOV			1	040	040	04	1	1.0	2	1	2	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907681	20220725	202207	2022	2022.5616	LEG	LAWMAKER						LEG			USAGOV	UNITED STATES	USA					GOV			1	060	060	06	2	6.0	2	1	2	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907682	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								DEU	FRANKFORT	DEU								1	060	060	06	2	6.0	2	1	2	2.73972602739726	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.wnky.com/beshear-calls-special-session-to-help-eastern-kentucky/
1059907683	20220725	202207	2022	2022.5616	USA	UNITED STATES	USA								GOVBUS	SECURITIES AND EXCHANGE COMMISSION						GOV	BUS		0	114	114	11	3	-2.0	4	1	4	-6.14272809394761	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824024500	https://www.latimes.com/business/technology/story/2022-08-23/musk-suit-gets-a-potential-boost-from-twitter-whistleblower
1059907684	20220725	202207	2022	2022.5616	USAGOV	UNITED STATES	USA					GOV													1	040	040	04	1	1.0	2	1	2	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907685	20220725	202207	2022	2022.5616	USAGOV	UNITED STATES	USA					GOV													1	060	060	06	2	6.0	2	1	2	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907686	20220725	202207	2022	2022.5616	USAGOV	UNITED STATES	USA					GOV			LEG	LAWMAKER						LEG			1	040	040	04	1	1.0	2	1	2	-0.30441400304414	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824024500	https://www.bgdailynews.com/news/state/beshear-calls-special-session-to-take-up-flood-relief/article_c9f5e8bf-93b3-5142-9ed6-819e53ab2bed.html
1059907687	20220817	202208	2022	2022.6219	CHN	BEIJING	CHN																		1	070	070	07	2	7.0	8	1	8	-1.47710487444609	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20220824024500	https://www.brisbanetimes.com.au/world/asia/wong-heads-to-dili-as-east-timor-plays-china-card-on-offshore-gas-20220824-p5bca5.html
1059907688	20220817	202208	2022	2022.6219	EDU	SCHOOL						EDU													0	043	043	04	1	2.8	2	1	2	-1.43575017946877	3	San Antonio, Texas, United States	US	USTX	TX029	29.4241	-98.4936	1380951	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220824024500	https://www.mysanantonio.com/news/article/I-Don-t-Feel-Safe-Children-Fear-Going-Back-to-17391482.php
1059907689	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-6.3600782778865	3	Port Orchard, Washington, United States	US	USWA	WA035	47.5404	-122.636	1512580	3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	20220824024500	https://www.inman.com/2022/08/23/agent-pleads-guilty-for-capitol-riot-another-keeps-her-real-estate-license/
1059907690	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-6.3600782778865	3	Port Orchard, Washington, United States	US	USWA	WA035	47.5404	-122.636	1512580	3	Colleyville, Texas, United States	US	USTX	TX439	32.881	-97.155	1373161	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824024500	https://www.inman.com/2022/08/23/agent-pleads-guilty-for-capitol-riot-another-keeps-her-real-estate-license/
1059907691	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	3	1	3	-6.3600782778865	3	Port Orchard, Washington, United States	US	USWA	WA035	47.5404	-122.636	1512580	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220824024500	https://www.inman.com/2022/08/23/agent-pleads-guilty-for-capitol-riot-another-keeps-her-real-estate-license/
1059907692	20220817	202208	2022	2022.6219	USAELI	UNITED STATES	USA					ELI			USA	UNITED STATES	USA								0	051	051	05	1	3.4	1	1	1	-1.04384133611691	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824024500	https://www.breitbart.com/politics/2022/08/23/nadler-prevails-maloney-goes-down-in-new-york-democrat-dog-fight/
1059907693	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	4	1	4	-2.63157894736842	0								5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220824024500	https://www.thesouthafrican.com/news/load-reductions-implemented-wednesday-morning-find-your-schedule-here-breaking-news-latest-eskom-24-august-2022/
1059907694	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	4	1	4	-2.63157894736842	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	5	Free State, Free State, South Africa	SF	SF03	77365	-29	26	-1269735	20220824024500	https://www.thesouthafrican.com/news/load-reductions-implemented-wednesday-morning-find-your-schedule-here-breaking-news-latest-eskom-24-august-2022/
1059907695	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								0	100	100	10	3	-5.0	2	1	2	-2.63157894736842	0								4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	4	Tshwane, Limpopo, South Africa	SF	SF09	77345	-25.1797	28.1135	-1292416	20220824024500	https://www.thesouthafrican.com/news/load-reductions-implemented-wednesday-morning-find-your-schedule-here-breaking-news-latest-eskom-24-august-2022/
1059907696	20220824	202208	2022	2022.6411											AGO	ANGOLA	AGO								0	020	020	02	1	3.0	3	3	3	-1.30033460251529	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824024500	https://gazette.com/news/us-world/angolans-to-vote-in-tight-race-that-could-affect-pro-russia-ties/article_78a151a9-e436-5970-b03f-219ed969ea3a.html
1059907697	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	036	036	03	1	4.0	5	1	5	3.17460317460317	0								0								0								20220824024500	https://www.thedailystar.com/community/community_news/farm-news-aug-24-2022/article_1e64c5d2-232d-11ed-afe5-1bd813ce3f0b.html
1059907698	20220824	202208	2022	2022.6411											AGR	FARMER						AGR			1	042	042	04	1	1.9	5	1	5	3.17460317460317	0								0								0								20220824024500	https://www.thedailystar.com/community/community_news/farm-news-aug-24-2022/article_1e64c5d2-232d-11ed-afe5-1bd813ce3f0b.html
1059907699	20220824	202208	2022	2022.6411											AGR	FARM WORKER						AGR			1	043	043	04	1	2.8	10	1	10	-0.53333333333333	0								3	Walnut Grove, California, United States	US	USCA		38.2421	-121.512	1660121	3	Walnut Grove, California, United States	US	USCA		38.2421	-121.512	1660121	20220824024500	https://www.ksbw.com/article/farm-workers-head-to-state-capitol-on-day-21-of-march/40971134
1059907700	20220824	202208	2022	2022.6411											AGR	FARM WORKER						AGR			1	051	051	05	1	3.4	10	1	10	-0.53333333333333	0								3	Walnut Grove, California, United States	US	USCA		38.2421	-121.512	1660121	3	Walnut Grove, California, United States	US	USCA		38.2421	-121.512	1660121	20220824024500	https://www.ksbw.com/article/farm-workers-head-to-state-capitol-on-day-21-of-march/40971134
1059907701	20220824	202208	2022	2022.6411											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	4	1	4	2.8322440087146	0								4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	4	Yarra, New South Wales, Australia	AS	AS02	154641	-34.7833	149.633	-1611642	20220824024500	https://www.arnnet.com.au/article/700940/uts-ditches-oracle-support-for-rimini-street/
1059907702	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	2	1	2	-9.52380952380952	0								3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	3	Fairbanks, Alaska, United States	US	USAK	AK090	64.8378	-147.716	1401958	20220824024500	https://www.newsminer.com/news/local_news/fairbanks-man-pleads-guilty-to-wanton-waste-of-caribou/article_a450dffc-2245-11ed-aaac-077a6d7c391b.html
1059907703	20220824	202208	2022	2022.6411											CHR	CHRISTIAN				CHR					1	173	173	17	4	-5.0	1	1	1	-9.52380952380952	0								2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20220824024500	https://www.newsminer.com/news/local_news/fairbanks-man-pleads-guilty-to-wanton-waste-of-caribou/article_a450dffc-2245-11ed-aaac-077a6d7c391b.html
1059907704	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	043	043	04	1	2.8	10	1	10	-5	0								4	Victoria Point, Queensland, Australia	AS	AS04	5232	-27.5833	153.312	-1606942	4	Victoria Point, Queensland, Australia	AS	AS04	5232	-27.5833	153.312	-1606942	20220824024500	https://www.brisbanetimes.com.au/national/queensland/police-speak-to-man-after-partner-found-dead-on-bed-in-bayside-home-20220824-p5bcd2.html
1059907705	20220824	202208	2022	2022.6411											COP	POLICE						COP			1	0841	084	08	2	7.0	5	1	5	-7.17703349282297	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824024500	https://www.10news.com/news/national/police-investigate-two-possible-hate-crimes-as-new-york-antisemitic-incidents-hit-record-high
1059907706	20220824	202208	2022	2022.6411											COP	DEPUTIES						COP			1	112	112	11	3	-2.0	5	1	5	-4.93991989319092	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824024500	https://www.nytimes.com/2022/08/23/us/florida-mail-carrier-dog-attack.html
1059907707	20220824	202208	2022	2022.6411											CRM	CRIMINAL						CRM			1	042	042	04	1	1.9	6	1	6	-7.92838874680305	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824024500	https://www.4bc.com.au/ray-hadley-fights-for-pensioner-who-convicted-for-outing-paedophile/
1059907708	20220824	202208	2022	2022.6411											CRM	RUNNER						CRM			0	042	042	04	1	1.9	10	1	10	3.02325581395349	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824024500	https://www.mirror.co.uk/3am/celebrity-news/laura-whitmores-love-island-exit-27817327
1059907709	20220824	202208	2022	2022.6411											CRM	BANDIT						CRM			1	112	112	11	3	-2.0	3	1	3	-3.77358490566038	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824024500	https://www.4bc.com.au/bluey-voice-actors-hilarious-response-to-disney-ban/
1059907710	20220824	202208	2022	2022.6411											CUB	CUBA	CUB								0	040	040	04	1	1.0	4	1	4	1.55844155844156	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824024500	https://news.yahoo.com/parents-astros-alvarez-come-cuba-021706114.html
1059907711	20220824	202208	2022	2022.6411											CVL	RESIDENTS						CVL			0	014	014	01	1	0.0	3	1	3	-2.12765957446808	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20220824024500	https://www.cantonrep.com/story/news/2022/08/23/north-canton-council-awaits-attorneys-opinions-on-public-speaks-rule/65416440007/
1059907712	20220824	202208	2022	2022.6411											CVL	VOTER						CVL			0	020	020	02	1	3.0	5	1	5	-0.12345679012346	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824024500	http://www.bancroftthisweek.com/political-animal-awareness/
1059907713	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	010	010	01	1	0.0	10	1	10	4.5774647887324	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824024500	https://www.hawaii.edu/news/2022/08/23/native-hawaiian-mental-health-program/
1059907714	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	1.52046783625731	0								1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20220824024500	https://www.sunlive.co.nz/news/301170-mokoroa-point-school-on-mission-to-add-macron.html
1059907715	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	030	030	03	1	4.0	5	1	5	-1.43575017946877	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220824024500	https://www.mysanantonio.com/news/article/I-Don-t-Feel-Safe-Children-Fear-Going-Back-to-17391482.php
1059907716	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	5	1	5	-1.43575017946877	0								3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	3	San Antonio, Texas, United States	US	USTX		29.4241	-98.4936	1380951	20220824024500	https://www.mysanantonio.com/news/article/I-Don-t-Feel-Safe-Children-Fear-Going-Back-to-17391482.php
1059907717	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	2	1	2	4.296875	0								3	Dyersburg High School, Tennessee, United States	US	USTN		36.0551	-89.3848	1309793	3	Dyersburg High School, Tennessee, United States	US	USTN		36.0551	-89.3848	1309793	20220824024500	https://www.wbbjtv.com/2022/08/23/ut-president-travels-to-spread-the-word-about-ut-promise/
1059907718	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	040	040	04	1	1.0	10	1	10	1.36986301369862	0								3	Wauwatosa, Wisconsin, United States	US	USWI	WI079	43.0495	-88.0076	1576335	3	Wauwatosa, Wisconsin, United States	US	USWI	WI079	43.0495	-88.0076	1576335	20220824024500	https://dailycaller.com/2022/08/23/wisconsin-school-board-person-vulva-sex-ed-curriculum/
1059907719	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	-1.43575017946877	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	20220824024500	https://www.mysanantonio.com/news/article/I-Don-t-Feel-Safe-Children-Fear-Going-Back-to-17391482.php
1059907720	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	4	1	4	-1.43575017946877	0								3	Texas Department Of Public Safety, Texas, United States	US	USTX		30.3263	-97.7242	1348410	3	Sandy Hook, Connecticut, United States	US	USCT		41.4201	-73.2821	210639	20220824024500	https://www.mysanantonio.com/news/article/I-Don-t-Feel-Safe-Children-Fear-Going-Back-to-17391482.php
1059907721	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	-0.42134831460674	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220824024500	https://leaderpost.com:443/news/local-news/new-tool-launched-to-help-teachers-talk-about-racism-hate-and-reconciliation-in-the-classroom/wcm/b4c02f1e-0259-4269-8d99-ab94f06301a8
1059907722	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	046	046	04	1	7.0	10	1	10	-0.42134831460674	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220824024500	https://leaderpost.com:443/news/local-news/new-tool-launched-to-help-teachers-talk-about-racism-hate-and-reconciliation-in-the-classroom/wcm/b4c02f1e-0259-4269-8d99-ab94f06301a8
1059907723	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	051	051	05	1	3.4	10	1	10	4.5774647887324	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824024500	https://www.hawaii.edu/news/2022/08/23/native-hawaiian-mental-health-program/
1059907724	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			1	193	193	19	4	-10.0	10	1	10	-8.73146622734761	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824024500	http://www.dailypress.com/news/crime/vp-nw-doyle-murder-trial-begins-20220823-q7dz4qjdlvemvnym5gcquwimfu-story.html
1059907725	20220824	202208	2022	2022.6411											EDUJUD	SCHOOL						EDU	JUD		0	173	173	17	4	-5.0	10	1	10	-4.26829268292683	0								3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	3	Fairfax County, Virginia, United States	US	USVA		38.8501	-77.3497	1480119	20220824024500	https://roanoke.com/news/state-and-regional/crime-and-courts/chesterfield-police-email-about-arrested-counselor-never-delivered-to-fairfax-schools/article_082da18d-9213-55b9-b93a-2cbe62f5eab2.html
1059907726	20220824	202208	2022	2022.6411											EGY	LUXOR	EGY								0	043	043	04	1	2.8	4	1	4	6.01092896174863	0								4	Karnak, Muhafazat al Uqsur, Egypt	EG	EG28	65984	25.7152	32.6524	-290357	4	Karnak, Muhafazat al Uqsur, Egypt	EG	EG28	65984	25.7152	32.6524	-290357	20220824024500	https://cruiseradio.net/viking-names-newest-nile-river-ship-egypt/
1059907727	20220824	202208	2022	2022.6411											EGY	CAIRO	EGY								0	046	046	04	1	7.0	7	1	7	0.91743119266055	0								4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20220824024500	https://english.ahram.org.eg/NewsContent/50/1201/473711/AlAhram-Weekly/Egypt/Ankara-and-Cairo-Mending-ties.aspx
1059907728	20220824	202208	2022	2022.6411											EGY	CAIRO	EGY								0	046	046	04	1	7.0	1	1	1	0.91743119266055	0								4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220824024500	https://english.ahram.org.eg/NewsContent/50/1201/473711/AlAhram-Weekly/Egypt/Ankara-and-Cairo-Mending-ties.aspx
1059907729	20220824	202208	2022	2022.6411											EUR	EUROPEAN	EUR								0	046	046	04	1	7.0	1	1	1	-1.30718954248366	0								1	Spain	SP	SP		40	-4	SP	1	France	FR	FR		46	2	FR	20220824024500	https://www.france24.com/en/live-news/20220823-christian-mother-guides-italy-s-far-right-to-brink-of-power
1059907730	20220824	202208	2022	2022.6411											EUR	EUROPEAN	EUR								0	046	046	04	1	7.0	1	1	1	-1.30718954248366	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824024500	https://www.france24.com/en/live-news/20220823-christian-mother-guides-italy-s-far-right-to-brink-of-power
1059907731	20220824	202208	2022	2022.6411											GBR	UNITED KINGDOM	GBR								0	042	042	04	1	1.9	24	2	12	-5.06849315068493	0								4	Folkestone, Kent, United Kingdom	UK	UKG5	40117	51.0833	1.18333	-2596358	4	Folkestone, Kent, United Kingdom	UK	UKG5	40117	51.0833	1.18333	-2596358	20220824024500	https://www.walesonline.co.uk/news/uk-news/eurotunnel-passengers-forced-leave-train-24837813
1059907732	20220824	202208	2022	2022.6411											GHA	GHANA	GHA								1	046	046	04	1	7.0	4	1	4	-2.66159695817491	0								4	Tamale, Northern, Ghana	GH	GH06	190725	9.40079	-0.839296	-2079197	4	Tamale, Northern, Ghana	GH	GH06	190725	9.40079	-0.839296	-2079197	20220824024500	https://peacefmonline.com/pages/politics/politics/202208/472852.php
1059907733	20220824	202208	2022	2022.6411											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	10	1	10	4.48877805486285	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20220824024500	https://www.thenews.com.pk/print/984925-cm-uae-envoy-agree-to-promote-economic-ties
