1059878797	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	020	020	02	1	3.0	2	1	2	-1.19047619047619	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220823223000	https://www.mediaite.com/politics/mitch-mcconnell-has-a-one-word-response-when-asked-about-trump-calling-his-wife-crazy/
1059878798	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	020	020	02	1	3.0	2	1	2	-1.19047619047619	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220823223000	https://www.mediaite.com/politics/mitch-mcconnell-has-a-one-word-response-when-asked-about-trump-calling-his-wife-crazy/
1059878799	20220816	202208	2022	2022.6192	USA	UTAH	USA								USAEDU	ARIZONA	USA					EDU			1	182	182	18	4	-9.5	4	1	4	-2.03252032520325	3	Zion National Park, Utah, United States	US	USUT	UT053	37.3	-113.051	1455157	3	Zion National Park, Utah, United States	US	USUT		37.3	-113.051	1455157	3	Zion National Park, Utah, United States	US	USUT		37.3	-113.051	1455157	20220823223000	https://tucson.com/news/local/missing-university-of-arizona-student-found-dead-in-zion-national-park/article_b75d7a96-232c-11ed-8072-cfc4d595e28c.html
1059878800	20220816	202208	2022	2022.6192	USA	UNITED STATES	USA								USAEDU	ARIZONA	USA					EDU			1	182	182	18	4	-9.5	2	1	2	-2.03252032520325	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Zion National Park, Utah, United States	US	USUT		37.3	-113.051	1455157	3	Zion National Park, Utah, United States	US	USUT		37.3	-113.051	1455157	20220823223000	https://tucson.com/news/local/missing-university-of-arizona-student-found-dead-in-zion-national-park/article_b75d7a96-232c-11ed-8072-cfc4d595e28c.html
1059878801	20220816	202208	2022	2022.6192	USA	UTAH	USA								USAEDU	ARIZONA	USA					EDU			1	182	182	18	4	-9.5	4	1	4	-2.03252032520325	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Zion National Park, Utah, United States	US	USUT		37.3	-113.051	1455157	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220823223000	https://tucson.com/news/local/missing-university-of-arizona-student-found-dead-in-zion-national-park/article_b75d7a96-232c-11ed-8072-cfc4d595e28c.html
1059878802	20220816	202208	2022	2022.6192	USACOP	UNITED STATES	USA					COP													0	180	180	18	4	-9.0	2	1	2	-6.51340996168583	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220823223000	https://journaltimes.com/news/local/crime-and-courts/sprawling-u-s-marshals-operation-includes-dozens-of-racine-area-arrests-authorities-say/article_19973a52-230b-11ed-8c0d-574b71d9fc24.html
1059878803	20220816	202208	2022	2022.6192	USACOP	UNITED STATES	USA					COP			USA	PENNSYLVANIA	USA								1	173	173	17	4	-5.0	8	1	8	-7.3469387755102	3	Allegheny County, Pennsylvania, United States	US	USPA	PA003	40.6253	-80.1251	1213657	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20220823223000	https://www.wesa.fm/courts-justice/2022-08-23/allegheny-county-jail-union-says-warden-retaliated-against-its-president-over-social-media-posts
1059878804	20220823	202208	2022	2022.6384											ARE	UNITED ARAB EMIRATES	ARE								1	080	080	08	2	5.0	4	1	4	0	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220823223000	https://www.realitytea.com/2022/08/23/sara-al-madani-chanel-ayan-never-owns-mistakes/
1059878805	20220823	202208	2022	2022.6384											BGD	BANGLADESH	BGD								1	061	061	06	2	6.4	2	1	2	0.354609929078014	0								4	Sylhet, Sylhet, Bangladesh	BG	BG86	5824	24.8967	91.8717	-2737987	5	Tripura, Tripura, India	IN	IN26	70256	24	92	-2113451	20220823223000	https://www.risingbd.com/english/national/news/88890
1059878806	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	6	1	6	3.92670157068063	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220823223000	https://www.raccoonvalleyradio.com/2022/08/23/greene-countys-sarah-stott-puts-mural-on-display-at-iowa-state-fair/
1059878807	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			0	036	036	03	1	4.0	10	1	10	-2.06766917293233	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20220823223000	https://businesstech.co.za/news/business-opinion/619281/south-africas-debt-needs-to-be-used-for-good-ceo/
1059878808	20220823	202208	2022	2022.6384											BUS	ENTREPRENEUR						BUS			1	057	057	05	1	8.0	1	1	1	2.97029702970297	0								3	Frederick Ayer Mansion, Massachusetts, United States	US	USMA		42.6476	-71.3287	606912	3	Frederick Ayer Mansion, Massachusetts, United States	US	USMA		42.6476	-71.3287	606912	20220823223000	https://uspolitics.einnews.com/pr_news/587399397/ayer-mansion-interior-study-report
1059878809	20220823	202208	2022	2022.6384											BUS	ENTREPRENEUR						BUS			1	057	057	05	1	8.0	1	1	1	2.97029702970297	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20220823223000	https://uspolitics.einnews.com/pr_news/587399397/ayer-mansion-interior-study-report
1059878810	20220823	202208	2022	2022.6384											BUS	INVESTOR						BUS			0	060	060	06	2	6.0	10	1	10	-2.81469898358092	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220823223000	http://www.msn.com/en-us/travel/news/why-tourism-in-hawaii-is-causing-natives-to-lose-their-homes/ar-AA1119uB
1059878811	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			0	100	100	10	3	-5.0	6	1	6	2.53082414016872	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220823223000	https://www.afr.com/life-and-luxury/fashion-and-style/we-don-t-need-more-e-commerce-head-of-multibillion-dollar-business-20220629-p5axon
1059878812	20220823	202208	2022	2022.6384											BUS	BUSINESS						BUS			0	100	100	10	3	-5.0	2	1	2	2.53082414016872	0								4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20220823223000	https://www.afr.com/life-and-luxury/fashion-and-style/we-don-t-need-more-e-commerce-head-of-multibillion-dollar-business-20220629-p5axon
1059878813	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								0	042	042	04	1	1.9	2	1	2	-0.77120822622108	0								4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	4	Prince Edward Island, Prince Edward Island, Canada	CA	CA09	12692	46.3333	-63.5	-571727	20220823223000	https://atlantic.ctvnews.ca/funding-shortfall-means-breakfast-club-of-canada-may-face-struggles-when-feeding-children-1.6039181
1059878814	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								1	042	042	04	1	1.9	10	1	10	-6.76156583629893	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220823223000	https://www.mbcradio.com/2022/08/dawn-walker-to-be-retuned-to-canada-to-face-charges
1059878815	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								0	112	112	11	3	-2.0	4	1	4	-4.23529411764706	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20220823223000	https://ottawasun.com/news/local-news/ottawa-trucker-jailed-in-florida-after-allegedly-trying-to-lure-13-year-old-girl-in-police-sting/wcm/4b3f99b6-dcd2-4d87-a6aa-985937b89716
1059878816	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								1	112	112	11	3	-2.0	10	1	10	-6.76156583629893	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220823223000	https://www.mbcradio.com/2022/08/dawn-walker-to-be-retuned-to-canada-to-face-charges
1059878817	20220823	202208	2022	2022.6384											CAN	CANADA	CAN								1	173	173	17	4	-5.0	2	1	2	-5.76070901033973	0								4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	4	Calgary, Alberta, Canada	CA	CA01	12549	51.0833	-114.083	-561990	20220823223000	https://calgaryherald.com:443/news/crime/betrayal-calgary-man-jailed-10-years-for-multimillion-dollar-ponzi-scheme
1059878818	20220823	202208	2022	2022.6384											CANGOV	CANADIAN	CAN					GOV			0	030	030	03	1	4.0	3	1	3	-6.76156583629893	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220823223000	https://www.mbcradio.com/2022/08/dawn-walker-to-be-retuned-to-canada-to-face-charges
1059878819	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	013	013	01	1	0.4	2	1	2	1.82232346241457	0								3	Valdosta, Georgia, United States	US	USGA	GA185	30.8327	-83.2785	324649	3	Valdosta, Georgia, United States	US	USGA	GA185	30.8327	-83.2785	324649	20220823223000	https://www.moultrieobserver.com/news/local_news/school-system-picks-gbi-agent-sean-edgar-as-director-of-school-safety/article_0e8b2950-232b-11ed-a3be-df9e285bebed.html
1059878820	20220823	202208	2022	2022.6384											COP	POLICE						COP			1	043	043	04	1	2.8	6	1	6	-2.65734265734265	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20220823223000	https://www.clevelandjewishnews.com/jta/louisville-jewish-community-hires-ex-officer-who-was-at-the-scene-of-breonna-taylor-killing/article_88e14bfa-abe8-5872-a7ef-5bf540496580.html
1059878821	20220823	202208	2022	2022.6384											COP	PRISON						COP			1	153	153	15	4	-7.2	10	1	10	-3.64583333333333	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220823223000	https://www.corrections1.com/products/mail-processing/articles/how-to-strike-a-balance-between-mail-security-and-prisoners-rights-Zrt6WFYUyWxxlN78/
1059878822	20220823	202208	2022	2022.6384											CVL	SETTLEMENT						CVL			1	030	030	03	1	4.0	2	1	2	-6.06060606060606	0								3	Orono, Maine, United States	US	USME	ME019	44.8831	-68.672	572773	3	Orono, Maine, United States	US	USME	ME019	44.8831	-68.672	572773	20220823223000	https://www.mainepublic.org/health/2022-08-23/federal-agency-will-pay-8-million-settlement-over-brewer-clinics-failure-to-report-child-abuse
1059878823	20220823	202208	2022	2022.6384											CVL	SETTLEMENT						CVL			1	036	036	03	1	4.0	2	1	2	-6.06060606060606	0								3	Eastern Maine Medical Center, Maine, United States	US	USME		44.8088	-68.7502	565729	3	Eastern Maine Medical Center, Maine, United States	US	USME		44.8088	-68.7502	565729	20220823223000	https://www.mainepublic.org/health/2022-08-23/federal-agency-will-pay-8-million-settlement-over-brewer-clinics-failure-to-report-child-abuse
1059878824	20220823	202208	2022	2022.6384											CVL	NATIONALS						CVL			1	043	043	04	1	2.8	1	1	1	-4.6195652173913	0								4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20220823223000	https://www.dailyrecord.co.uk/news/scottish-news/three-people-killed-horror-highlands-27816652
1059878825	20220823	202208	2022	2022.6384											CVL	NATIONALS						CVL			1	043	043	04	1	2.8	1	1	1	-4.6195652173913	0								1	India	IN	IN		20	77	IN	4	Leicester, Leicester, United Kingdom	UK	UKH4	40124	52.6333	-1.13333	-2600961	20220823223000	https://www.dailyrecord.co.uk/news/scottish-news/three-people-killed-horror-highlands-27816652
1059878826	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	052	052	05	1	3.5	10	1	10	0.21459227467811	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20220823223000	https://ajws.org/blog/shuttering-a-major-corporate-project-in-mexico-prodesc-scores-a-victory-for-indigenous-communities/
1059878827	20220823	202208	2022	2022.6384											CVL	NON RESIDENTS						CVL			0	060	060	06	2	6.0	10	1	10	-2.81469898358092	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220823223000	http://www.msn.com/en-us/travel/news/why-tourism-in-hawaii-is-causing-natives-to-lose-their-homes/ar-AA1119uB
1059878828	20220823	202208	2022	2022.6384											DNKGRL	GREENLAND	DNK								1	036	036	03	1	4.0	10	1	10	1.44927536231884	0								4	Ilimanaq, Qaasuitsup Kommunia, Greenland	GL	GL05	25042	69.0833	-51.1167	-2081490	4	Ilimanaq, Qaasuitsup Kommunia, Greenland	GL	GL05	25042	69.0833	-51.1167	-2081490	20220823223000	http://jordantimes.com/news/features/remote-repast-dining-worlds-northernmost-michelin-restaurant
1059878829	20220823	202208	2022	2022.6384											EDU	PUPIL						EDU			1	040	040	04	1	1.0	10	1	10	5.07399577167019	0								4	Westerford, Limpopo, South Africa	SF	SF09	6322	-22.987	28.2257	-1300803	4	Westerford, Limpopo, South Africa	SF	SF09	6322	-22.987	28.2257	-1300803	20220823223000	https://www.iol.co.za/weekend-argus/news/pupils-invited-to-join-photography-workshop-75959b39-f5bc-4ee4-a943-f8b9346fca07
1059878830	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	8	1	8	1.73745173745174	0								3	Bloomington, Minnesota, United States	US	USMN	MN053	44.8408	-93.2983	640278	3	Bloomington, Minnesota, United States	US	USMN	MN053	44.8408	-93.2983	640278	20220823223000	https://www.swnewsmedia.com/onlinemarketplace/tributes/obituaries/obituary-for-donna-a-kirkpatrick/article_54839674-22f7-11ed-abf7-2f2b4f5a547e.html
1059878831	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	1.73745173745174	0								3	Chanhassen, Minnesota, United States	US	USMN	MN019	44.8622	-93.5308	641106	3	Chanhassen, Minnesota, United States	US	USMN	MN019	44.8622	-93.5308	641106	20220823223000	https://www.swnewsmedia.com/onlinemarketplace/tributes/obituaries/obituary-for-donna-a-kirkpatrick/article_54839674-22f7-11ed-abf7-2f2b4f5a547e.html
1059878832	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			1	046	046	04	1	7.0	10	1	10	-0.28288543140028	0								4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	4	Saskatoon, Saskatchewan, Canada	CA	CA11	154724	52.1333	-106.667	-573213	20220823223000	https://thestarphoenix.com/news/local-news/new-tool-launched-to-help-teachers-talk-about-racism-hate-and-reconciliation-in-the-classroom
1059878833	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			0	046	046	04	1	7.0	10	1	10	-0.28288543140028	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20220823223000	https://thestarphoenix.com/news/local-news/new-tool-launched-to-help-teachers-talk-about-racism-hate-and-reconciliation-in-the-classroom
1059878834	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			0	100	100	10	3	-5.0	2	1	2	4.52196382428941	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220823223000	https://www.unionrecorder.com/news/cox-inauguration-at-georgia-college-what-the-future-holds/article_656fafae-231a-11ed-a3bd-7b7d8babc4ee.html
1059878835	20220823	202208	2022	2022.6384											EDU	INTELLECTUAL						EDU			0	110	110	11	3	-2.0	7	1	7	-3.34448160535117	0								4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220823223000	https://cineuropa.org/en/interview/429177/
1059878836	20220823	202208	2022	2022.6384											EDU	INTELLECTUAL						EDU			0	110	110	11	3	-2.0	2	1	2	-3.34448160535117	0								4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	1	Russia	RS	RS		60	100	RS	20220823223000	https://cineuropa.org/en/interview/429177/
1059878837	20220823	202208	2022	2022.6384											EDU	INTELLECTUAL						EDU			0	110	110	11	3	-2.0	1	1	1	-3.34448160535117	0								1	Russia	RS	RS		60	100	RS	4	Luhansk, Luhans'ka Oblast', Ukraine	UP	UP14	25090	48.567	39.3171	-1045160	20220823223000	https://cineuropa.org/en/interview/429177/
1059878838	20220823	202208	2022	2022.6384											GOV	MINIST						GOV			1	036	036	03	1	4.0	5	1	5	6.45161290322581	0								3	Lafayette, Louisiana, United States	US	USLA	LA055	30.2241	-92.0198	1629965	3	Lafayette, Louisiana, United States	US	USLA	LA055	30.2241	-92.0198	1629965	20220823223000	https://wjbo.iheart.com/content/2022-08-23-three-louisiana-residents-finalists-for-prestigious-catholic-award/
1059878839	20220823	202208	2022	2022.6384											GOV	MINISTRY						GOV			1	043	043	04	1	2.8	10	1	10	-1.90174326465927	0								4	Ljubljana, Slovenia (general), Slovenia	SI	SI00	25577	46.0553	14.5144	-87271	4	Ljubljana, Slovenia (general), Slovenia	SI	SI00	25577	46.0553	14.5144	-87271	20220823223000	https://sloveniatimes.com/minister-says-head-of-ukc-ljubljana-hospital-should-step-down/
1059878840	20220823	202208	2022	2022.6384											GOV	GOVERNOR						GOV			1	043	043	04	1	2.8	6	1	6	-4.05405405405405	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220823223000	http://www.thefader.com/2022/08/23/california-legislature-passes-bill-limiting-use-of-rap-lyrics-in-trial-goes-to-governor-for-signature
1059878841	20220823	202208	2022	2022.6384											GOV	PRESIDENT						GOV			1	190	190	19	4	-10.0	2	1	2	-7.3469387755102	0								3	Allegheny County, Pennsylvania, United States	US	USPA		40.6253	-80.1251	1213657	3	Allegheny County Jail, Pennsylvania, United States	US	USPA		40.4387	-79.9956	1196485	20220823223000	https://www.wesa.fm/courts-justice/2022-08-23/allegheny-county-jail-union-says-warden-retaliated-against-its-president-over-social-media-posts
1059878842	20220823	202208	2022	2022.6384											ISR	ISRAEL	ISR								1	057	057	05	1	8.0	10	2	10	6.66666666666667	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220823223000	https://www.bignewsnetwork.com/news/272663790/israel-us-sign-1st-cyber-financial-cooperation-agreement
1059878843	20220823	202208	2022	2022.6384											ITA	FERRARA	ITA								1	040	040	04	1	1.0	6	1	6	-2.17654171704957	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220823223000	https://www.gpb.org/news/2022/08/23/lunch-debt-in-georgia-returns-after-the-end-of-free-lunch-for-all
1059878844	20220823	202208	2022	2022.6384											JUD	JUDGE						JUD			0	020	020	02	1	3.0	2	1	2	-3.3033033033033	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20220823223000	https://www.theepochtimes.com/texas-gop-senator-questions-hiring-former-election-chief-who-owes-irs-more-than-100000_4683549.html
1059878845	20220823	202208	2022	2022.6384											LEG	SENATE						LEG			1	020	020	02	1	3.0	6	1	6	-1.19047619047619	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20220823223000	https://www.mediaite.com/politics/mitch-mcconnell-has-a-one-word-response-when-asked-about-trump-calling-his-wife-crazy/
1059878846	20220823	202208	2022	2022.6384											LEG	CONGRESS						LEG			0	036	036	03	1	4.0	3	1	3	-1.15163147792707	0								3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220823223000	https://www.washingtonexaminer.com/live-blog/primary-election-2022-live-results-florida-and-new-york-voting-today-ahead-of-midterms
1059878847	20220823	202208	2022	2022.6384											MCO	MONACO	MCO								1	036	036	03	1	4.0	4	1	4	-1.27931769722815	0								1	Monaco	MN	MN		43.733333	7.4	MN	1	Monaco	MN	MN		43.733333	7.4	MN	20220823223000	https://www.teamtalk.com/chelsea/leeds-utd-nottingham-forest-southampton-everton-contact-trevoh-chalobah-squeezed-out-fofana-transfer
1059878848	20220823	202208	2022	2022.6384											MED	COMMENTATOR						MED			0	1123	112	11	3	-2.0	2	1	2	-7.4487895716946	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220823223000	https://www.presstv.ir/Detail/2022/08/23/687911/Russia-Ukraine-Sergei-Lavrov-Alexander-Dugin-Darya
1059878849	20220823	202208	2022	2022.6384											MED	WEBSITE						MED			1	190	190	19	4	-10.0	3	1	3	0.45351473922902	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	3	Lake Martin, Louisiana, United States	US	USLA		30.2862	-90.8312	555243	20220823223000	https://999ktdy.com/oldest-known-man-made-structures-in-north-american-are-in-louisiana/
1059878850	20220823	202208	2022	2022.6384											MIL	COMMANDING OFFICER						MIL			0	036	036	03	1	4.0	3	1	3	-2.65734265734265	0								3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	20220823223000	https://www.clevelandjewishnews.com/jta/louisville-jewish-community-hires-ex-officer-who-was-at-the-scene-of-breonna-taylor-killing/article_88e14bfa-abe8-5872-a7ef-5bf540496580.html
1059878851	20220823	202208	2022	2022.6384											MIL	NATIONAL GUARD						MIL			0	040	040	04	1	1.0	8	1	8	-6.64893617021277	0								3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20220823223000	https://www.jsonline.com/story/news/politics/elections/2022/08/23/tim-michels-hits-evers-kenosha-response-after-jacob-blake-shooting/7870319001/
